,Region,473,479,486,493,500
0,Belgium,,226,196,159,127
1,Bulgaria,,371,286,216,167
2,Czechia,,236,181,135,101
3,Denmark,,13,13,12,13
4,Germany,,1185,955,741,570
5,Estonia,,25,21,18,16
6,Ireland,,25,24,21,21
7,Greece,,434,388,334,291
8,Spain,,857,802,748,694
9,France,,1284,1046,810,624
10,Croatia,,254,216,175,141
11,Italy,,1341,1108,900,724
12,Cyprus,,15,13,11,10
13,Latvia,,58,59,62,66
14,Lithuania,,96,96,94,94
15,Luxembourg,,7,6,5,5
16,Hungary,,660,496,360,264
17,Malta,,2,1,1,1
18,Netherlands,,142,136,129,123
19,Austria,,104,79,58,43
20,Poland,,1631,1258,943,710
21,Portugal,,15,13,11,10
22,Romania,,517,386,282,202
23,Slovenia,,33,28,22,19
24,Slovakia,,192,150,114,86
25,Finland,,7,6,5,5
26,Sweden,,265,246,228,215
27,United Kingdom,,81,73,65,62
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,12,10,8,8
31,Switzerland,,73,65,55,48
