,Region,550,556,563,570,577
0,Belgium,,16,18,20,23
1,Bulgaria,,23,21,21,22
2,Czechia,,15,17,18,22
3,Denmark,,5,5,6,7
4,Germany,,128,143,172,220
5,Estonia,,2,2,4,6
6,Ireland,,19,26,35,50
7,Greece,,78,94,112,138
8,Spain,,332,461,612,840
9,France,,269,520,1038,2142
10,Croatia,,9,10,12,15
11,Italy,,214,423,856,1808
12,Cyprus,,16,18,21,23
13,Latvia,,6,5,5,5
14,Lithuania,,8,16,32,68
15,Luxembourg,,2,2,2,2
16,Hungary,,5,4,4,4
17,Malta,,2,2,2,1
18,Netherlands,,42,34,24,16
19,Austria,,10,14,21,32
20,Poland,,28,25,23,24
21,Portugal,,87,99,110,122
22,Romania,,22,18,15,14
23,Slovenia,,3,3,4,5
24,Slovakia,,5,5,5,5
25,Finland,,7,10,13,18
26,Sweden,,6,5,5,5
27,United Kingdom,,498,504,466,390
28,Iceland,,0,2,9,33
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,3
31,Switzerland,,5,7,10,17
