,Region,522,528,535,542,549
0,Belgium,,19,12,7,5
1,Bulgaria,,35,24,16,12
2,Czechia,,18,13,9,7
3,Denmark,,3,2,1,1
4,Germany,,227,157,105,73
5,Estonia,,2,1,1,0
6,Ireland,,12,12,11,11
7,Greece,,78,58,43,32
8,Spain,,123,96,78,64
9,France,,204,174,147,130
10,Croatia,,17,12,8,6
11,Italy,,138,95,65,45
12,Cyprus,,3,4,5,9
13,Latvia,,17,13,9,7
14,Lithuania,,12,8,5,3
15,Luxembourg,,0,0,0,0
16,Hungary,,15,9,5,3
17,Malta,,0,0,0,0
18,Netherlands,,12,8,6,4
19,Austria,,10,7,5,4
20,Poland,,110,73,48,32
21,Portugal,,28,37,46,60
22,Romania,,812,852,890,938
23,Slovenia,,4,3,2,1
24,Slovakia,,15,11,7,5
25,Finland,,3,3,3,4
26,Sweden,,20,15,11,8
27,United Kingdom,,200,297,442,633
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,2,2,2
31,Switzerland,,7,5,3,2
