,Region,655,661,668,675,682
0,Belgium,,126,114,93,76
1,Bulgaria,,952,949,856,779
2,Czechia,,413,666,908,1106
3,Denmark,,34,46,59,65
4,Germany,,862,975,1075,1112
5,Estonia,,89,90,80,65
6,Ireland,,60,67,68,71
7,Greece,,390,441,480,512
8,Spain,,98,82,73,64
9,France,,227,241,261,295
10,Croatia,,360,484,588,664
11,Italy,,334,386,438,510
12,Cyprus,,4,3,3,3
13,Latvia,,238,241,232,215
14,Lithuania,,238,232,210,184
15,Luxembourg,,3,3,3,3
16,Hungary,,468,612,773,928
17,Malta,,1,1,1,2
18,Netherlands,,175,190,175,146
19,Austria,,192,252,300,326
20,Poland,,1117,1764,2560,3959
21,Portugal,,40,44,47,51
22,Romania,,3028,2908,2675,2464
23,Slovenia,,98,126,148,176
24,Slovakia,,206,216,199,164
25,Finland,,19,18,15,14
26,Sweden,,20,17,14,12
27,United Kingdom,,1030,933,784,650
28,Iceland,,0,0,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,13,18,24,35
31,Switzerland,,34,31,28,24
