,Region,711,717,724,731,738
0,Belgium,,145,102,70,50
1,Bulgaria,,376,342,302,280
2,Czechia,,400,314,237,177
3,Denmark,,102,91,75,58
4,Germany,,1494,1201,942,756
5,Estonia,,27,27,28,28
6,Ireland,,115,142,171,194
7,Greece,,420,378,329,283
8,Spain,,783,1057,1476,2036
9,France,,1732,2036,2290,2548
10,Croatia,,267,238,208,184
11,Italy,,2329,3409,4874,6868
12,Cyprus,,18,24,31,41
13,Latvia,,54,48,41,38
14,Lithuania,,127,119,110,101
15,Luxembourg,,8,8,7,7
16,Hungary,,464,327,220,153
17,Malta,,12,22,35,46
18,Netherlands,,218,171,130,98
19,Austria,,102,72,50,36
20,Poland,,2265,1951,1579,1314
21,Portugal,,193,243,287,326
22,Romania,,173,104,64,46
23,Slovenia,,50,44,38,34
24,Slovakia,,268,202,144,104
25,Finland,,55,58,62,66
26,Sweden,,51,60,69,80
27,United Kingdom,,1555,1788,1808,1698
28,Iceland,,1,2,2,3
29,Liechtenstein,,1,1,1,1
30,Norway,,49,46,42,39
31,Switzerland,,116,96,78,63
