,Region,648,654,661,668,675
0,Belgium,,123,125,116,105
1,Bulgaria,,927,1033,1110,1208
2,Czechia,,203,326,475,611
3,Denmark,,19,24,28,34
4,Germany,,596,686,758,851
5,Estonia,,74,94,109,116
6,Ireland,,50,57,64,74
7,Greece,,321,368,415,466
8,Spain,,109,88,74,64
9,France,,191,183,174,170
10,Croatia,,215,252,277,288
11,Italy,,286,314,340,382
12,Cyprus,,4,4,4,4
13,Latvia,,251,314,353,379
14,Lithuania,,251,263,265,263
15,Luxembourg,,2,2,2,3
16,Hungary,,252,337,444,582
17,Malta,,1,0,0,0
18,Netherlands,,116,134,137,122
19,Austria,,120,147,172,198
20,Poland,,782,1235,1884,2980
21,Portugal,,29,25,21,18
22,Romania,,3192,3174,3054,2898
23,Slovenia,,70,94,122,151
24,Slovakia,,126,132,128,124
25,Finland,,14,12,11,10
26,Sweden,,21,16,13,10
27,United Kingdom,,972,928,803,679
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,8,9,11
31,Switzerland,,39,43,47,53
