,Region,557,563,570,577,584
0,Belgium,,20,21,20,20
1,Bulgaria,,22,26,32,44
2,Czechia,,14,14,13,13
3,Denmark,,5,6,6,6
4,Germany,,128,136,146,165
5,Estonia,,2,4,7,13
6,Ireland,,15,17,18,19
7,Greece,,77,84,90,96
8,Spain,,373,431,486,605
9,France,,444,824,1535,2850
10,Croatia,,17,24,36,52
11,Italy,,203,296,427,634
12,Cyprus,,16,15,13,12
13,Latvia,,5,5,5,5
14,Lithuania,,10,17,30,55
15,Luxembourg,,1,1,1,1
16,Hungary,,4,3,3,3
17,Malta,,2,1,1,1
18,Netherlands,,31,23,15,9
19,Austria,,9,11,13,16
20,Poland,,19,16,15,15
21,Portugal,,47,33,21,14
22,Romania,,22,28,33,38
23,Slovenia,,2,3,4,5
24,Slovakia,,6,8,9,13
25,Finland,,5,7,10,15
26,Sweden,,6,6,7,7
27,United Kingdom,,463,395,306,235
28,Iceland,,1,3,8,20
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,8,10,14,20
