,Region,753,759,766,773,780
0,Belgium,,275,220,155,106
1,Bulgaria,,592,564,503,466
2,Czechia,,436,407,331,250
3,Denmark,,190,160,122,87
4,Germany,,1615,1632,1448,1258
5,Estonia,,61,58,49,40
6,Ireland,,56,44,33,25
7,Greece,,619,550,477,412
8,Spain,,1522,1380,1317,1194
9,France,,2199,1804,1362,1005
10,Croatia,,328,298,263,229
11,Italy,,2029,1661,1332,1072
12,Cyprus,,33,34,33,34
13,Latvia,,144,158,159,152
14,Lithuania,,185,186,167,142
15,Luxembourg,,11,10,9,7
16,Hungary,,502,462,392,330
17,Malta,,15,12,10,8
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,233,211,171,129
20,Poland,,2498,2764,2891,3132
21,Portugal,,450,514,584,646
22,Romania,,997,1042,1001,941
23,Slovenia,,131,109,82,59
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,93,96,95,97
26,Sweden,,327,315,302,286
27,United Kingdom,,1642,1278,924,661
28,Iceland,,4,4,4,4
29,Liechtenstein,,2,1,1,1
30,Norway,,111,116,114,117
31,Switzerland,,125,120,108,94
