,Region,739,745,752,759,766
0,Belgium,,252,247,208,171
1,Bulgaria,,633,681,697,702
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,156,144,118,90
4,Germany,,1550,1676,1641,1582
5,Estonia,,53,62,65,62
6,Ireland,,70,50,34,23
7,Greece,,654,598,506,421
8,Spain,,1815,2075,2212,2366
9,France,,2776,2718,2406,2029
10,Croatia,,392,432,432,413
11,Italy,,NaN,NaN,NaN,NaN
12,Cyprus,,27,25,22,20
13,Latvia,,119,147,163,167
14,Lithuania,,168,196,206,205
15,Luxembourg,,13,14,14,13
16,Hungary,,477,504,510,522
17,Malta,,14,11,8,7
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,206,232,217,184
20,Poland,,NaN,NaN,NaN,NaN
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,619,738,788,742
23,Slovenia,,145,163,149,126
24,Slovakia,,293,313,306,291
25,Finland,,35,27,20,16
26,Sweden,,279,326,369,376
27,United Kingdom,,1615,1284,964,716
28,Iceland,,3,3,3,3
29,Liechtenstein,,2,2,2,2
30,Norway,,117,153,200,232
31,Switzerland,,90,76,62,50
