,Region,627,633,640,647,654
0,Belgium,,44,38,31,26
1,Bulgaria,,529,531,510,496
2,Czechia,,29,34,38,44
3,Denmark,,10,9,7,6
4,Germany,,340,312,278,252
5,Estonia,,28,32,35,37
6,Ireland,,26,26,24,23
7,Greece,,190,171,150,132
8,Spain,,135,95,68,50
9,France,,244,192,147,114
10,Croatia,,95,96,95,93
11,Italy,,216,177,144,119
12,Cyprus,,4,3,2,2
13,Latvia,,76,92,108,128
14,Lithuania,,187,207,217,228
15,Luxembourg,,1,1,1,1
16,Hungary,,58,64,68,73
17,Malta,,1,1,1,1
18,Netherlands,,31,26,21,18
19,Austria,,60,54,48,43
20,Poland,,198,274,365,496
21,Portugal,,36,34,32,31
22,Romania,,2337,3094,3782,4275
23,Slovenia,,34,31,28,25
24,Slovakia,,89,110,118,119
25,Finland,,9,9,8,8
26,Sweden,,24,20,16,13
27,United Kingdom,,795,768,720,694
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,6,4,3,3
31,Switzerland,,20,14,10,7
