,Region,690,696,703,710,717
0,Belgium,,236,181,129,90
1,Bulgaria,,515,422,329,261
2,Czechia,,770,697,602,513
3,Denmark,,74,70,64,56
4,Germany,,2234,2281,2268,2248
5,Estonia,,24,18,13,10
6,Ireland,,71,70,69,67
7,Greece,,596,538,472,409
8,Spain,,260,320,406,500
9,France,,1152,1556,1990,2554
10,Croatia,,366,320,268,223
11,Italy,,838,1005,1179,1402
12,Cyprus,,10,12,15,18
13,Latvia,,95,78,62,49
14,Lithuania,,120,105,92,80
15,Luxembourg,,7,7,5,4
16,Hungary,,964,829,658,541
17,Malta,,2,3,3,3
18,Netherlands,,373,306,229,164
19,Austria,,288,217,151,104
20,Poland,,3057,3212,3324,3472
21,Portugal,,145,162,175,182
22,Romania,,429,300,202,140
23,Slovenia,,85,68,54,42
24,Slovakia,,464,410,327,260
25,Finland,,48,47,48,47
26,Sweden,,27,29,31,35
27,United Kingdom,,930,931,920,890
28,Iceland,,0,0,0,0
29,Liechtenstein,,3,3,4,4
30,Norway,,57,65,74,82
31,Switzerland,,156,176,192,206
