,Region,683,689,696,703,710
0,Belgium,,225,171,117,80
1,Bulgaria,,592,484,374,292
2,Czechia,,824,763,644,526
3,Denmark,,73,69,57,46
4,Germany,,1972,1854,1568,1297
5,Estonia,,29,21,14,10
6,Ireland,,66,64,61,55
7,Greece,,623,576,513,444
8,Spain,,218,246,311,370
9,France,,852,1180,1634,2218
10,Croatia,,404,348,276,215
11,Italy,,696,820,947,1112
12,Cyprus,,9,10,12,15
13,Latvia,,120,94,72,56
14,Lithuania,,137,118,98,81
15,Luxembourg,,8,9,10,11
16,Hungary,,876,684,478,334
17,Malta,,2,3,3,4
18,Netherlands,,346,295,224,157
19,Austria,,340,269,191,133
20,Poland,,2949,3442,3776,4158
21,Portugal,,145,175,197,212
22,Romania,,1343,1090,804,538
23,Slovenia,,104,89,73,60
24,Slovakia,,476,428,352,277
25,Finland,,43,47,48,48
26,Sweden,,26,27,29,31
27,United Kingdom,,865,770,628,508
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,0
30,Norway,,50,57,60,68
31,Switzerland,,122,140,155,162
