,Region,669,675,682,689,696
0,Belgium,,208,194,162,131
1,Bulgaria,,855,748,614,517
2,Czechia,,732,813,796,710
3,Denmark,,58,67,73,71
4,Germany,,1539,1657,1577,1439
5,Estonia,,50,38,27,19
6,Ireland,,76,86,94,101
7,Greece,,614,682,727,762
8,Spain,,124,127,129,136
9,France,,356,438,532,654
10,Croatia,,486,520,524,494
11,Italy,,536,652,790,964
12,Cyprus,,6,7,8,10
13,Latvia,,179,146,111,87
14,Lithuania,,176,150,123,101
15,Luxembourg,,5,6,5,6
16,Hungary,,930,1036,1054,1050
17,Malta,,1,2,2,3
18,Netherlands,,263,275,256,218
19,Austria,,359,398,379,330
20,Poland,,2367,3234,4195,5481
21,Portugal,,81,103,125,148
22,Romania,,2288,2060,1779,1510
23,Slovenia,,137,147,144,136
24,Slovakia,,384,406,375,336
25,Finland,,25,24,22,24
26,Sweden,,20,18,17,15
27,United Kingdom,,973,880,763,636
28,Iceland,,1,1,1,1
29,Liechtenstein,,0,1,1,2
30,Norway,,34,46,57,75
31,Switzerland,,50,51,50,50
