,Region,697,703,710,717,724
0,Belgium,,275,235,191,159
1,Bulgaria,,437,362,286,226
2,Czechia,,680,577,476,390
3,Denmark,,66,59,51,42
4,Germany,,2221,2099,1836,1658
5,Estonia,,24,21,18,16
6,Ireland,,70,67,67,64
7,Greece,,569,514,446,384
8,Spain,,388,492,654,860
9,France,,1242,1476,1660,1922
10,Croatia,,320,272,227,187
11,Italy,,1100,1383,1736,2152
12,Cyprus,,11,13,15,18
13,Latvia,,73,61,49,41
14,Lithuania,,126,122,113,109
15,Luxembourg,,7,6,5,4
16,Hungary,,732,573,424,318
17,Malta,,3,4,4,5
18,Netherlands,,310,236,169,116
19,Austria,,232,173,120,86
20,Poland,,2823,2789,2624,2544
21,Portugal,,132,131,126,117
22,Romania,,582,373,218,127
23,Slovenia,,71,56,43,34
24,Slovakia,,497,437,350,281
25,Finland,,37,33,29,26
26,Sweden,,36,40,46,53
27,United Kingdom,,1018,1068,1047,1004
28,Iceland,,0,0,0,0
29,Liechtenstein,,2,1,1,1
30,Norway,,63,70,76,84
31,Switzerland,,147,143,138,132
