,Region,662,668,675,682,689
0,Belgium,,155,136,108,82
1,Bulgaria,,1032,986,873,760
2,Czechia,,676,959,1156,1243
3,Denmark,,44,55,63,67
4,Germany,,1234,1450,1520,1522
5,Estonia,,61,47,32,22
6,Ireland,,76,84,90,91
7,Greece,,531,630,710,782
8,Spain,,107,102,98,88
9,France,,243,266,292,322
10,Croatia,,471,597,706,786
11,Italy,,452,555,676,839
12,Cyprus,,6,7,8,10
13,Latvia,,238,208,167,136
14,Lithuania,,198,172,144,117
15,Luxembourg,,4,5,5,6
16,Hungary,,804,1053,1265,1455
17,Malta,,1,1,2,2
18,Netherlands,,197,193,163,128
19,Austria,,264,330,368,369
20,Poland,,1565,2266,3153,4472
21,Portugal,,60,72,83,95
22,Romania,,2658,2462,2204,1948
23,Slovenia,,129,150,160,162
24,Slovakia,,344,381,358,314
25,Finland,,19,18,16,15
26,Sweden,,19,16,14,12
27,United Kingdom,,947,799,613,464
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,1,1
30,Norway,,21,29,37,52
31,Switzerland,,45,45,45,45
