,Region,487,493,500,507,514
0,Belgium,,109,85,66,51
1,Bulgaria,,198,148,104,77
2,Czechia,,106,73,50,34
3,Denmark,,10,11,12,14
4,Germany,,871,668,499,374
5,Estonia,,16,12,9,7
6,Ireland,,7,4,2,2
7,Greece,,320,280,234,198
8,Spain,,537,462,386,326
9,France,,524,345,219,141
10,Croatia,,153,115,84,62
11,Italy,,796,588,423,300
12,Cyprus,,8,6,4,3
13,Latvia,,50,45,38,33
14,Lithuania,,79,71,62,54
15,Luxembourg,,4,3,3,2
16,Hungary,,306,221,156,110
17,Malta,,0,0,0,0
18,Netherlands,,88,69,54,42
19,Austria,,52,37,25,17
20,Poland,,920,674,474,344
21,Portugal,,16,17,18,20
22,Romania,,292,207,140,98
23,Slovenia,,23,18,14,10
24,Slovakia,,79,54,36,25
25,Finland,,5,5,4,4
26,Sweden,,186,162,139,124
27,United Kingdom,,58,56,52,52
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,10,10,10
31,Switzerland,,34,27,20,16
