,State,187,192,199,206,213
0,Washington,1518,50,50,50,50
1,Illinois,7608,106,106,106,106
2,California,8494,706,706,706,706
3,Arizona,3304,556,556,556,556
4,Massachusetts,8536,91,91,91,91
5,Wisconsin,893,48,48,48,48
6,Texas,6483,1051,1051,1051,1051
7,Nebraska,317,15,15,15,15
8,Utah,281,31,31,31,31
9,Oregon,289,25,25,25,25
10,Florida,5931,882,882,882,882
11,New York,32639,130,130,130,130
12,Rhode Island,1004,12,12,12,12
13,Georgia,3509,325,325,325,325
14,New Hampshire,409,13,13,13,13
15,North Carolina,1838,163,163,163,163
16,New Jersey,15804,77,77,77,77
17,Colorado,1799,42,42,42,42
18,Maryland,3447,65,65,65,65
19,Nevada,739,86,86,86,86
20,Tennessee,978,126,126,126,126
21,Hawaii,26,2,2,2,2
22,Indiana,2906,75,75,75,75
23,Kentucky,709,29,29,29,29
24,Minnesota,1616,33,33,33,33
25,Oklahoma,496,45,45,45,45
26,Pennsylvania,7131,109,109,109,109
27,South Carolina,1506,330,330,330,330
28,District of Columbia,582,3,3,3,3
29,Kansas,333,21,21,21,21
30,Missouri,1221,64,64,64,64
31,Vermont,56,0,0,0,0
32,Virginia,2082,50,50,50,50
33,Connecticut,4418,17,17,17,17
34,Iowa,836,37,37,37,37
35,Louisiana,3786,206,206,206,206
36,Ohio,3344,165,165,165,165
37,Michigan,6405,36,36,36,36
38,South Dakota,123,6,6,6,6
39,Arkansas,408,42,42,42,42
40,Delaware,579,56,56,56,56
41,Mississippi,1498,132,132,132,132
42,New Mexico,619,38,38,38,38
43,North Dakota,99,9,9,9,9
44,Wyoming,25,1,1,1,1
45,Alaska,21,2,2,2,2
46,Maine,119,2,2,2,2
47,Alabama,1491,170,170,170,170
48,Idaho,152,25,25,25,25
49,Montana,47,9,9,9,9
50,Puerto Rico,201,23,23,23,23
51,Virgin Islands,7,1,1,1,1
52,Guam,5,0,0,0,0
53,West Virginia,104,3,3,3,3
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
