,State,194,199,206,213,220
0,Washington,1600,98,98,98,98
1,Illinois,7723,111,111,111,111
2,California,9441,937,937,937,937
3,Arizona,3779,461,461,461,461
4,Massachusetts,8648,116,116,116,116
5,Wisconsin,949,56,56,56,56
6,Texas,7718,1875,1875,1875,1875
7,Nebraska,328,16,16,16,16
8,Utah,314,36,36,36,36
9,Oregon,328,40,40,40,40
10,Florida,7157,1245,1245,1245,1245
11,New York,32697,86,86,86,86
12,Rhode Island,1010,5,5,5,5
13,Georgia,3842,331,331,331,331
14,New Hampshire,417,7,7,7,7
15,North Carolina,2043,168,168,168,168
16,New Jersey,15846,54,54,54,54
17,Colorado,1844,50,50,50,50
18,Maryland,3523,73,73,73,73
19,Nevada,847,100,100,100,100
20,Tennessee,1092,103,103,103,103
21,Hawaii,26,0,0,0,0
22,Indiana,2980,76,76,76,76
23,Kentucky,744,44,44,44,44
24,Minnesota,1656,35,35,35,35
25,Oklahoma,551,53,53,53,53
26,Pennsylvania,7224,95,95,95,95
27,South Carolina,1793,286,286,286,286
28,District of Columbia,586,3,3,3,3
29,Kansas,367,29,29,29,29
30,Missouri,1279,76,76,76,76
31,Vermont,57,1,1,1,1
32,Virginia,2218,140,140,140,140
33,Connecticut,4437,19,19,19,19
34,Iowa,884,48,48,48,48
35,Louisiana,4024,234,234,234,234
36,Ohio,3539,218,218,218,218
37,Michigan,6467,57,57,57,57
38,South Dakota,135,12,12,12,12
39,Arkansas,475,59,59,59,59
40,Delaware,585,6,6,6,6
41,Mississippi,1711,215,215,215,215
42,New Mexico,655,44,44,44,44
43,North Dakota,105,4,4,4,4
44,Wyoming,27,1,1,1,1
45,Alaska,25,4,4,4,4
46,Maine,124,4,4,4,4
47,Alabama,1633,147,147,147,147
48,Idaho,200,51,51,51,51
49,Montana,64,15,15,15,15
50,Puerto Rico,230,24,24,24,24
51,Virgin Islands,8,1,1,1,1
52,Guam,5,0,0,0,0
53,West Virginia,117,13,13,13,13
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
