,County,698,703,710,717,724,731,738,745,752
0,01001,NaN,67,67,67,67,67,67,67,67
1,01003,NaN,177,177,177,177,177,177,177,177
2,01005,NaN,6,6,6,6,6,6,6,6
3,01007,NaN,17,17,17,17,17,17,17,17
4,01009,NaN,97,97,97,97,97,97,97,97
5,01011,NaN,4,4,4,4,4,4,4,4
6,01013,NaN,24,24,24,24,24,24,24,24
7,01015,NaN,99,99,99,99,99,99,99,99
8,01017,NaN,31,31,31,31,31,31,31,31
9,01019,NaN,31,31,31,31,31,31,31,31
10,01021,NaN,65,65,65,65,65,65,65,65
11,01023,NaN,3,3,3,3,3,3,3,3
12,01025,NaN,12,12,12,12,12,12,12,12
13,01027,NaN,20,20,20,20,20,20,20,20
14,01029,NaN,8,8,8,8,8,8,8,8
15,01031,NaN,50,50,50,50,50,50,50,50
16,01033,NaN,45,45,45,45,45,45,45,45
17,01035,NaN,6,6,6,6,6,6,6,6
18,01037,NaN,13,13,13,13,13,13,13,13
19,01039,NaN,33,33,33,33,33,33,33,33
20,01041,NaN,16,16,16,16,16,16,16,16
21,01043,NaN,155,155,155,155,155,155,155,155
22,01045,NaN,49,49,49,49,49,49,49,49
23,01047,NaN,25,25,25,25,25,25,25,25
24,01049,NaN,70,70,70,70,70,70,70,70
25,01051,NaN,138,138,138,138,138,138,138,138
26,01053,NaN,22,22,22,22,22,22,22,22
27,01055,NaN,76,76,76,76,76,76,76,76
28,01057,NaN,21,21,21,21,21,21,21,21
29,01059,NaN,32,32,32,32,32,32,32,32
30,01061,NaN,33,33,33,33,33,33,33,33
31,01063,NaN,2,2,2,2,2,2,2,2
32,01065,NaN,17,17,17,17,17,17,17,17
33,01067,NaN,19,19,19,19,19,19,19,19
34,01069,NaN,151,151,151,151,151,151,151,151
35,01071,NaN,66,66,66,66,66,66,66,66
36,01073,NaN,805,805,805,805,805,805,805,805
37,01075,NaN,11,11,11,11,11,11,11,11
38,01077,NaN,73,73,73,73,73,73,73,73
39,01079,NaN,28,28,28,28,28,28,28,28
40,01081,NaN,151,151,151,151,151,151,151,151
41,01083,NaN,115,115,115,115,115,115,115,115
42,01085,NaN,4,4,4,4,4,4,4,4
43,01087,NaN,23,23,23,23,23,23,23,23
44,01089,NaN,497,497,497,497,497,497,497,497
45,01091,NaN,5,5,5,5,5,5,5,5
46,01093,NaN,20,20,20,20,20,20,20,20
47,01095,NaN,124,124,124,124,124,124,124,124
48,01097,NaN,252,252,252,252,252,252,252,252
49,01099,NaN,10,10,10,10,10,10,10,10
50,01101,NaN,277,277,277,277,277,277,277,277
51,01103,NaN,190,190,190,190,190,190,190,190
52,01105,NaN,3,3,3,3,3,3,3,3
53,01107,NaN,20,20,20,20,20,20,20,20
54,01109,NaN,22,22,22,22,22,22,22,22
55,01111,NaN,12,12,12,12,12,12,12,12
56,01113,NaN,34,34,34,34,34,34,34,34
57,01115,NaN,147,147,147,147,147,147,147,147
58,01117,NaN,296,296,296,296,296,296,296,296
59,01119,NaN,7,7,7,7,7,7,7,7
60,01121,NaN,104,104,104,104,104,104,104,104
61,01123,NaN,98,98,98,98,98,98,98,98
62,01125,NaN,184,184,184,184,184,184,184,184
63,01127,NaN,91,91,91,91,91,91,91,91
64,01129,NaN,1,1,1,1,1,1,1,1
65,01131,NaN,8,8,8,8,8,8,8,8
66,01133,NaN,30,30,30,30,30,30,30,30
67,02013,NaN,0,0,0,0,0,0,0,0
68,02016,NaN,0,0,0,0,0,0,0,0
69,02020,NaN,436,436,436,436,436,436,436,436
70,02050,NaN,40,40,40,40,40,40,40,40
71,02060,NaN,0,0,0,0,0,0,0,0
