,County,467,472,479,486,493,500,507,514,521
0,01001,6910,31,31,31,31,31,31,31,31
1,01003,20993,128,128,128,128,128,128,128,128
2,01005,2302,6,6,6,6,6,6,6,6
3,01007,2597,14,14,14,14,14,14,14,14
4,01009,6621,46,46,46,46,46,46,46,46
5,01011,1229,7,7,7,7,7,7,7,7
6,01013,2154,8,8,8,8,8,8,8,8
7,01015,14457,47,47,47,47,47,47,47,47
8,01017,3545,15,15,15,15,15,15,15,15
9,01019,1838,4,4,4,4,4,4,4,4
10,01021,4244,60,60,60,60,60,60,60,60
11,01023,603,3,3,3,3,3,3,3,3
12,01025,3503,6,6,6,6,6,6,6,6
13,01027,1533,14,14,14,14,14,14,14,14
14,01029,1483,7,7,7,7,7,7,7,7
15,01031,5491,31,31,31,31,31,31,31,31
16,01033,6282,29,29,29,29,29,29,29,29
17,01035,1100,4,4,4,4,4,4,4,4
18,01037,1068,12,12,12,12,12,12,12,12
19,01039,4105,8,8,8,8,8,8,8,8
20,01041,1516,4,4,4,4,4,4,4,4
21,01043,9617,56,56,56,56,56,56,56,56
22,01045,4810,25,25,25,25,25,25,25,25
23,01047,3536,16,16,16,16,16,16,16,16
24,01049,8813,21,21,21,21,21,21,21,21
25,01051,10017,30,30,30,30,30,30,30,30
26,01053,3926,14,14,14,14,14,14,14,14
27,01055,13796,51,51,51,51,51,51,51,51
28,01057,2119,5,5,5,5,5,5,5,5
29,01059,4238,13,13,13,13,13,13,13,13
30,01061,2470,10,10,10,10,10,10,10,10
31,01063,922,2,2,2,2,2,2,2,2
32,01065,2217,17,17,17,17,17,17,17,17
33,01067,1885,4,4,4,4,4,4,4,4
34,01069,10506,46,46,46,46,46,46,46,46
35,01071,6793,18,18,18,18,18,18,18,18
36,01073,76225,293,293,293,293,293,293,293,293
37,01075,1412,6,6,6,6,6,6,6,6
38,01077,9397,69,69,69,69,69,69,69,69
39,01079,2996,12,12,12,12,12,12,12,12
40,01081,15800,70,70,70,70,70,70,70,70
41,01083,9935,43,43,43,43,43,43,43,43
42,01085,1384,5,5,5,5,5,5,5,5
43,01087,1586,10,10,10,10,10,10,10,10
44,01089,34569,199,199,199,199,199,199,199,199
45,01091,2485,3,3,3,3,3,3,3,3
46,01093,3092,3,3,3,3,3,3,3,3
47,01095,12166,81,81,81,81,81,81,81,81
48,01097,40864,185,185,185,185,185,185,185,185
49,01099,1762,11,11,11,11,11,11,11,11
50,01101,24264,114,114,114,114,114,114,114,114
51,01103,14250,52,52,52,52,52,52,52,52
52,01105,1075,0,0,0,0,0,0,0,0
53,01107,2335,5,5,5,5,5,5,5,5
54,01109,3091,15,15,15,15,15,15,15,15
55,01111,1792,2,2,2,2,2,2,2,2
56,01113,4379,39,39,39,39,39,39,39,39
57,01115,9584,47,47,47,47,47,47,47,47
58,01117,23355,86,86,86,86,86,86,86,86
