,County,677,682,689,696,703,710,717,724,731
0,01001,NaN,49,49,49,49,49,49,49,49
1,01003,NaN,87,87,87,87,87,87,87,87
2,01005,NaN,11,11,11,11,11,11,11,11
3,01007,NaN,3,3,3,3,3,3,3,3
4,01009,NaN,88,88,88,88,88,88,88,88
5,01011,NaN,0,0,0,0,0,0,0,0
6,01013,NaN,15,15,15,15,15,15,15,15
7,01015,NaN,44,44,44,44,44,44,44,44
8,01017,NaN,9,9,9,9,9,9,9,9
9,01019,NaN,35,35,35,35,35,35,35,35
10,01021,NaN,48,48,48,48,48,48,48,48
11,01023,NaN,3,3,3,3,3,3,3,3
12,01025,NaN,12,12,12,12,12,12,12,12
13,01027,NaN,0,0,0,0,0,0,0,0
14,01029,NaN,9,9,9,9,9,9,9,9
15,01031,NaN,18,18,18,18,18,18,18,18
16,01033,NaN,46,46,46,46,46,46,46,46
17,01035,NaN,4,4,4,4,4,4,4,4
18,01037,NaN,11,11,11,11,11,11,11,11
19,01039,NaN,41,41,41,41,41,41,41,41
20,01041,NaN,12,12,12,12,12,12,12,12
21,01043,NaN,68,68,68,68,68,68,68,68
22,01045,NaN,14,14,14,14,14,14,14,14
23,01047,NaN,6,6,6,6,6,6,6,6
24,01049,NaN,91,91,91,91,91,91,91,91
25,01051,NaN,18,18,18,18,18,18,18,18
26,01053,NaN,18,18,18,18,18,18,18,18
27,01055,NaN,16,16,16,16,16,16,16,16
28,01057,NaN,25,25,25,25,25,25,25,25
29,01059,NaN,74,74,74,74,74,74,74,74
30,01061,NaN,11,11,11,11,11,11,11,11
31,01063,NaN,2,2,2,2,2,2,2,2
32,01065,NaN,13,13,13,13,13,13,13,13
33,01067,NaN,7,7,7,7,7,7,7,7
34,01069,NaN,40,40,40,40,40,40,40,40
35,01071,NaN,11,11,11,11,11,11,11,11
36,01073,NaN,77,77,77,77,77,77,77,77
37,01075,NaN,19,19,19,19,19,19,19,19
38,01077,NaN,68,68,68,68,68,68,68,68
39,01079,NaN,42,42,42,42,42,42,42,42
40,01081,NaN,68,68,68,68,68,68,68,68
41,01083,NaN,48,48,48,48,48,48,48,48
42,01085,NaN,1,1,1,1,1,1,1,1
43,01087,NaN,8,8,8,8,8,8,8,8
44,01089,NaN,148,148,148,148,148,148,148,148
45,01091,NaN,0,0,0,0,0,0,0,0
46,01093,NaN,20,20,20,20,20,20,20,20
47,01095,NaN,34,34,34,34,34,34,34,34
48,01097,NaN,138,138,138,138,138,138,138,138
49,01099,NaN,11,11,11,11,11,11,11,11
50,01101,NaN,33,33,33,33,33,33,33,33
51,01103,NaN,108,108,108,108,108,108,108,108
52,01105,NaN,0,0,0,0,0,0,0,0
53,01107,NaN,11,11,11,11,11,11,11,11
54,01109,NaN,13,13,13,13,13,13,13,13
55,01111,NaN,3,3,3,3,3,3,3,3
56,01113,NaN,25,25,25,25,25,25,25,25
57,01115,NaN,55,55,55,55,55,55,55,55
58,01117,NaN,83,83,83,83,83,83,83,83
59,01119,NaN,17,17,17,17,17,17,17,17
60,01121,NaN,30,30,30,30,30,30,30,30
61,01123,NaN,58,58,58,58,58,58,58,58
62,01125,NaN,139,139,139,139,139,139,139,139
63,01127,NaN,77,77,77,77,77,77,77,77
64,01129,NaN,8,8,8,8,8,8,8,8
65,01131,NaN,9,9,9,9,9,9,9,9
66,01133,NaN,8,8,8,8,8,8,8,8
67,02013,NaN,2,2,2,2,2,2,2,2
68,02016,NaN,3,3,3,3,3,3,3,3
69,02020,NaN,631,631,631,631,631,631,631,631
70,02050,NaN,111,111,111,111,111,111,111,111
71,02060,NaN,0,0,0,0,0,0,0,0
72,02068,NaN,1,1,1,1,1,1,1,1
73,02070,NaN,8,8,8,8,8,8,8,8
74,02090,NaN,267,267,267,267,267,267,267,267
75,02100,NaN,0,0,0,0,0,0,0,0
76,02105,NaN,0,0,0,0,0,0,0,0
77,02110,NaN,51,51,51,51,51,51,51,51
78,02122,NaN,102,102,102,102,102,102,102,102
79,02130,NaN,79,79,79,79,79,79,79,79
80,02150,NaN,12,12,12,12,12,12,12,12
81,02158,NaN,34,34,34,34,34,34,34,34
82,02164,NaN,3,3,3,3,3,3,3,3
83,02170,NaN,344,344,344,344,344,344,344,344
84,02180,NaN,78,78,78,78,78,78,78,78
85,02185,NaN,55,55,55,55,55,55,55,55
86,02188,NaN,95,95,95,95,95,95,95,95
87,02195,NaN,30,30,30,30,30,30,30,30
88,02198,NaN,15,15,15,15,15,15,15,15
89,02220,NaN,6,6,6,6,6,6,6,6
90,02230,NaN,0,0,0,0,0,0,0,0
91,02240,NaN,18,18,18,18,18,18,18,18
92,02261,NaN,0,0,0,0,0,0,0,0
93,02275,NaN,11,11,11,11,11,11,11,11
94,02282,NaN,4,4,4,4,4,4,4,4
95,02290,NaN,9,9,9,9,9,9,9,9
96,04001,NaN,244,244,244,244,244,244,244,244
97,04003,NaN,549,549,549,549,549,549,549,549
98,04005,NaN,376,376,376,376,376,376,376,376
99,04007,NaN,254,254,254,254,254,254,254,254
100,04009,NaN,174,174,174,174,174,174,174,174
101,04011,NaN,34,34,34,34,34,34,34,34
102,04012,NaN,49,49,49,49,49,49,49,49
103,04013,NaN,14944,14944,14944,14944,14944,14944,14944,14944
104,04015,NaN,512,512,512,512,512,512,512,512
105,04017,NaN,560,560,560,560,560,560,560,560
106,04019,NaN,3814,3814,3814,3814,3814,3814,3814,3814
107,04021,NaN,1432,1432,1432,1432,1432,1432,1432,1432
108,04023,NaN,142,142,142,142,142,142,142,142
109,04025,NaN,977,977,977,977,977,977,977,977
110,04027,NaN,264,264,264,264,264,264,264,264
111,05001,NaN,16,16,16,16,16,16,16,16
112,05003,NaN,6,6,6,6,6,6,6,6
