,County,831,836,843,850,857,864,871,878,885
0,01001,NaN,65,65,65,65,65,65,65,65
1,01003,NaN,52,52,52,52,52,52,52,52
2,01005,NaN,8,8,8,8,8,8,8,8
3,01007,NaN,12,12,12,12,12,12,12,12
4,01009,NaN,13,13,13,13,13,13,13,13
5,01011,NaN,3,3,3,3,3,3,3,3
6,01013,NaN,1,1,1,1,1,1,1,1
7,01015,NaN,20,20,20,20,20,20,20,20
8,01017,NaN,3,3,3,3,3,3,3,3
9,01019,NaN,2,2,2,2,2,2,2,2
10,01021,NaN,13,13,13,13,13,13,13,13
11,01023,NaN,1,1,1,1,1,1,1,1
12,01025,NaN,1,1,1,1,1,1,1,1
13,01027,NaN,1,1,1,1,1,1,1,1
14,01029,NaN,1,1,1,1,1,1,1,1
15,01031,NaN,11,11,11,11,11,11,11,11
16,01033,NaN,10,10,10,10,10,10,10,10
17,01035,NaN,0,0,0,0,0,0,0,0
18,01037,NaN,2,2,2,2,2,2,2,2
19,01039,NaN,6,6,6,6,6,6,6,6
20,01041,NaN,20,20,20,20,20,20,20,20
21,01043,NaN,29,29,29,29,29,29,29,29
22,01045,NaN,12,12,12,12,12,12,12,12
23,01047,NaN,7,7,7,7,7,7,7,7
24,01049,NaN,7,7,7,7,7,7,7,7
25,01051,NaN,69,69,69,69,69,69,69,69
26,01053,NaN,5,5,5,5,5,5,5,5
27,01055,NaN,11,11,11,11,11,11,11,11
28,01057,NaN,1,1,1,1,1,1,1,1
29,01059,NaN,20,20,20,20,20,20,20,20
30,01061,NaN,9,9,9,9,9,9,9,9
31,01063,NaN,2,2,2,2,2,2,2,2
32,01065,NaN,4,4,4,4,4,4,4,4
33,01067,NaN,1,1,1,1,1,1,1,1
34,01069,NaN,15,15,15,15,15,15,15,15
35,01071,NaN,8,8,8,8,8,8,8,8
36,01073,NaN,189,189,189,189,189,189,189,189
37,01075,NaN,6,6,6,6,6,6,6,6
38,01077,NaN,19,19,19,19,19,19,19,19
39,01079,NaN,1,1,1,1,1,1,1,1
40,01081,NaN,62,62,62,62,62,62,62,62
41,01083,NaN,35,35,35,35,35,35,35,35
42,01085,NaN,4,4,4,4,4,4,4,4
43,01087,NaN,5,5,5,5,5,5,5,5
44,01089,NaN,268,268,268,268,268,268,268,268
45,01091,NaN,2,2,2,2,2,2,2,2
46,01093,NaN,7,7,7,7,7,7,7,7
47,01095,NaN,17,17,17,17,17,17,17,17
48,01097,NaN,12,12,12,12,12,12,12,12
49,01099,NaN,5,5,5,5,5,5,5,5
50,01101,NaN,183,183,183,183,183,183,183,183
51,01103,NaN,25,25,25,25,25,25,25,25
52,01105,NaN,1,1,1,1,1,1,1,1
53,01107,NaN,3,3,3,3,3,3,3,3
54,01109,NaN,47,47,47,47,47,47,47,47
55,01111,NaN,2,2,2,2,2,2,2,2
56,01113,NaN,16,16,16,16,16,16,16,16
57,01115,NaN,25,25,25,25,25,25,25,25
58,01117,NaN,115,115,115,115,115,115,115,115
59,01119,NaN,5,5,5,5,5,5,5,5
60,01121,NaN,12,12,12,12,12,12,12,12
61,01123,NaN,8,8,8,8,8,8,8,8
62,01125,NaN,68,68,68,68,68,68,68,68
63,01127,NaN,7,7,7,7,7,7,7,7
64,01129,NaN,0,0,0,0,0,0,0,0
65,01131,NaN,2,2,2,2,2,2,2,2
66,01133,NaN,1,1,1,1,1,1,1,1
67,02013,NaN,10,10,10,10,10,10,10,10
68,02016,NaN,0,0,0,0,0,0,0,0
69,02020,NaN,600,600,600,600,600,600,600,600
70,02050,NaN,101,101,101,101,101,101,101,101
71,02060,NaN,0,0,0,0,0,0,0,0
72,02068,NaN,2,2,2,2,2,2,2,2
73,02070,NaN,22,22,22,22,22,22,22,22
74,02090,NaN,72,72,72,72,72,72,72,72
75,02100,NaN,7,7,7,7,7,7,7,7
76,02105,NaN,0,0,0,0,0,0,0,0
77,02110,NaN,94,94,94,94,94,94,94,94
78,02122,NaN,88,88,88,88,88,88,88,88
79,02130,NaN,42,42,42,42,42,42,42,42
80,02150,NaN,8,8,8,8,8,8,8,8
81,02158,NaN,12,12,12,12,12,12,12,12
82,02164,NaN,4,4,4,4,4,4,4,4
83,02170,NaN,147,147,147,147,147,147,147,147
84,02180,NaN,29,29,29,29,29,29,29,29
85,02185,NaN,13,13,13,13,13,13,13,13
86,02188,NaN,57,57,57,57,57,57,57,57
87,02195,NaN,34,34,34,34,34,34,34,34
88,02198,NaN,4,4,4,4,4,4,4,4
89,02220,NaN,89,89,89,89,89,89,89,89
90,02230,NaN,12,12,12,12,12,12,12,12
91,02240,NaN,7,7,7,7,7,7,7,7
92,02261,NaN,0,0,0,0,0,0,0,0
93,02275,NaN,22,22,22,22,22,22,22,22
94,02282,NaN,4,4,4,4,4,4,4,4
95,02290,NaN,3,3,3,3,3,3,3,3
96,04001,NaN,91,91,91,91,91,91,91,91
97,04003,NaN,54,54,54,54,54,54,54,54
98,04005,NaN,128,128,128,128,128,128,128,128
99,04007,NaN,95,95,95,95,95,95,95,95
100,04009,NaN,26,26,26,26,26,26,26,26
101,04011,NaN,1,1,1,1,1,1,1,1
102,04012,NaN,3,3,3,3,3,3,3,3
103,04013,NaN,1705,1705,1705,1705,1705,1705,1705,1705
104,04015,NaN,41,41,41,41,41,41,41,41
105,04017,NaN,36,36,36,36,36,36,36,36
106,04019,NaN,0,0,0,0,0,0,0,0
107,04021,NaN,70,70,70,70,70,70,70,70
108,04023,NaN,0,0,0,0,0,0,0,0
109,04025,NaN,82,82,82,82,82,82,82,82
110,04027,NaN,26,26,26,26,26,26,26,26
111,05001,NaN,1,1,1,1,1,1,1,1
112,05003,NaN,1,1,1,1,1,1,1,1
113,05005,NaN,14,14,14,14,14,14,14,14
114,05007,NaN,106,106,106,106,106,106,106,106
115,05009,NaN,8,8,8,8,8,8,8,8
116,05011,NaN,1,1,1,1,1,1,1,1
117,05013,NaN,4,4,4,4,4,4,4,4
118,05015,NaN,12,12,12,12,12,12,12,12
119,05017,NaN,1,1,1,1,1,1,1,1
120,05019,NaN,8,8,8,8,8,8,8,8
121,05021,NaN,15,15,15,15,15,15,15,15
