,State,438,444,451,458,465
0,Washington,368403,8169,8723,9209,9193
1,Illinois,1256533,21455,24160,27882,29852
2,California,3676742,13250,13383,13114,12355
3,Arizona,844302,4366,4642,4831,4981
4,Massachusetts,643232,14603,17574,19382,18932
5,Wisconsin,639227,5394,5745,6288,7062
6,Texas,2802225,16557,16178,16030,15283
7,Nebraska,211812,3047,3338,3599,3930
8,Utah,387341,2694,2754,2972,3183
9,Oregon,166882,3332,3607,3973,4247
10,Florida,2081826,41680,45996,50342,52671
11,New York,1905737,56410,55666,54505,55027
12,Rhode Island,138255,2404,2464,2505,2458
13,Georgia,1064554,8682,8814,9196,9137
14,New Hampshire,85846,3198,3577,3862,4090
15,North Carolina,916159,8638,8687,8877,8138
16,New Jersey,927195,31803,33143,33717,32755
17,Colorado,468121,10271,11139,12164,12856
18,Maryland,417329,10762,11905,13374,13736
19,Nevada,305176,2020,2004,2049,2174
20,Tennessee,813614,6266,6564,6975,6518
21,Hawaii,31337,787,799,815,848
22,Indiana,690910,7630,8836,10325,11107
23,Kentucky,429106,3374,3381,3447,3373
24,Minnesota,526267,12021,13995,15208,15007
25,Oklahoma,439149,1641,1490,1454,1353
26,Pennsylvania,1043524,32148,34734,37247,37881
27,South Carolina,555274,5714,6300,6626,6227
28,District of Columbia,45037,837,834,841,820
29,Kansas,304429,1194,1172,1302,1332
30,Missouri,584228,4516,4698,5016,5269
31,Vermont,20149,1338,1294,1285,1293
32,Virginia,625148,10336,10961,11862,12853
33,Connecticut,313956,8687,9058,9273,9208
34,Iowa,353362,3676,3873,4112,4221
35,Louisiana,445469,2004,2031,2007,1884
36,Ohio,1024011,12678,14390,15358,15501
37,Michigan,768892,48528,51133,50057,47703
38,South Dakota,118361,1074,1219,1283,1262
39,Arkansas,331054,928,879,853,851
40,Delaware,96376,2309,2447,2620,2776
41,Mississippi,306088,1265,1215,1178,1093
42,New Mexico,192152,1036,1115,1093,1056
43,North Dakota,103638,1122,1271,1381,1462
44,Wyoming,56447,383,376,397,398
45,Alaska,63501,974,1001,1033,961
46,Maine,51765,2170,2365,2572,2685
47,Alabama,516809,2235,2171,2172,2117
48,Idaho,181181,1955,2019,2088,1954
49,Montana,105142,1016,1001,1007,1017
50,Puerto Rico,109833,3772,4255,4631,4792
51,Virgin Islands,2907,13,13,13,13
52,Guam,7816,12,14,15,17
53,West Virginia,143456,2969,3238,3485,3713
54,Northern Mariana Islands,159,0,0,0,0
55,American Samoa,0,0,0,0,0
