,State,446,451,458,465,472
0,Washington,377952,8079,5212,5116,5223
1,Illinois,1282114,28719,16138,19178,21586
2,California,3704070,23620,30584,37520,45502
3,Arizona,850236,5948,3198,2896,2688
4,Massachusetts,661101,17146,14845,19416,40727
5,Wisconsin,645964,7015,3073,3285,3713
6,Texas,2831972,26889,20918,24528,28688
7,Nebraska,214351,2952,1842,1958,3207
8,Utah,390289,2937,1873,1784,1921
9,Oregon,170850,4755,2112,2426,2859
10,Florida,2125846,41989,34112,34291,35350
11,New York,1962225,48054,33788,33747,34977
12,Rhode Island,141097,3156,2879,3571,7083
13,Georgia,1074731,9678,7499,7547,7660
14,New Hampshire,89229,3371,2314,2713,2892
15,North Carolina,935061,12903,11795,11986,12408
16,New Jersey,955958,22729,15299,17163,20428
17,Colorado,479590,11864,7234,7985,8263
18,Maryland,427715,10122,5979,7318,8983
19,Nevada,308343,4316,2371,2172,2044
20,Tennessee,824914,8779,7325,8387,10748
21,Hawaii,32137,735,361,299,278
22,Indiana,699823,9356,5139,6496,7969
23,Kentucky,433352,4173,3481,4134,4779
24,Minnesota,544046,16537,11690,13434,13889
25,Oklahoma,443773,5008,2953,7607,5182
26,Pennsylvania,1077936,33286,21230,25266,28692
27,South Carolina,563427,7765,5402,5192,5012
28,District of Columbia,45903,NaN,NaN,NaN,NaN
29,Kansas,306262,1358,985,1219,1471
30,Missouri,588962,4648,2974,4002,38760
31,Vermont,21291,1067,687,795,894
32,Virginia,636862,10922,6495,5919,5397
33,Connecticut,324571,6836,5342,5983,7418
34,Iowa,357197,3728,2430,1957,2188
35,Louisiana,449827,3537,3346,3975,4706
36,Ohio,1041389,14640,14246,15233,16372
37,Michigan,830957,54907,32805,34761,39875
38,South Dakota,119892,1483,799,926,1106
39,Arkansas,332222,1129,634,491,4037
40,Delaware,98925,2229,1642,1927,2310
41,Mississippi,307519,1479,1517,1609,1710
42,New Mexico,193987,1097,747,1028,3684
43,North Dakota,104808,1223,684,758,875
44,Wyoming,56988,470,324,340,364
45,Alaska,65180,1122,909,955,1088
46,Maine,54256,2366,989,845,748
47,Alabama,519071,2233,1703,1342,1048
48,Idaho,183691,2327,1266,1546,1853
49,Montana,106253,1167,431,361,315
50,Puerto Rico,116378,NaN,NaN,NaN,NaN
51,Virgin Islands,2998,NaN,NaN,NaN,NaN
52,Guam,7842,NaN,NaN,NaN,NaN
53,West Virginia,146462,2855,1207,823,591
54,Northern Mariana Islands,160,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
