,County,516,521,528,535,542
0,01001,NaN,23,37,18,37
1,01003,NaN,80,81,60,89
2,01005,NaN,2,4,5,9
3,01007,NaN,8,9,9,15
4,01009,NaN,17,19,16,32
5,01011,NaN,2,4,11,6
6,01013,NaN,7,10,10,10
7,01015,NaN,24,27,31,37
8,01017,NaN,12,13,14,21
9,01019,NaN,2,4,4,7
10,01021,NaN,12,14,20,25
11,01023,NaN,3,3,9,6
12,01025,NaN,4,6,12,10
13,01027,NaN,5,5,8,7
14,01029,NaN,7,9,7,14
15,01031,NaN,12,21,16,21
16,01033,NaN,20,22,18,20
17,01035,NaN,5,6,6,9
18,01037,NaN,5,6,7,9
19,01039,NaN,15,15,11,27
20,01041,NaN,7,9,9,15
21,01043,NaN,29,30,31,34
22,01045,NaN,7,13,19,9
23,01047,NaN,4,7,15,12
24,01049,NaN,16,20,21,20
25,01051,NaN,10,20,21,28
26,01053,NaN,12,14,13,17
27,01055,NaN,39,39,47,45
28,01057,NaN,13,17,14,22
29,01059,NaN,8,11,13,15
30,01061,NaN,8,9,12,9
31,01063,NaN,2,2,4,6
32,01065,NaN,6,6,7,11
33,01067,NaN,4,7,7,11
34,01069,NaN,27,30,40,37
35,01071,NaN,24,32,22,44
36,01073,NaN,197,208,184,270
37,01075,NaN,6,7,11,7
38,01077,NaN,22,31,29,24
39,01079,NaN,12,16,13,18
40,01081,NaN,41,45,42,57
41,01083,NaN,12,24,25,21
42,01085,NaN,3,4,4,5
43,01087,NaN,3,8,10,7
44,01089,NaN,88,112,83,85
45,01091,NaN,1,5,6,8
46,01093,NaN,13,15,16,21
47,01095,NaN,24,35,41,36
48,01097,NaN,174,202,223,296
49,01099,NaN,5,7,10,9
50,01101,NaN,31,48,85,68
51,01103,NaN,22,36,28,32
52,01105,NaN,1,1,1,3
53,01107,NaN,4,4,4,8
54,01109,NaN,4,7,9,10
55,01111,NaN,7,8,7,10
56,01113,NaN,9,13,10,18
57,01115,NaN,20,25,30,42
58,01117,NaN,51,72,64,163
59,01119,NaN,0,2,6,11
60,01121,NaN,19,22,32,18
61,01123,NaN,18,20,20,24
62,01125,NaN,39,47,49,91
63,01127,NaN,15,25,20,55
64,01129,NaN,3,5,7,10
65,01131,NaN,0,1,3,8
66,01133,NaN,7,10,13,12
67,02013,NaN,0,0,1,1
68,02016,NaN,3,5,6,5
69,02020,NaN,95,92,80,99
70,02050,NaN,3,5,4,8
71,02060,NaN,0,0,0,0
72,02068,NaN,0,1,0,0
73,02070,NaN,0,1,1,2
74,02090,NaN,15,15,30,37
75,02100,NaN,0,0,0,0
76,02105,NaN,0,0,0,0
77,02110,NaN,10,10,13,13
78,02122,NaN,7,9,10,25
79,02130,NaN,2,3,7,12
80,02150,NaN,1,4,4,3
81,02158,NaN,16,16,14,16
82,02164,NaN,1,2,2,1
83,02170,NaN,21,22,24,44
84,02180,NaN,5,4,6,8
85,02185,NaN,1,3,2,2
86,02188,NaN,1,1,5,2
87,02195,NaN,0,0,1,1
88,02198,NaN,4,4,4,5
89,02220,NaN,1,3,3,3
90,02230,NaN,0,0,0,0
91,02240,NaN,6,7,8,6
92,02261,NaN,0,0,0,0
93,02275,NaN,1,1,2,2
94,02282,NaN,0,0,1,1
95,02290,NaN,1,1,2,2
96,04001,NaN,42,32,46,47
97,04003,NaN,49,44,70,63
98,04005,NaN,43,55,102,35
99,04007,NaN,27,34,38,39
100,04009,NaN,2,16,43,8
101,04011,NaN,0,0,2,2
102,04012,NaN,2,4,3,6
103,04013,NaN,2178,2136,2396,1527
104,04015,NaN,129,139,158,214
105,04017,NaN,76,92,84,83
106,04019,NaN,244,305,492,504
107,04021,NaN,171,178,134,167
108,04023,NaN,13,16,23,13
109,04025,NaN,57,64,74,81
110,04027,NaN,19,23,49,71
111,05001,NaN,17,19,17,21
112,05003,NaN,3,5,10,10
113,05005,NaN,23,27,30,31
114,05007,NaN,121,132,129,159
115,05009,NaN,43,47,39,49
116,05011,NaN,6,7,10,21
117,05013,NaN,2,2,2,2
118,05015,NaN,19,20,21,25
119,05017,NaN,2,2,3,5
120,05019,NaN,22,22,24,29
121,05021,NaN,3,4,5,7
122,05023,NaN,10,10,8,16
123,05025,NaN,5,6,7,10
124,05027,NaN,10,11,13,20
125,05029,NaN,6,5,7,8
126,05031,NaN,35,35,40,63
127,05033,NaN,24,28,26,39
128,05035,NaN,8,15,25,23
129,05037,NaN,5,6,5,6
130,05039,NaN,1,2,3,3
131,05041,NaN,1,1,1,2
132,05043,NaN,19,18,17,20
133,05045,NaN,63,64,55,78
134,05047,NaN,4,5,4,9
135,05049,NaN,5,6,5,8
136,05051,NaN,44,44,33,57
137,05053,NaN,20,22,25,24
138,05055,NaN,18,16,18,20
139,05057,NaN,15,18,16,24
140,05059,NaN,33,36,39,31
141,05061,NaN,2,2,3,9
142,05063,NaN,28,32,51,28
143,05065,NaN,6,5,7,8
144,05067,NaN,8,9,7,12
145,05069,NaN,45,52,48,89
146,05071,NaN,10,12,13,20
147,05073,NaN,0,1,1,1
148,05075,NaN,6,8,9,11
149,05077,NaN,3,5,7,5
150,05079,NaN,14,14,96,59
151,05081,NaN,6,8,7,10
152,05083,NaN,13,14,11,23
153,05085,NaN,62,66,61,76
154,05087,NaN,4,6,6,8
155,05089,NaN,13,15,13,16
156,05091,NaN,16,19,19,25
157,05093,NaN,8,10,13,17
158,05095,NaN,3,3,3,5
159,05097,NaN,1,1,2,5
160,05099,NaN,15,14,13,19
161,05101,NaN,6,7,6,7
162,05103,NaN,19,20,18,17
163,05105,NaN,4,4,5,6
164,05107,NaN,4,6,9,7
165,05109,NaN,5,5,6,11
166,05111,NaN,4,6,6,9
167,05113,NaN,5,7,7,11
168,05115,NaN,15,23,25,30
169,05117,NaN,2,2,3,4
170,05119,NaN,278,311,291,288
171,05121,NaN,9,8,8,14
172,05123,NaN,12,14,25,21
173,05125,NaN,90,103,87,113
174,05127,NaN,6,7,8,9
175,05129,NaN,3,3,3,5
176,05131,NaN,50,54,52,77
177,05133,NaN,6,8,30,27
178,05135,NaN,4,6,5,8
179,05137,NaN,35,26,36,37
180,05139,NaN,20,22,21,29
181,05141,NaN,9,11,11,9
182,05143,NaN,110,125,132,149
183,05145,NaN,57,57,46,66
184,05147,NaN,0,0,1,2
185,05149,NaN,5,6,6,7
186,06001,NaN,228,269,253,453
187,06003,NaN,0,0,0,1
188,06005,NaN,20,25,30,24
189,06007,NaN,69,63,55,81
190,06009,NaN,3,5,6,11
191,06011,NaN,5,5,7,7
192,06013,NaN,284,326,238,305
193,06015,NaN,7,7,9,10
194,06017,NaN,28,32,31,55
195,06019,NaN,181,196,170,286
196,06021,NaN,10,10,9,12
197,06023,NaN,44,34,33,43
198,06025,NaN,50,68,72,111
199,06027,NaN,0,1,2,3
200,06029,NaN,193,200,186,337
201,06031,NaN,32,40,48,51
202,06033,NaN,12,17,19,17
203,06035,NaN,12,15,27,46
204,06037,NaN,1575,1775,1633,2673
205,06039,NaN,50,52,54,69
206,06041,NaN,29,36,45,77
207,06043,NaN,2,2,4,6
208,06045,NaN,40,40,32,33
209,06047,NaN,43,47,60,97
210,06049,NaN,14,14,20,19
211,06051,NaN,1,1,2,4
212,06053,NaN,44,47,57,120
213,06055,NaN,37,43,39,72
214,06057,NaN,31,33,29,41
215,06059,NaN,290,334,449,571
216,06061,NaN,183,213,183,261
217,06063,NaN,2,2,2,4
218,06065,NaN,324,477,446,631
219,06067,NaN,416,446,367,681
220,06069,NaN,11,12,15,18
221,06071,NaN,350,386,465,621
222,06073,NaN,564,677,570,870
223,06075,NaN,76,104,100,195
224,06077,NaN,268,293,349,364
225,06079,NaN,24,35,40,59
226,06081,NaN,96,121,110,186
227,06083,NaN,36,62,87,119
228,06085,NaN,239,311,303,492
229,06087,NaN,27,37,41,67
230,06089,NaN,64,57,50,53
231,06091,NaN,0,0,1,1
232,06093,NaN,8,8,21,18
233,06095,NaN,110,131,138,160
234,06097,NaN,180,211,163,171
235,06099,NaN,192,186,161,245
236,06101,NaN,37,38,47,39
237,06103,NaN,13,15,15,29
238,06105,NaN,3,5,4,8
239,06107,NaN,52,48,95,159
240,06109,NaN,13,17,12,19
241,06111,NaN,93,105,122,206
242,06113,NaN,41,43,54,75
243,06115,NaN,33,37,21,22
244,08001,NaN,203,185,163,383
245,08003,NaN,9,8,11,13
246,08005,NaN,233,204,208,418
247,08007,NaN,5,6,7,9
248,08009,NaN,1,1,2,1
249,08011,NaN,0,1,1,3
250,08013,NaN,46,69,91,169
251,08014,NaN,23,29,27,39
252,08015,NaN,5,5,7,15
253,08017,NaN,0,0,0,1
254,08019,NaN,3,3,2,4
