,State,355,360,367,374,381
0,Washington,276686,22849,23371,23795,18665
1,Illinois,1033526,47202,47667,48409,47692
2,California,2753739,289774,282191,282463,298295
3,Arizona,627541,66310,64000,66557,63977
4,Massachusetts,432803,43227,42804,41652,41686
5,Wisconsin,551942,24932,25416,25668,25372
6,Texas,1990204,159313,153604,154046,156221
7,Nebraska,176670,7359,7238,7107,6781
8,Utah,307483,22539,22442,22448,22753
9,Oregon,126607,7624,7707,7234,7296
10,Florida,1488586,110633,110470,108294,107763
11,New York,1149771,107312,109742,106696,106122
12,Rhode Island,100607,9500,8205,8911,8825
13,Georgia,764499,63866,63179,63344,63045
14,New Hampshire,52307,5809,5717,5821,5955
15,North Carolina,629124,56950,57315,57293,57613
16,New Jersey,590162,38059,38169,38356,38549
17,Colorado,362825,20253,21355,21488,20514
18,Maryland,309686,20298,20776,21026,20955
19,Nevada,250249,17877,17537,16651,16543
20,Tennessee,657396,42261,42968,40889,39736
21,Hawaii,23748,1229,1246,1245,1222
22,Indiana,567338,35351,36358,35978,35997
23,Kentucky,305706,25243,24850,27128,25118
24,Minnesota,437552,18641,17048,17361,19341
25,Oklahoma,335247,28889,28642,28760,28108
26,Pennsylvania,730773,57285,57199,57487,57373
27,South Carolina,357654,37867,38803,36170,37241
28,District of Columbia,31993,2026,1983,2063,2000
29,Kansas,248646,13198,11925,11547,11652
30,Missouri,436461,21326,21515,20919,20443
31,Vermont,9078,1086,1088,1067,1124
32,Virginia,403386,34475,35552,34439,35082
33,Connecticut,213358,15474,15718,15283,15367
34,Iowa,297774,11834,12258,11019,12665
35,Louisiana,348234,26121,24881,26442,27474
36,Ohio,784957,58696,59650,58410,56742
37,Michigan,567682,25297,25813,24651,24561
38,South Dakota,103499,3162,3350,3218,3384
39,Arkansas,256344,20655,20448,20798,21282
40,Delaware,65827,5549,5463,5676,5858
41,Mississippi,240309,16544,16665,16520,16229
42,New Mexico,157087,9443,9258,8884,9098
43,North Dakota,94830,1590,1726,2132,1849
44,Wyoming,47395,2060,2068,2021,2107
45,Alaska,50394,1988,2062,2129,1727
46,Maine,29611,3775,3822,3864,3960
47,Alabama,404000,29206,28786,28592,28278
48,Idaho,150239,7106,7074,6731,6442
49,Montana,86653,4404,3805,3711,4056
50,Puerto Rico,83468,4735,4785,4731,4747
51,Virgin Islands,2143,101,91,102,102
52,Guam,7423,72,69,74,73
53,West Virginia,102282,10549,10532,10497,10650
54,Northern Mariana Islands,128,3,5,5,4
55,American Samoa,0,0,0,0,0
