,State,299,304,311,318,325
0,Washington,131532,12724,14931,14997,14950
1,Illinois,585248,99805,131869,154068,180549
2,California,1041690,58262,66542,67717,68722
3,Arizona,276912,19704,23821,24584,24978
4,Massachusetts,190439,21755,27620,32604,38950
5,Wisconsin,334562,66513,80964,87911,94942
6,Texas,1082600,77329,88797,90420,91621
7,Nebraska,101601,19458,25317,30007,34805
8,Utah,155779,23147,28044,28401,29250
9,Oregon,57646,6151,7324,7373,7224
10,Florida,889864,51882,60392,60370,58745
11,New York,563690,34826,43939,48879,55869
12,Rhode Island,43923,83091,245552,1059360,1059360
13,Georgia,426236,24263,28216,29030,29150
14,New Hampshire,15040,2578,3342,3833,4342
15,North Carolina,314207,26777,30339,30879,31241
16,New Jersey,281493,33477,44180,51631,61156
17,Colorado,167713,38593,50868,58002,64375
18,Maryland,167656,13384,17429,19516,21553
19,Nevada,122099,11545,14304,14644,14580
20,Tennessee,318888,34070,41057,42290,42839
21,Hawaii,16853,426,460,421,381
22,Indiana,256744,50352,66592,74863,82646
23,Kentucky,139097,35287,39139,42106,43974
24,Minnesota,231018,43330,58878,67740,77265
25,Oklahoma,156857,17795,20382,20336,19917
26,Pennsylvania,275235,40818,51483,58004,64741
27,South Carolina,196617,9941,11368,10870,10289
28,District of Columbia,19064,1127,1496,1687,1886
29,Kansas,124687,9422,11322,12125,12741
30,Missouri,248715,28675,34951,36001,36503
31,Vermont,3008,436,570,616,650
32,Virginia,204637,13321,16988,18494,19834
33,Connecticut,93284,87091,158943,347398,605940
34,Iowa,189597,30233,38659,43011,47641
35,Louisiana,205057,28774,42903,57505,78592
36,Ohio,305364,50929,64090,70246,76169
37,Michigan,288954,77230,95895,115711,130852
38,South Dakota,66278,12740,16878,18842,20803
39,Arkansas,134348,10650,11677,11378,10988
40,Delaware,29200,2380,3087,3424,3679
41,Mississippi,134898,10538,12013,12454,12683
42,New Mexico,65454,15705,21137,24701,27784
43,North Dakota,64885,10701,14096,15901,17503
44,Wyoming,23193,6027,7414,8106,8559
45,Alaska,24399,4858,6012,6112,6047
46,Maine,9117,997,1238,1318,1392
47,Alabama,219232,15570,18217,18398,18210
48,Idaho,83344,16073,18032,18218,17162
49,Montana,48027,10443,11596,10988,10229
50,Puerto Rico,43016,NaN,NaN,NaN,NaN
51,Virgin Islands,1434,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN
53,West Virginia,34460,5326,6569,6871,7024
54,Northern Mariana Islands,103,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
