,State,164,171,178,185,192
0,Washington,35247,4273,4643,4793,5097
1,Illinois,146612,10080,13510,15938,17373
2,California,252895,56434,73636,98635,129961
3,Arizona,94567,46179,66034,106761,159627
4,Massachusetts,105077,982,927,834,726
5,Wisconsin,31055,2912,2340,2357,2793
6,Texas,193958,77609,122481,184988,303420
7,Nebraska,19827,1471,1584,1639,1642
8,Utah,24542,5122,6057,7411,9057
9,Oregon,9930,1412,1368,1300,1155
10,Florida,190052,121652,207315,354204,702800
11,New York,396598,4288,4324,4290,4238
12,Rhode Island,16991,318,327,320,334
13,Georgia,93319,34839,66630,130491,260321
14,New Hampshire,5872,234,281,334,371
15,North Carolina,73779,12950,14532,16356,18620
16,New Jersey,173033,1948,2005,1982,2030
17,Colorado,33849,2112,2356,2439,2405
18,Maryland,69341,3908,5241,6521,7328
19,Nevada,21575,9336,17253,30623,55585
20,Tennessee,50140,12947,18587,26360,39826
21,Hawaii,999,83,66,46,34
22,Indiana,47432,3069,3203,3420,3427
23,Kentucky,16376,1268,1266,1279,1276
24,Minnesota,37624,3369,3633,3656,3542
25,Oklahoma,15648,2833,2453,2475,2174
26,Pennsylvania,93922,4300,4578,4769,4695
27,South Carolina,43386,17255,25272,37103,54588
28,District of Columbia,10447,NaN,NaN,NaN,NaN
29,Kansas,15911,1800,1193,648,426
30,Missouri,23583,2106,2121,1987,1815
31,Vermont,1238,45,40,45,43
32,Virginia,65109,5007,5553,5715,5657
33,Connecticut,46717,181,0,0,0
34,Iowa,31061,2584,2548,2491,2446
35,Louisiana,63289,5345,4713,4135,3694
36,Ohio,56183,4849,4102,3682,3677
37,Michigan,72581,3553,3553,3553,3553
38,South Dakota,7028,492,491,493,494
39,Arkansas,23209,4931,5674,6388,7251
40,Delaware,11996,877,921,916,878
41,Mississippi,30674,3058,3153,3677,4325
42,New Mexico,13063,1039,1039,1039,1039
43,North Dakota,3779,298,298,298,297
44,Wyoming,1606,115,115,115,115
45,Alaska,1107,300,340,388,472
46,Maine,3397,258,267,244,225
47,Alabama,42862,7635,9612,11040,12839
48,Idaho,7370,2140,2772,3130,3450
49,Montana,1167,556,973,1662,2822
50,Puerto Rico,7787,NaN,NaN,NaN,NaN
51,Virgin Islands,111,NaN,NaN,NaN,NaN
52,Guam,280,NaN,NaN,NaN,NaN
53,West Virginia,3205,213,213,213,213
54,Northern Mariana Islands,31,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
