,State,151,157,164,171,178
0,Washington,28680,1820,1820,1820,1820
1,Illinois,136762,5989,9556,13553,17079
2,California,178657,29327,34680,40851,48623
3,Arizona,52591,21286,33863,55266,85900
4,Massachusetts,102727,3330,2959,3036,3341
5,Wisconsin,24819,2196,2086,2114,2271
6,Texas,112944,28601,41276,63190,91066
7,Nebraska,17812,1649,1727,1804,1812
8,Utah,17462,4065,5437,7721,10390
9,Oregon,6937,728,0,0,0
10,Florida,97291,44241,102456,249679,615984
11,New York,387936,4726,4348,4263,4234
12,Rhode Island,16337,304,277,249,220
13,Georgia,64701,5074,5074,5074,5074
14,New Hampshire,5544,410,441,471,478
15,North Carolina,54129,10916,12811,15249,17989
16,New Jersey,169142,2227,1822,1759,1761
17,Colorado,30524,2055,2213,2456,2596
18,Maryland,64306,2480,2306,3140,4268
19,Nevada,13240,1509,1408,1240,1123
20,Tennessee,35102,3174,3173,3178,3177
21,Hawaii,814,52,47,37,31
22,Indiana,42423,3007,3172,3367,3453
23,Kentucky,13750,1218,1207,1218,1215
24,Minnesota,32920,2394,2759,3174,3477
25,Oklahoma,10516,2642,2693,1358,0
26,Pennsylvania,85935,2241,1918,1579,1268
27,South Carolina,24661,9141,15106,24187,39677
28,District of Columbia,10020,NaN,NaN,NaN,NaN
29,Kansas,12136,1323,1398,1324,1166
30,Missouri,18460,1393,1393,1393,1393
31,Vermont,1159,40,47,40,39
32,Virginia,57994,4866,5318,5636,5771
33,Connecticut,45755,1115,1037,979,959
34,Iowa,25963,2452,2522,2527,2513
35,Louisiana,49778,2862,2862,2862,2862
36,Ohio,44808,3584,3584,3584,3584
37,Michigan,67711,3795,3795,3795,3795
38,South Dakota,6297,518,518,518,518
39,Arkansas,15561,3664,4493,5408,6411
40,Delaware,10775,681,782,874,898
41,Mississippi,20641,1865,1865,1865,1865
42,New Mexico,10565,980,980,980,980
43,North Dakota,3288,306,307,306,307
44,Wyoming,1197,95,95,95,95
45,Alaska,752,66,38,17,12
46,Maine,2957,225,231,249,260
47,Alabama,30021,4938,7499,7664,10225
48,Idaho,4006,262,262,262,262
49,Montana,717,73,56,44,29
50,Puerto Rico,6525,NaN,NaN,NaN,NaN
51,Virgin Islands,76,NaN,NaN,NaN,NaN
52,Guam,222,NaN,NaN,NaN,NaN
53,West Virginia,2533,183,183,183,183
54,Northern Mariana Islands,30,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
