,State,789,794,801,808,815
0,Washington,NaN,7440,7191,6744,6485
1,Illinois,NaN,7604,7215,6903,6454
2,California,NaN,24437,21252,18499,15918
3,Arizona,NaN,4360,3807,3335,2901
4,Massachusetts,NaN,5321,5212,5000,4600
5,Wisconsin,NaN,2444,2158,1910,1633
6,Texas,NaN,19896,17698,15668,13859
7,Nebraska,NaN,252,181,128,89
8,Utah,NaN,691,528,390,289
9,Oregon,NaN,1404,1068,813,607
10,Florida,NaN,6019,4744,3668,2763
11,New York,NaN,16227,17890,19508,20882
12,Rhode Island,NaN,1371,1433,1459,1439
13,Georgia,NaN,6351,6216,6002,5741
14,New Hampshire,NaN,648,533,437,355
15,North Carolina,NaN,7388,6224,5277,4357
16,New Jersey,NaN,6168,5716,5302,4890
17,Colorado,NaN,7800,8038,8451,8689
18,Maryland,NaN,1994,1859,1723,1545
19,Nevada,NaN,1737,1350,1108,890
20,Tennessee,NaN,1561,1082,708,483
21,Hawaii,NaN,1042,1035,1002,959
22,Indiana,NaN,1768,1447,1178,940
23,Kentucky,NaN,7746,7484,7282,6729
24,Minnesota,NaN,2500,2093,1742,1440
25,Oklahoma,NaN,2909,2838,2646,2304
26,Pennsylvania,NaN,4420,3706,3093,2631
27,South Carolina,NaN,1006,731,532,398
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,590,496,389,297
30,Missouri,NaN,1816,1417,1124,888
31,Vermont,NaN,1001,1017,1021,993
32,Virginia,NaN,6715,6277,5773,5237
33,Connecticut,NaN,1823,1459,1174,977
34,Iowa,NaN,571,383,268,186
35,Louisiana,NaN,938,766,612,492
36,Ohio,NaN,3032,2504,2052,1681
37,Michigan,NaN,6998,6958,6828,6487
38,South Dakota,NaN,212,173,139,113
39,Arkansas,NaN,3800,3865,3891,3824
40,Delaware,NaN,555,512,460,406
41,Mississippi,NaN,606,431,316,230
42,New Mexico,NaN,884,685,518,400
43,North Dakota,NaN,245,188,141,107
44,Wyoming,NaN,155,117,89,69
45,Alaska,NaN,1568,1354,1158,1022
46,Maine,NaN,1015,764,535,406
47,Alabama,NaN,1622,1134,823,598
48,Idaho,NaN,3574,2949,2451,1981
49,Montana,NaN,294,201,129,86
50,Puerto Rico,NaN,1729,1890,2051,2155
51,Virgin Islands,NaN,17,14,12,10
52,Guam,NaN,311,220,155,114
53,West Virginia,NaN,1189,885,652,498
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
