,State,599,605,612,619,626,633,640
0,Washington,NaN,21919,19270,16070,12856,10038,7634
1,Illinois,NaN,25200,22570,19933,17427,14936,12547
2,California,NaN,58568,46020,39507,35400,32015,28531
3,Arizona,NaN,19476,17335,15155,12998,10886,8899
4,Massachusetts,NaN,10369,9950,9094,8053,6858,5615
5,Wisconsin,NaN,12946,12785,12885,13011,12740,12161
6,Texas,NaN,116797,106099,91200,75871,62215,50211
7,Nebraska,NaN,4832,4528,4080,3552,3028,2521
8,Utah,NaN,6653,6219,5344,4375,3483,2682
9,Oregon,NaN,12008,9893,8158,6708,5429,4369
10,Florida,NaN,120012,92502,65143,44522,31131,23109
11,New York,NaN,31202,27978,24103,20220,16516,13139
12,Rhode Island,NaN,1879,1682,1392,1098,841,618
13,Georgia,NaN,46935,36232,26625,18994,13325,9283
14,New Hampshire,NaN,2203,2064,1876,1625,1339,1084
15,North Carolina,NaN,42044,36071,29740,23707,18624,14006
16,New Jersey,NaN,13625,11932,9919,7988,6275,4811
17,Colorado,NaN,12695,11668,9999,8363,6915,5763
18,Maryland,NaN,7140,6560,6137,5673,5184,4583
19,Nevada,NaN,7073,6566,6192,5903,5576,5106
20,Tennessee,NaN,46937,40645,32358,24553,18399,13829
21,Hawaii,NaN,4308,3359,2431,1635,983,457
22,Indiana,NaN,25093,21427,17503,13936,10974,8492
23,Kentucky,NaN,25584,20700,15735,11819,8894,6853
24,Minnesota,NaN,10457,9645,8563,7518,6397,5410
25,Oklahoma,NaN,18717,16656,13720,10890,8452,6732
26,Pennsylvania,NaN,25332,24050,21456,18354,15187,12376
27,South Carolina,NaN,33062,27802,21360,15410,10535,6891
28,District of Columbia,NaN,930,677,437,263,143,76
29,Kansas,NaN,9093,7814,6386,5146,4062,3246
30,Missouri,NaN,13078,11623,10070,8660,7368,6287
31,Vermont,NaN,1075,1029,942,816,689,590
32,Virginia,NaN,23139,21880,20011,18122,16427,14807
33,Connecticut,NaN,3581,3433,3488,3493,3416,3159
34,Iowa,NaN,8767,8705,8360,7719,6956,6139
35,Louisiana,NaN,13783,9806,7075,5360,4350,3759
36,Ohio,NaN,45495,47599,46294,42404,37134,31343
37,Michigan,NaN,16669,17274,17701,17874,17340,16394
38,South Dakota,NaN,2782,2600,2304,2002,1728,1513
39,Arkansas,NaN,10979,8503,6287,4654,3533,2787
40,Delaware,NaN,2678,2344,1907,1521,1220,994
41,Mississippi,NaN,13121,9274,6424,4449,3145,2318
42,New Mexico,NaN,4373,3545,2828,2172,1673,1270
43,North Dakota,NaN,2817,2821,2646,2368,2081,1802
44,Wyoming,NaN,3293,3028,2690,2316,1939,1599
45,Alaska,NaN,4144,3938,3543,3049,2593,2159
46,Maine,NaN,2649,2741,2595,2362,2060,1784
47,Alabama,NaN,26029,21420,16665,12444,9269,6838
48,Idaho,NaN,7341,7285,6621,5670,4658,3722
49,Montana,NaN,3743,3571,3270,2873,2467,2090
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10821,10179,8828,7329,5912,4717
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
