,State,676,682,689,696,703,710,717
0,Washington,NaN,8946,7666,6821,6164,5726,5342
1,Illinois,NaN,29578,31052,31756,30872,28222,24311
2,California,NaN,24779,22686,22205,22239,22711,23291
3,Arizona,NaN,28481,28403,27029,24820,22457,19891
4,Massachusetts,NaN,16127,16512,15870,14416,12498,10434
5,Wisconsin,NaN,24509,23421,21239,18960,16545,14478
6,Texas,NaN,20296,20694,21443,22173,22580,23155
7,Nebraska,NaN,7509,7167,6707,6131,5515,4906
8,Utah,NaN,7241,6499,5801,5181,4654,4177
9,Oregon,NaN,5480,5136,4763,4482,4310,4121
10,Florida,NaN,10141,10711,11654,13435,16150,20540
11,New York,NaN,48078,50901,51718,51794,50813,49115
12,Rhode Island,NaN,2602,2889,2854,2650,2308,1907
13,Georgia,NaN,7390,7547,7998,8689,9611,10754
14,New Hampshire,NaN,4775,3736,2626,1656,1004,581
15,North Carolina,NaN,12177,11693,10997,10382,9774,9051
16,New Jersey,NaN,15696,18005,19891,21508,22365,22638
17,Colorado,NaN,21592,19773,17299,14921,12668,10735
18,Maryland,NaN,6809,7558,8320,8911,9183,8921
19,Nevada,NaN,4134,3848,3725,3719,3712,3722
20,Tennessee,NaN,8433,8487,8677,8990,9446,9907
21,Hawaii,NaN,1076,1299,1499,1698,1887,2084
22,Indiana,NaN,21764,22713,22588,21873,20537,18981
23,Kentucky,NaN,10228,10090,9692,9263,8789,8441
24,Minnesota,NaN,26581,23112,19362,15794,12781,10311
25,Oklahoma,NaN,6376,6791,6987,7235,7314,7452
26,Pennsylvania,NaN,43396,40757,34601,27788,21655,16564
27,South Carolina,NaN,4363,4459,4597,4918,5298,5863
28,District of Columbia,NaN,708,710,681,603,500,394
29,Kansas,NaN,6239,5442,4921,4594,4362,4166
30,Missouri,NaN,10584,11646,12438,13044,13661,14035
31,Vermont,NaN,2538,2340,2078,1726,1366,1027
32,Virginia,NaN,10282,10464,10753,11190,11875,12395
33,Connecticut,NaN,4629,5392,6085,6528,6859,6706
34,Iowa,NaN,10239,10423,10225,9691,9091,8377
35,Louisiana,NaN,2653,2694,2796,3027,3300,3773
36,Ohio,NaN,40195,40663,39785,37963,35075,32327
37,Michigan,NaN,59843,58654,53336,45898,38333,30916
38,South Dakota,NaN,2560,2314,2069,1840,1651,1472
39,Arkansas,NaN,4242,4399,4524,4646,4782,5046
40,Delaware,NaN,1639,1634,1551,1450,1370,1307
41,Mississippi,NaN,2060,2098,2102,2128,2210,2314
42,New Mexico,NaN,9279,8302,7220,6111,5103,4236
43,North Dakota,NaN,3027,2598,2177,1846,1596,1406
44,Wyoming,NaN,1483,1266,1068,939,825,742
45,Alaska,NaN,2160,1811,1527,1295,1125,1006
46,Maine,NaN,5031,5074,4693,4108,3436,2821
47,Alabama,NaN,3090,3134,3142,3210,3397,3630
48,Idaho,NaN,3416,3209,2958,2741,2553,2467
49,Montana,NaN,2593,2193,1862,1600,1395,1250
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5905,5576,5044,4461,3998,3535
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
