,State,613,619,626,633,640,647,654
0,Washington,NaN,19122,17188,15931,14832,14197,13715
1,Illinois,NaN,21087,18886,17663,16774,16079,15548
2,California,NaN,54179,48777,46054,44709,45162,46672
3,Arizona,NaN,17066,16064,14928,13896,13024,12045
4,Massachusetts,NaN,11476,10993,10976,10879,10763,10774
5,Wisconsin,NaN,24031,27295,29568,30212,28805,25714
6,Texas,NaN,79814,68115,65009,66670,68851,71733
7,Nebraska,NaN,3562,2632,2147,1851,1673,1530
8,Utah,NaN,6001,5284,4718,4234,3728,3327
9,Oregon,NaN,10780,9541,8637,7941,7466,6920
10,Florida,NaN,68153,51829,40067,32079,26966,23386
11,New York,NaN,36269,36696,36957,36688,35750,34022
12,Rhode Island,NaN,2217,2454,2692,2778,2720,2478
13,Georgia,NaN,30218,24468,20392,17109,14503,12502
14,New Hampshire,NaN,2993,3123,3253,3291,3284,3086
15,North Carolina,NaN,38186,31776,26518,22526,19228,16643
16,New Jersey,NaN,15138,14699,14203,13902,13358,13126
17,Colorado,NaN,12089,11233,10504,10034,9582,9151
18,Maryland,NaN,8783,9382,10217,11308,12452,13487
19,Nevada,NaN,6503,5726,5229,4973,4743,4605
20,Tennessee,NaN,27778,19240,13868,10502,8354,6905
21,Hawaii,NaN,2705,2142,1793,1523,1326,1201
22,Indiana,NaN,20903,17375,14690,12821,11292,10032
23,Kentucky,NaN,24000,19637,15660,12583,10229,8573
24,Minnesota,NaN,16009,16481,16736,16612,15971,15051
25,Oklahoma,NaN,13407,10903,9128,7669,6472,5487
26,Pennsylvania,NaN,33429,33746,33859,33227,31947,29510
27,South Carolina,NaN,21712,15795,12036,9528,7737,6501
28,District of Columbia,NaN,1328,1117,923,751,590,468
29,Kansas,NaN,7482,5935,4834,4096,3554,3134
30,Missouri,NaN,11799,10287,9200,8449,7876,7444
31,Vermont,NaN,1539,1677,1796,1936,1997,2041
32,Virginia,NaN,23282,21681,20631,20003,19701,19268
33,Connecticut,NaN,4038,3500,3477,3689,4076,4592
34,Iowa,NaN,12095,12202,12020,11394,10548,9566
35,Louisiana,NaN,9916,8122,6991,6349,6027,5906
36,Ohio,NaN,42439,37587,34576,31602,29384,26835
37,Michigan,NaN,23534,25024,26542,27696,28018,27412
38,South Dakota,NaN,2771,2567,2390,2245,2127,1969
39,Arkansas,NaN,7888,6377,5169,4330,3689,3234
40,Delaware,NaN,3084,2932,2640,2288,1921,1570
41,Mississippi,NaN,9802,7968,6559,5553,4692,4129
42,New Mexico,NaN,4148,3923,3754,3714,3659,3567
43,North Dakota,NaN,3308,3150,2790,2392,2048,1733
44,Wyoming,NaN,3584,3186,2690,2210,1845,1559
45,Alaska,NaN,6612,6623,5976,4988,3977,3193
46,Maine,NaN,3387,3462,3553,3589,3686,3660
47,Alabama,NaN,18620,15398,12770,10667,9026,7723
48,Idaho,NaN,8338,8054,7445,6710,5799,4802
49,Montana,NaN,6355,6061,5445,4769,4115,3522
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,11400,9556,7706,6224,4974,3959
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
