,State,648,654,661,668,675,682,689
0,Washington,NaN,14910,14728,15144,16458,18544,21642
1,Illinois,NaN,14536,15116,16922,20260,24950,31472
2,California,NaN,44300,52127,64321,84364,112808,152091
3,Arizona,NaN,18947,21538,23974,26524,29262,31646
4,Massachusetts,NaN,8103,8513,10211,13135,18004,24886
5,Wisconsin,NaN,13967,13889,14071,14733,16005,18041
6,Texas,NaN,26066,24693,26041,29871,36679,46575
7,Nebraska,NaN,3483,3467,3465,3511,3615,3790
8,Utah,NaN,7545,8183,8514,8857,9219,9670
9,Oregon,NaN,7452,7125,7038,7125,7546,8187
10,Florida,NaN,13844,12497,12457,14252,18601,27316
11,New York,NaN,24231,22928,23408,25425,29464,36964
12,Rhode Island,NaN,1811,1870,2012,2202,2468,2824
13,Georgia,NaN,8566,8436,8871,9674,10509,11608
14,New Hampshire,NaN,1150,424,170,88,62,55
15,North Carolina,NaN,13782,12230,11442,11076,11154,11501
16,New Jersey,NaN,9304,11322,15866,24509,34494,43643
17,Colorado,NaN,19750,21539,22881,24101,25148,26014
18,Maryland,NaN,5125,5067,5506,6437,8106,11027
19,Nevada,NaN,3599,3299,3122,3118,3138,3421
20,Tennessee,NaN,7015,5956,5651,5764,6397,7560
21,Hawaii,NaN,934,995,1083,1257,1524,1902
22,Indiana,NaN,10676,10160,10005,10328,10898,11928
23,Kentucky,NaN,8559,7505,6784,6515,6515,6839
24,Minnesota,NaN,15631,15671,15750,16294,16859,17896
25,Oklahoma,NaN,6262,5526,5184,5145,5376,5875
26,Pennsylvania,NaN,26045,23805,22182,21302,20891,21175
27,South Carolina,NaN,5651,5245,5140,5406,6195,7650
28,District of Columbia,NaN,655,776,948,1229,1586,2035
29,Kansas,NaN,5660,5562,5440,5386,5548,5858
30,Missouri,NaN,5918,5760,5755,6056,6608,7623
31,Vermont,NaN,1338,1262,1254,1337,1491,1737
32,Virginia,NaN,9513,8317,7998,8377,9463,11294
33,Connecticut,NaN,2249,1961,2038,2451,3181,4469
34,Iowa,NaN,6690,6466,6527,6783,7181,7841
35,Louisiana,NaN,3030,2753,2733,2975,3454,4183
36,Ohio,NaN,23102,21505,20612,20474,21038,22487
37,Michigan,NaN,26651,25868,25827,26090,27545,29062
38,South Dakota,NaN,2280,2173,2123,2113,2197,2268
39,Arkansas,NaN,2887,2588,2481,2520,2691,2961
40,Delaware,NaN,1831,1588,1419,1316,1348,1444
41,Mississippi,NaN,3198,3117,3095,3259,3495,3913
42,New Mexico,NaN,6307,6897,7406,7781,8330,8943
43,North Dakota,NaN,3343,3100,2801,2544,2346,2201
44,Wyoming,NaN,2777,2505,2212,1998,1805,1683
45,Alaska,NaN,4607,3868,3229,2755,2430,2228
46,Maine,NaN,3297,3328,3436,3572,3757,3938
47,Alabama,NaN,14981,26139,34254,34151,29731,25797
48,Idaho,NaN,6512,5460,4804,4409,4145,4008
49,Montana,NaN,5281,4654,4091,3639,3289,3038
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5703,5049,4530,4134,3954,3807
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
