,State,683,689,696,703,710,717,724
0,Washington,NaN,8794,8712,8404,8122,7744,7509
1,Illinois,NaN,35991,37659,36294,32735,28067,23342
2,California,NaN,35427,39784,42803,44969,46223,46568
3,Arizona,NaN,22476,21254,19069,16593,14364,12132
4,Massachusetts,NaN,20381,20608,18716,15600,12320,9133
5,Wisconsin,NaN,25037,23020,20556,17963,15579,13417
6,Texas,NaN,21745,24045,28263,34547,44096,55603
7,Nebraska,NaN,8349,8040,7319,6569,5778,5048
8,Utah,NaN,6790,6152,5521,4890,4346,3767
9,Oregon,NaN,5029,4858,4617,4379,4167,4022
10,Florida,NaN,6162,7234,8387,9925,12206,15581
11,New York,NaN,52382,55487,53598,48739,42506,35825
12,Rhode Island,NaN,3115,3174,2925,2447,1900,1368
13,Georgia,NaN,7318,7370,7655,8162,8888,9749
14,New Hampshire,NaN,6527,5134,3519,2273,1489,1020
15,North Carolina,NaN,14970,15344,14799,13861,12695,11396
16,New Jersey,NaN,21451,26092,28044,27474,24828,20961
17,Colorado,NaN,15261,12609,10557,8996,7714,6716
18,Maryland,NaN,8252,9999,10964,11476,11762,11630
19,Nevada,NaN,3603,3410,3334,3292,3205,3156
20,Tennessee,NaN,9780,10627,11290,11945,12604,13239
21,Hawaii,NaN,622,590,579,579,556,551
22,Indiana,NaN,24665,25179,24177,22493,20252,17795
23,Kentucky,NaN,12611,13006,13000,12460,11837,10999
24,Minnesota,NaN,26381,21905,17920,14575,11951,9898
25,Oklahoma,NaN,4653,4209,3979,3829,3724,3687
26,Pennsylvania,NaN,43828,40647,33523,25900,19338,14166
27,South Carolina,NaN,4882,5252,5657,6192,6778,7447
28,District of Columbia,NaN,638,609,539,440,352,262
29,Kansas,NaN,8398,8128,7665,7047,6349,5748
30,Missouri,NaN,13752,15792,17104,17669,17215,16425
31,Vermont,NaN,2487,2358,1998,1588,1197,854
32,Virginia,NaN,11763,12185,12559,12687,13008,13219
33,Connecticut,NaN,6767,7549,8137,8289,8045,7326
34,Iowa,NaN,9489,8800,8040,7381,6859,6335
35,Louisiana,NaN,2826,3011,3248,3540,3958,4500
36,Ohio,NaN,44583,47789,47326,44912,41499,37037
37,Michigan,NaN,49082,44083,37846,31499,25576,20416
38,South Dakota,NaN,3029,2897,2595,2279,1976,1698
39,Arkansas,NaN,4509,4957,5197,5277,5334,5274
40,Delaware,NaN,3073,3388,3170,2617,1938,1300
41,Mississippi,NaN,2217,2118,2108,2159,2282,2426
42,New Mexico,NaN,8353,7387,6176,5077,4158,3364
43,North Dakota,NaN,3162,2861,2445,2069,1774,1562
44,Wyoming,NaN,1101,914,791,692,617,563
45,Alaska,NaN,1866,1593,1357,1160,1017,903
46,Maine,NaN,3261,2961,2579,2158,1734,1401
47,Alabama,NaN,2643,2818,2992,3247,3587,3992
48,Idaho,NaN,2655,2502,2305,2156,2047,1986
49,Montana,NaN,1933,1599,1377,1216,1089,1010
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5652,5451,4434,3037,1780,893
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
