,State,816,822,829,836,843,850,857
0,Washington,NaN,6805,9380,13336,18421,24670,31826
1,Illinois,NaN,12857,17351,23275,32122,44291,60961
2,California,NaN,26438,39740,61457,97187,151821,223256
3,Arizona,NaN,5028,5234,6530,8374,10513,13434
4,Massachusetts,NaN,11321,16279,23239,33345,45699,57563
5,Wisconsin,NaN,4890,6757,9935,15076,23323,34409
6,Texas,NaN,18697,21130,28660,42504,65962,103401
7,Nebraska,NaN,1403,1760,2434,3567,5453,8514
8,Utah,NaN,707,1003,1565,2640,4878,9035
9,Oregon,NaN,2720,3963,6162,9857,16464,24937
10,Florida,NaN,10364,14345,22712,39303,71367,121181
11,New York,NaN,37215,55635,83185,120256,161151,195338
12,Rhode Island,NaN,2091,2888,4018,5594,7357,9604
13,Georgia,NaN,3637,4488,6377,10118,18117,33364
14,New Hampshire,NaN,2114,3047,4529,6815,9827,12998
15,North Carolina,NaN,4683,4923,5790,7496,10106,14073
16,New Jersey,NaN,13679,20783,32215,49527,70288,89718
17,Colorado,NaN,8828,10835,14332,19266,26376,34396
18,Maryland,NaN,3865,6222,10662,19142,32831,50018
19,Nevada,NaN,1253,1454,1850,2491,3683,5819
20,Tennessee,NaN,1671,1863,2463,3559,5783,10009
21,Hawaii,NaN,1325,1731,2542,3880,5719,8352
22,Indiana,NaN,1212,1247,1495,1969,2810,4472
23,Kentucky,NaN,3291,3603,4570,6024,8079,11544
24,Minnesota,NaN,3862,4928,6468,8982,12967,19403
25,Oklahoma,NaN,1753,1849,2276,3139,4720,7361
26,Pennsylvania,NaN,7145,11057,17798,30032,49864,76854
27,South Carolina,NaN,1065,1108,1382,1978,3156,5595
28,District of Columbia,NaN,1888,3324,5119,6801,8054,7510
29,Kansas,NaN,238,126,89,94,118,161
30,Missouri,NaN,1501,1397,1842,2804,4733,7941
31,Vermont,NaN,1366,1623,1905,2177,2387,2630
32,Virginia,NaN,8117,11164,16558,25137,36540,49538
33,Connecticut,NaN,4886,6997,10162,14884,21088,27650
34,Iowa,NaN,1022,1292,1772,2577,3931,6342
35,Louisiana,NaN,922,1310,2009,3441,6196,10837
36,Ohio,NaN,5181,8271,13601,21240,30694,42258
37,Michigan,NaN,7552,11443,16639,24292,35309,48747
38,South Dakota,NaN,132,143,176,239,361,581
39,Arkansas,NaN,886,608,564,692,940,1513
40,Delaware,NaN,735,930,1256,1765,2607,3781
41,Mississippi,NaN,916,1095,1460,2104,3273,5311
42,New Mexico,NaN,924,1007,1163,1468,1956,2785
43,North Dakota,NaN,172,224,309,439,685,1105
44,Wyoming,NaN,105,98,115,141,195,293
45,Alaska,NaN,1141,1197,1343,1562,1992,2595
46,Maine,NaN,1806,2275,2781,3388,4142,4955
47,Alabama,NaN,1380,1698,2319,3544,5692,9328
48,Idaho,NaN,466,372,356,396,498,691
49,Montana,NaN,254,280,322,402,514,751
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,545,531,579,665,875,1195
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
