,State,557,563,570,577,584,591,598
0,Washington,NaN,6634,7277,7844,8206,8492,8468
1,Illinois,NaN,12636,17247,22769,28977,35028,39599
2,California,NaN,66319,95273,126334,152738,163836,157460
3,Arizona,NaN,13079,15927,18711,21138,22695,23160
4,Massachusetts,NaN,4680,6556,8625,10431,11799,12185
5,Wisconsin,NaN,5565,8561,11490,13758,15144,15306
6,Texas,NaN,60597,86698,116327,142802,159305,158797
7,Nebraska,NaN,584,570,579,612,620,620
8,Utah,NaN,4329,5240,5651,5640,5247,4636
9,Oregon,NaN,5112,6916,8377,9543,10275,10637
10,Florida,NaN,84227,98317,102524,96002,80966,61836
11,New York,NaN,16733,22016,26613,29456,30646,29795
12,Rhode Island,NaN,496,615,721,773,793,777
13,Georgia,NaN,22925,32031,40426,47106,48867,45924
14,New Hampshire,NaN,443,573,679,762,848,905
15,North Carolina,NaN,19102,27395,36766,45673,51800,54064
16,New Jersey,NaN,6888,8633,10281,11484,12168,12260
17,Colorado,NaN,5444,6375,6827,6926,6646,6131
18,Maryland,NaN,2958,4104,5285,6405,7281,7821
19,Nevada,NaN,6365,7569,9278,11429,13277,13981
20,Tennessee,NaN,14448,21747,29920,37232,41180,40282
21,Hawaii,NaN,1645,2155,2697,3328,3799,4106
22,Indiana,NaN,6882,8847,10875,13068,14758,15930
23,Kentucky,NaN,8385,11662,15796,20524,23966,24359
24,Minnesota,NaN,3298,4365,5437,6353,7088,7299
25,Oklahoma,NaN,7590,9648,11708,13139,13690,13103
26,Pennsylvania,NaN,5755,7697,9964,12495,14955,16345
27,South Carolina,NaN,12722,20850,29188,35088,36415,32749
28,District of Columbia,NaN,318,391,452,511,531,506
29,Kansas,NaN,5589,6904,7924,8422,8223,7372
30,Missouri,NaN,16698,17870,18776,19104,18406,16819
31,Vermont,NaN,158,191,216,224,240,232
32,Virginia,NaN,5472,7099,8958,11117,13598,15827
33,Connecticut,NaN,2709,3931,5286,6715,7820,8476
34,Iowa,NaN,2001,2752,3662,4701,5753,6549
35,Louisiana,NaN,31674,38185,38477,33242,25161,17091
36,Ohio,NaN,8385,12125,16622,21834,27673,32879
37,Michigan,NaN,5140,7181,9458,11882,14269,16546
38,South Dakota,NaN,224,247,285,339,381,428
39,Arkansas,NaN,12900,14474,15363,15018,13166,10545
40,Delaware,NaN,704,892,1024,1115,1157,1155
41,Mississippi,NaN,10862,15440,18325,18607,16348,12899
42,New Mexico,NaN,1658,2099,2452,2703,2864,2836
43,North Dakota,NaN,344,477,630,785,955,1086
44,Wyoming,NaN,556,606,656,742,835,899
45,Alaska,NaN,1452,1787,2128,2452,2642,2702
46,Maine,NaN,456,554,639,726,788,878
47,Alabama,NaN,11487,14073,17828,22227,26910,29441
48,Idaho,NaN,2272,2991,3579,4031,4288,4228
49,Montana,NaN,891,1118,1327,1478,1613,1656
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1076,1348,1593,1838,2064,2335
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
