,State,606,612,619,626,633,640,647
0,Washington,NaN,22071,19462,16570,13747,11352,9266
1,Illinois,NaN,26270,24138,21958,20062,18282,16459
2,California,NaN,61967,55966,51158,47086,43689,40544
3,Arizona,NaN,17701,15967,14038,12051,10268,8679
4,Massachusetts,NaN,12436,11951,10551,8822,7233,5773
5,Wisconsin,NaN,16454,17536,17410,16678,15525,13968
6,Texas,NaN,108330,94611,82877,73729,65742,58246
7,Nebraska,NaN,5541,5162,4499,3820,3215,2684
8,Utah,NaN,7232,6499,5431,4364,3407,2671
9,Oregon,NaN,12836,11335,9824,8459,7288,6318
10,Florida,NaN,89805,65462,46811,34480,26987,22715
11,New York,NaN,35023,32373,27896,22936,18384,14477
12,Rhode Island,NaN,2085,1830,1490,1153,870,661
13,Georgia,NaN,39453,30158,22890,17798,14290,11901
14,New Hampshire,NaN,3006,2883,2567,2147,1730,1352
15,North Carolina,NaN,48257,44205,37241,30345,24294,19488
16,New Jersey,NaN,15055,13366,10982,8657,6787,5320
17,Colorado,NaN,12946,11534,9574,7775,6314,5174
18,Maryland,NaN,8392,8297,7769,7114,6387,5656
19,Nevada,NaN,8124,7743,7167,6581,5987,5354
20,Tennessee,NaN,47888,40019,30699,22816,17141,13425
21,Hawaii,NaN,3456,2611,1943,1448,1039,739
22,Indiana,NaN,25936,22055,18035,14540,11678,9570
23,Kentucky,NaN,27844,23334,18290,14174,11312,9455
24,Minnesota,NaN,14359,13731,12020,10110,8323,6832
25,Oklahoma,NaN,16211,13231,10276,7853,6097,4849
26,Pennsylvania,NaN,30661,28485,24227,19672,15675,12429
27,South Carolina,NaN,31339,25994,19987,14952,11175,8419
28,District of Columbia,NaN,1196,1050,742,461,260,137
29,Kansas,NaN,10127,8796,7325,6052,5073,4319
30,Missouri,NaN,14103,12741,11050,9460,8094,6966
31,Vermont,NaN,1296,1315,1209,1033,860,682
32,Virginia,NaN,24293,22223,19731,17614,15758,14114
33,Connecticut,NaN,5031,5585,5668,5466,4947,4281
34,Iowa,NaN,10590,10200,9341,8184,6999,5927
35,Louisiana,NaN,13630,11798,10271,9231,8743,8580
36,Ohio,NaN,48858,45633,40161,33783,27624,22190
37,Michigan,NaN,21218,22231,22250,21605,20199,18128
38,South Dakota,NaN,3166,2820,2402,2039,1712,1472
39,Arkansas,NaN,9858,7879,6166,4879,4026,3471
40,Delaware,NaN,3104,2730,2230,1757,1408,1162
41,Mississippi,NaN,11493,9199,7162,5619,4587,3912
42,New Mexico,NaN,4488,3919,3285,2720,2235,1843
43,North Dakota,NaN,3181,2925,2548,2177,1850,1594
44,Wyoming,NaN,3430,2945,2470,2045,1690,1420
45,Alaska,NaN,5030,4810,4144,3382,2706,2169
46,Maine,NaN,3076,2961,2650,2237,1830,1441
47,Alabama,NaN,22316,17751,14106,11421,9475,8026
48,Idaho,NaN,8663,7974,6832,5568,4424,3457
49,Montana,NaN,5537,5162,4408,3629,3008,2512
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,12997,11683,9629,7520,5870,4580
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
