,State,494,500,507,514,521,528,535
0,Washington,NaN,5826,7412,9005,10415,11242,11342
1,Illinois,NaN,5526,3964,2833,2026,1451,1050
2,California,NaN,6421,6059,5825,5598,5353,5051
3,Arizona,NaN,3162,3513,3861,4040,4225,4265
4,Massachusetts,NaN,1358,831,503,295,175,102
5,Wisconsin,NaN,1636,1196,917,729,597,496
6,Texas,NaN,8424,8052,8175,8736,9437,10095
7,Nebraska,NaN,176,103,72,58,50,45
8,Utah,NaN,903,719,549,444,335,263
9,Oregon,NaN,2066,1630,1300,1014,806,625
10,Florida,NaN,11584,8548,6255,4528,3322,2435
11,New York,NaN,5788,3989,2742,1868,1282,882
12,Rhode Island,NaN,130,69,50,40,35,29
13,Georgia,NaN,2628,2124,1789,1581,1422,1316
14,New Hampshire,NaN,402,250,152,92,54,35
15,North Carolina,NaN,3763,2969,2650,2593,2698,2876
16,New Jersey,NaN,1437,1281,1138,986,855,739
17,Colorado,NaN,3458,2521,1869,1406,1061,800
18,Maryland,NaN,1217,871,621,460,333,242
19,Nevada,NaN,918,619,407,278,187,131
20,Tennessee,NaN,1729,1282,1031,931,894,851
21,Hawaii,NaN,251,133,73,43,28,18
22,Indiana,NaN,3123,2487,2034,1728,1523,1336
23,Kentucky,NaN,2171,1946,1902,1937,1956,1984
24,Minnesota,NaN,2216,1350,862,566,380,271
25,Oklahoma,NaN,714,593,527,478,436,403
26,Pennsylvania,NaN,5512,3999,2984,2286,1812,1506
27,South Carolina,NaN,1721,1490,1355,1253,1187,1128
28,District of Columbia,NaN,133,106,80,56,36,24
29,Kansas,NaN,606,422,315,233,182,150
30,Missouri,NaN,1825,1784,1832,1934,2108,2364
31,Vermont,NaN,101,54,32,21,14,11
32,Virginia,NaN,1469,1122,934,795,690,603
33,Connecticut,NaN,638,397,243,149,95,57
34,Iowa,NaN,517,350,261,219,197,180
35,Louisiana,NaN,1972,2005,2149,2369,2636,2952
36,Ohio,NaN,4246,3404,2805,2387,2022,1730
37,Michigan,NaN,4577,2637,1556,942,591,401
38,South Dakota,NaN,100,62,42,33,25,21
39,Arkansas,NaN,819,757,741,778,841,917
40,Delaware,NaN,486,365,270,200,140,98
41,Mississippi,NaN,641,600,583,580,587,577
42,New Mexico,NaN,499,408,344,288,240,193
43,North Dakota,NaN,231,177,145,124,106,96
44,Wyoming,NaN,172,178,188,198,203,216
45,Alaska,NaN,148,98,67,49,35,28
46,Maine,NaN,672,417,263,174,115,77
47,Alabama,NaN,1264,1096,1007,991,999,1024
48,Idaho,NaN,694,610,534,472,412,365
49,Montana,NaN,364,293,251,216,190,163
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1070,891,823,773,724,704
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
