,State,669,675,682,689,696,703,710
0,Washington,NaN,11801,11191,10584,9869,9170,8490
1,Illinois,NaN,29087,34726,38804,41450,42307,40889
2,California,NaN,33087,30595,29961,30067,30682,31523
3,Arizona,NaN,26106,26875,26410,24944,23044,20769
4,Massachusetts,NaN,15832,19859,22077,22267,20339,17052
5,Wisconsin,NaN,24853,25960,25255,23483,21074,18258
6,Texas,NaN,24011,26085,28111,30074,32197,34321
7,Nebraska,NaN,6859,6152,5675,5180,4793,4298
8,Utah,NaN,8630,8456,8011,7276,6397,5527
9,Oregon,NaN,5652,5275,4896,4606,4345,4178
10,Florida,NaN,10314,10665,11553,13232,15958,20293
11,New York,NaN,43585,48838,51650,52744,52115,50463
12,Rhode Island,NaN,1817,1975,1986,1857,1660,1414
13,Georgia,NaN,8210,8797,9503,10241,11248,12346
14,New Hampshire,NaN,6019,5743,4630,3386,2292,1493
15,North Carolina,NaN,13310,13623,13432,12970,12238,11426
16,New Jersey,NaN,13720,17033,19924,22278,24028,24589
17,Colorado,NaN,21761,20666,18650,16175,13686,11335
18,Maryland,NaN,6287,7226,8259,9425,10766,12119
19,Nevada,NaN,4338,4284,4283,4279,4270,4241
20,Tennessee,NaN,9120,9944,10472,11113,11767,12540
21,Hawaii,NaN,805,889,927,960,988,1001
22,Indiana,NaN,19080,20505,21044,20650,19995,18835
23,Kentucky,NaN,10207,10379,10130,9756,9333,8865
24,Minnesota,NaN,29432,28494,25485,21502,17377,13495
25,Oklahoma,NaN,6498,7095,7350,7391,7338,7317
26,Pennsylvania,NaN,38696,38276,33875,27985,21989,16993
27,South Carolina,NaN,4805,4819,4848,4984,5273,5695
28,District of Columbia,NaN,627,636,602,550,481,405
29,Kansas,NaN,7940,8143,7917,7515,6976,6503
30,Missouri,NaN,16157,22449,27319,30464,31572,30585
31,Vermont,NaN,2506,2487,2369,2122,1795,1461
32,Virginia,NaN,10258,10812,11164,11614,11975,12500
33,Connecticut,NaN,5331,7527,9574,11098,11956,11802
34,Iowa,NaN,9064,9317,9088,8765,8195,7635
35,Louisiana,NaN,2859,2966,3117,3347,3666,4126
36,Ohio,NaN,38001,42254,44062,43912,42138,39597
37,Michigan,NaN,60573,70589,71153,64898,54572,43293
38,South Dakota,NaN,2868,2849,2671,2477,2252,2004
39,Arkansas,NaN,4071,4438,4616,4764,4864,5031
40,Delaware,NaN,1664,1564,1429,1291,1173,1049
41,Mississippi,NaN,2230,2195,2135,2105,2098,2135
42,New Mexico,NaN,9777,9419,8582,7424,6229,5128
43,North Dakota,NaN,3256,2922,2481,2107,1805,1565
44,Wyoming,NaN,1878,1590,1373,1180,1042,926
45,Alaska,NaN,2644,2201,1827,1530,1325,1168
46,Maine,NaN,3983,4316,4224,3848,3330,2780
47,Alabama,NaN,3458,3187,3047,3055,3119,3301
48,Idaho,NaN,3296,2877,2600,2336,2139,1997
49,Montana,NaN,3598,3120,2677,2302,2034,1827
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5763,5540,5078,4382,3611,2910
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
