,State,620,626,633,640,647,654,661
0,Washington,NaN,19851,18093,16247,14643,13236,12189
1,Illinois,NaN,17543,15324,13781,12924,12513,12586
2,California,NaN,47998,47869,47468,48015,48978,51255
3,Arizona,NaN,18249,18965,19203,18836,18236,17921
4,Massachusetts,NaN,9579,8589,8058,7837,7852,8406
5,Wisconsin,NaN,19775,18330,17208,16027,14841,13610
6,Texas,NaN,65046,55419,50165,47952,48050,49808
7,Nebraska,NaN,4338,4375,4175,3931,3702,3452
8,Utah,NaN,5829,5246,4741,4277,3848,3539
9,Oregon,NaN,10547,9320,8203,7244,6557,5954
10,Florida,NaN,48513,36719,29010,24119,21163,20062
11,New York,NaN,32916,30582,28297,26790,24958,23873
12,Rhode Island,NaN,2227,2148,1995,1810,1642,1441
13,Georgia,NaN,22579,18060,15018,12980,11623,10621
14,New Hampshire,NaN,3317,3410,3469,3461,3361,3153
15,North Carolina,NaN,29529,22998,18529,15533,13276,11569
16,New Jersey,NaN,11766,10179,9445,8869,8695,9003
17,Colorado,NaN,12017,11289,10457,9690,9005,8574
18,Maryland,NaN,8346,8368,8484,8826,9259,9677
19,Nevada,NaN,5387,4699,4203,3851,3553,3355
20,Tennessee,NaN,20579,15066,11853,9882,8738,8017
21,Hawaii,NaN,1941,1515,1208,1021,875,801
22,Indiana,NaN,17008,14158,12256,10985,10062,9390
23,Kentucky,NaN,20953,18008,15459,13246,11415,9746
24,Minnesota,NaN,16861,16809,16221,15451,14373,13227
25,Oklahoma,NaN,11676,9770,8204,6955,6055,5369
26,Pennsylvania,NaN,30825,28201,25520,23092,20992,19038
27,South Carolina,NaN,17143,13445,10700,8846,7593,6754
28,District of Columbia,NaN,967,732,557,432,329,247
29,Kansas,NaN,6207,5111,4295,3682,3264,2931
30,Missouri,NaN,10093,8868,8025,7412,7060,6787
31,Vermont,NaN,1307,1274,1360,1458,1582,1727
32,Virginia,NaN,19076,16444,14527,13247,12339,11878
33,Connecticut,NaN,3011,2656,2558,2570,2657,2820
34,Iowa,NaN,10630,9496,8684,8038,7496,7020
35,Louisiana,NaN,6838,5288,4296,3669,3262,3037
36,Ohio,NaN,38482,34021,30702,28086,25829,23929
37,Michigan,NaN,26111,28274,29661,30416,30579,30027
38,South Dakota,NaN,2587,2368,2210,2103,1980,1859
39,Arkansas,NaN,5434,4194,3352,2821,2454,2225
40,Delaware,NaN,2993,2733,2401,2087,1784,1516
41,Mississippi,NaN,6453,4880,3891,3277,2883,2648
42,New Mexico,NaN,5009,5258,5313,5273,5146,4907
43,North Dakota,NaN,4125,3950,3539,3046,2630,2208
44,Wyoming,NaN,3191,2692,2234,1843,1571,1371
45,Alaska,NaN,8375,7759,6541,5344,4291,3506
46,Maine,NaN,4230,4545,4660,4562,4364,4128
47,Alabama,NaN,13239,9866,7750,6399,5510,5032
48,Idaho,NaN,8790,8310,7419,6483,5501,4591
49,Montana,NaN,5670,4908,4142,3519,3000,2602
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9992,8197,6709,5605,4736,4032
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
