,State,774,780,787,794,801,808,815
0,Washington,NaN,12576,12884,13571,15023,17836,23255
1,Illinois,NaN,11745,10363,9552,9468,9901,11170
2,California,NaN,50431,47490,46739,48024,52227,62285
3,Arizona,NaN,5360,3481,2794,2483,2382,2403
4,Massachusetts,NaN,6452,5485,5014,4986,5484,6664
5,Wisconsin,NaN,4251,3441,3171,3333,3883,5181
6,Texas,NaN,30192,28464,31478,38100,47135,57943
7,Nebraska,NaN,1075,1046,1101,1239,1509,1999
8,Utah,NaN,1886,1462,1248,1194,1220,1415
9,Oregon,NaN,4934,4121,3841,3932,4467,5586
10,Florida,NaN,22815,17219,15248,15845,18626,24103
11,New York,NaN,12805,11381,11125,12005,14664,20054
12,Rhode Island,NaN,2616,2109,1749,1544,1456,1394
13,Georgia,NaN,8655,7507,7316,7901,9492,12698
14,New Hampshire,NaN,2665,1876,1516,1389,1374,1444
15,North Carolina,NaN,16894,13962,12493,12116,12612,13886
16,New Jersey,NaN,9452,9253,9800,11761,15115,20603
17,Colorado,NaN,6616,5275,4768,4847,5456,6502
18,Maryland,NaN,3351,2989,3086,3654,4910,7366
19,Nevada,NaN,5126,5637,6658,8203,10777,14226
20,Tennessee,NaN,14884,11412,9732,8993,8943,9408
21,Hawaii,NaN,1365,1171,1030,959,929,993
22,Indiana,NaN,3844,3140,2869,2905,3193,3855
23,Kentucky,NaN,11674,9094,7592,6772,6428,6546
24,Minnesota,NaN,6458,5284,4783,4666,4928,5604
25,Oklahoma,NaN,6375,5919,5745,5888,6447,7666
26,Pennsylvania,NaN,9126,7026,6114,5951,6410,7410
27,South Carolina,NaN,5282,3980,3417,3241,3264,3464
28,District of Columbia,NaN,245,116,62,42,47,64
29,Kansas,NaN,2449,2151,2042,2140,2443,3002
30,Missouri,NaN,5215,4595,4824,5906,8134,11714
31,Vermont,NaN,1204,1228,1234,1263,1314,1491
32,Virginia,NaN,10906,9775,9611,10442,12435,16068
33,Connecticut,NaN,2247,1763,1545,1448,1520,1774
34,Iowa,NaN,8138,15614,22223,22991,18901,14831
35,Louisiana,NaN,2511,1750,1473,1430,1531,1861
36,Ohio,NaN,7064,6104,5770,6038,6973,8676
37,Michigan,NaN,11854,10054,9181,8929,9163,9996
38,South Dakota,NaN,640,487,441,447,504,611
39,Arkansas,NaN,3661,3132,2941,3013,3339,4057
40,Delaware,NaN,952,703,575,538,544,586
41,Mississippi,NaN,2452,1856,1667,1652,1742,1936
42,New Mexico,NaN,2483,2006,1740,1638,1631,1722
43,North Dakota,NaN,863,694,634,613,636,686
44,Wyoming,NaN,591,510,510,561,672,828
45,Alaska,NaN,2463,2233,2082,2014,2017,2146
46,Maine,NaN,5504,4502,3899,3542,3253,3070
47,Alabama,NaN,5360,4767,4483,4544,4986,5868
48,Idaho,NaN,9273,8111,7005,6134,5591,5283
49,Montana,NaN,4992,6146,6948,7319,7031,6202
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4388,3455,2935,2694,2683,2832
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
