,State,704,710,717,724,731,738,745
0,Washington,NaN,19435,34871,50655,58141,52975,41083
1,Illinois,NaN,99210,128784,129610,98769,61388,32162
2,California,NaN,117418,255809,362163,367252,296986,221011
3,Arizona,NaN,20646,21312,22318,22930,22763,22064
4,Massachusetts,NaN,44590,48884,42389,30698,18917,9691
5,Wisconsin,NaN,28215,26553,24370,21651,18604,15961
6,Texas,NaN,85471,180662,275557,317267,285600,219288
7,Nebraska,NaN,6262,5943,5586,5176,4812,4245
8,Utah,NaN,5452,5736,5803,5764,5590,5298
9,Oregon,NaN,6856,9439,12108,14873,16841,17692
10,Florida,NaN,37312,77690,130888,178586,208277,216526
11,New York,NaN,191163,227182,181295,102651,39238,3743
12,Rhode Island,NaN,6756,7730,7180,5657,3881,2172
13,Georgia,NaN,48899,105304,142054,133326,99337,63314
14,New Hampshire,NaN,7458,6046,4738,3644,2907,2381
15,North Carolina,NaN,20859,18744,18698,19624,20921,21917
16,New Jersey,NaN,93886,143012,123691,71742,26577,1940
17,Colorado,NaN,20480,30581,35900,35682,29514,22083
18,Maryland,NaN,35888,60203,70669,63262,46070,26418
19,Nevada,NaN,6457,8214,9687,10843,11667,11825
20,Tennessee,NaN,25158,45329,62000,63258,51298,36733
21,Hawaii,NaN,10101,20040,22033,16056,8494,3139
22,Indiana,NaN,22872,17856,16013,15484,15464,15693
23,Kentucky,NaN,11548,8751,8078,8165,8681,9395
24,Minnesota,NaN,20165,17884,15725,13756,11966,10509
25,Oklahoma,NaN,7242,7943,9333,10671,11992,12862
26,Pennsylvania,NaN,62220,66961,60632,47304,32768,21485
27,South Carolina,NaN,11100,17591,24970,31927,35003,33559
28,District of Columbia,NaN,16329,21018,15430,7802,3179,1125
29,Kansas,NaN,9564,8383,8387,8988,9635,10193
30,Missouri,NaN,22423,28628,33003,33772,31215,26430
31,Vermont,NaN,3101,3262,3035,2528,2013,1507
32,Virginia,NaN,37835,59066,69765,63235,48436,32863
33,Connecticut,NaN,22202,27207,27366,22904,16198,10463
34,Iowa,NaN,9114,10902,12970,15023,16234,16546
35,Louisiana,NaN,13265,28053,43854,52181,50616,41052
36,Ohio,NaN,85342,98680,95585,80526,60688,42589
37,Michigan,NaN,36120,27516,22654,19671,17886,16678
38,South Dakota,NaN,2423,2323,2189,2071,1990,1835
39,Arkansas,NaN,6794,9756,12570,14312,14640,13423
40,Delaware,NaN,6151,7041,6976,5499,3794,2164
41,Mississippi,NaN,3676,3848,4368,5277,6154,6927
42,New Mexico,NaN,7246,7139,6941,6428,5689,5065
43,North Dakota,NaN,2140,2001,1829,1659,1524,1407
44,Wyoming,NaN,751,789,802,783,767,753
45,Alaska,NaN,871,639,547,507,488,481
46,Maine,NaN,6624,6926,6934,6271,5307,4288
47,Alabama,NaN,11184,23215,34812,39553,37350,30379
48,Idaho,NaN,2435,2769,3130,3444,3696,3876
49,Montana,NaN,1095,1137,1222,1305,1367,1396
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6784,4681,3092,2156,1641,1379
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
