,State,473,479,486,493,500,507,514
0,Washington,NaN,8225,6556,5069,3908,2942,2174
1,Illinois,NaN,13619,11099,8811,6771,5126,3824
2,California,NaN,10785,11545,12860,14753,17596,20691
3,Arizona,NaN,4156,3506,2908,2353,1865,1482
4,Massachusetts,NaN,4753,3371,2272,1456,900,532
5,Wisconsin,NaN,3848,3405,2974,2589,2231,1960
6,Texas,NaN,14367,12282,10903,9956,9315,8775
7,Nebraska,NaN,957,792,678,560,484,394
8,Utah,NaN,1674,1401,1164,969,801,667
9,Oregon,NaN,4938,4285,3626,2973,2342,1775
10,Florida,NaN,23543,17106,12196,8553,6012,4214
11,New York,NaN,14280,10009,7002,4840,3410,2355
12,Rhode Island,NaN,1592,1156,781,509,331,197
13,Georgia,NaN,5877,4822,4032,3424,2982,2561
14,New Hampshire,NaN,1126,803,545,354,237,155
15,North Carolina,NaN,7645,7378,7827,8844,10576,12360
16,New Jersey,NaN,5648,2987,1597,874,489,274
17,Colorado,NaN,8418,6296,4604,3347,2389,1701
18,Maryland,NaN,3572,2533,1784,1276,894,612
19,Nevada,NaN,2444,2157,1844,1520,1247,1009
20,Tennessee,NaN,4032,3396,2951,2629,2387,2134
21,Hawaii,NaN,656,634,566,474,378,263
22,Indiana,NaN,6734,6890,6954,6935,6832,6539
23,Kentucky,NaN,3235,3385,3571,3720,3845,3951
24,Minnesota,NaN,8002,6620,5282,4093,3107,2335
25,Oklahoma,NaN,1027,851,750,662,602,529
26,Pennsylvania,NaN,14661,10632,7576,5300,3667,2502
27,South Carolina,NaN,3684,3234,2784,2420,2105,1860
28,District of Columbia,NaN,387,322,246,174,123,86
29,Kansas,NaN,1155,1012,877,762,682,595
30,Missouri,NaN,2971,2670,2480,2329,2248,2183
31,Vermont,NaN,325,254,199,147,107,71
32,Virginia,NaN,4360,3404,2720,2243,1788,1482
33,Connecticut,NaN,2668,2718,2860,3008,3064,3032
34,Iowa,NaN,1606,1337,1120,946,770,646
35,Louisiana,NaN,2404,2412,2616,3009,3474,3925
36,Ohio,NaN,7640,6477,5530,4773,4199,3699
37,Michigan,NaN,18063,13796,10595,8133,6211,4734
38,South Dakota,NaN,348,250,182,138,111,88
39,Arkansas,NaN,907,935,969,1006,1046,1071
40,Delaware,NaN,1093,813,586,412,278,184
41,Mississippi,NaN,730,641,607,588,601,599
42,New Mexico,NaN,904,802,703,641,555,486
43,North Dakota,NaN,448,395,356,320,295,273
44,Wyoming,NaN,183,182,194,200,202,211
45,Alaska,NaN,613,546,496,462,425,400
46,Maine,NaN,1698,1490,1243,988,756,566
47,Alabama,NaN,1799,1699,1634,1593,1588,1598
48,Idaho,NaN,999,860,767,716,669,623
49,Montana,NaN,558,515,481,453,418,394
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2010,1991,1985,2026,2082,2091
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
