,State,550,556,563,570,577,584,591
0,Washington,NaN,5582,6653,7557,8293,8929,9199
1,Illinois,NaN,8278,12830,18868,26187,34180,40434
2,California,NaN,56473,91320,130777,167341,185453,175158
3,Arizona,NaN,11222,15266,19462,23206,26006,28628
4,Massachusetts,NaN,3068,4876,6999,9173,11215,12418
5,Wisconsin,NaN,2234,3108,4118,5305,6456,7432
6,Texas,NaN,42239,70132,111478,161400,202076,217200
7,Nebraska,NaN,390,373,369,383,391,400
8,Utah,NaN,2153,2105,2253,2478,2641,2864
9,Oregon,NaN,2579,3170,3722,4210,4617,4941
10,Florida,NaN,55003,70448,82128,88888,87777,77941
11,New York,NaN,10816,14911,18889,22237,24669,25666
12,Rhode Island,NaN,229,246,245,241,221,216
13,Georgia,NaN,12938,19295,27081,34948,41297,43169
14,New Hampshire,NaN,221,256,273,276,297,295
15,North Carolina,NaN,10569,15996,22896,31548,40837,48925
16,New Jersey,NaN,5035,6934,8857,10535,11770,12177
17,Colorado,NaN,3504,3484,3473,3398,3303,3166
18,Maryland,NaN,1616,2257,2815,3407,3972,4487
19,Nevada,NaN,6883,7801,9124,10834,12656,14208
20,Tennessee,NaN,8777,15026,23681,33258,39055,38848
21,Hawaii,NaN,1333,1981,2619,3385,4084,4553
22,Indiana,NaN,4237,5436,6708,8388,10176,11896
23,Kentucky,NaN,5125,8325,13415,20421,26184,26294
24,Minnesota,NaN,1564,1915,2297,2734,3098,3459
25,Oklahoma,NaN,4441,5758,7063,8411,9570,10551
26,Pennsylvania,NaN,3778,5605,7939,10760,13683,16305
27,South Carolina,NaN,5655,9287,14273,20316,25561,28062
28,District of Columbia,NaN,404,662,915,1102,1167,1157
29,Kansas,NaN,4022,5125,6170,7053,7440,7104
30,Missouri,NaN,15818,18154,19362,19784,19488,18075
31,Vermont,NaN,70,77,80,81,77,84
32,Virginia,NaN,3895,5550,7717,10547,14040,17848
33,Connecticut,NaN,1681,2578,3663,4923,6118,7275
34,Iowa,NaN,1178,1475,1819,2252,2766,3249
35,Louisiana,NaN,18433,25615,30130,30880,28415,23771
36,Ohio,NaN,4756,6724,9294,12742,16962,21933
37,Michigan,NaN,3030,4169,5439,6909,8693,10429
38,South Dakota,NaN,166,183,198,230,270,320
39,Arkansas,NaN,12156,16149,18388,18353,15879,12355
40,Delaware,NaN,404,471,536,584,626,649
41,Mississippi,NaN,5474,8022,10681,12709,13184,12325
42,New Mexico,NaN,1079,1345,1591,1772,1956,2015
43,North Dakota,NaN,153,169,201,231,271,312
44,Wyoming,NaN,465,469,464,474,466,470
45,Alaska,NaN,1235,1771,2301,2761,3092,3163
46,Maine,NaN,282,349,420,485,571,646
47,Alabama,NaN,12012,19526,27609,34371,37581,36207
48,Idaho,NaN,1345,1721,2143,2572,3013,3312
49,Montana,NaN,468,550,636,711,800,854
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,579,663,739,795,878,979
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
