,State,830,836,843,850,857,864,871
0,Washington,NaN,15089,24076,34964,45841,53440,56871
1,Illinois,NaN,25596,33585,43695,54622,63925,69110
2,California,NaN,50376,90060,137032,182015,223733,260218
3,Arizona,NaN,2425,2631,3237,4153,5772,8054
4,Massachusetts,NaN,17364,21556,26270,31070,34544,36169
5,Wisconsin,NaN,9694,13694,19918,27655,36240,43792
6,Texas,NaN,18688,21262,28607,40930,61468,91735
7,Nebraska,NaN,2125,2876,4004,5678,7756,9868
8,Utah,NaN,1232,2143,3711,6506,10782,16227
9,Oregon,NaN,7441,11558,16882,23267,28458,32191
10,Florida,NaN,19924,30296,46288,70206,101388,131146
11,New York,NaN,48813,56221,68671,83817,100417,114456
12,Rhode Island,NaN,2493,2919,3595,4242,4902,5442
13,Georgia,NaN,4188,6304,10109,16640,26809,39591
14,New Hampshire,NaN,3282,4245,5506,6881,8505,9916
15,North Carolina,NaN,12266,18413,27932,42122,59350,76250
16,New Jersey,NaN,18565,23712,31513,40762,49047,55314
17,Colorado,NaN,8300,7400,8186,9973,12636,16507
18,Maryland,NaN,6950,10003,14780,21355,29267,36943
19,Nevada,NaN,1570,2056,2804,3888,5815,8549
20,Tennessee,NaN,2377,3133,4460,6824,10674,16716
21,Hawaii,NaN,2569,4123,6061,8149,9673,10167
22,Indiana,NaN,6551,12330,21742,33998,47563,57323
23,Kentucky,NaN,3360,3954,5321,7426,10721,14811
24,Minnesota,NaN,8867,12627,17842,24108,31011,37749
25,Oklahoma,NaN,1857,2437,3404,4871,6888,9201
26,Pennsylvania,NaN,13440,19107,27958,40187,57110,74305
27,South Carolina,NaN,1687,2705,4479,7456,12376,19990
28,District of Columbia,NaN,1000,754,693,676,685,784
29,Kansas,NaN,2158,3937,6110,8090,10099,12913
30,Missouri,NaN,1340,1781,2522,3520,4817,6427
31,Vermont,NaN,1835,1913,2050,2234,2346,2447
32,Virginia,NaN,11350,15162,21071,28829,37634,46058
33,Connecticut,NaN,6466,7373,8875,11004,13269,15729
34,Iowa,NaN,1410,1898,2667,3775,5599,8639
35,Louisiana,NaN,1665,2575,4304,7306,11888,18155
36,Ohio,NaN,8011,12201,18759,28683,43296,61485
37,Michigan,NaN,13389,19713,28281,39880,52648,64201
38,South Dakota,NaN,215,285,432,658,1060,1726
39,Arkansas,NaN,720,917,1259,1864,2901,4512
40,Delaware,NaN,1284,1481,1917,2600,3353,4241
41,Mississippi,NaN,534,597,818,1201,1970,3362
42,New Mexico,NaN,1262,1549,2026,2720,3696,4955
43,North Dakota,NaN,282,383,534,798,1170,1699
44,Wyoming,NaN,137,164,214,287,404,561
45,Alaska,NaN,1532,1654,1826,2033,2253,2556
46,Maine,NaN,2335,2625,3050,3502,3997,4591
47,Alabama,NaN,1697,2065,2894,4342,6619,10296
48,Idaho,NaN,527,617,767,1027,1471,2164
49,Montana,NaN,495,650,877,1194,1689,2313
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1432,1962,2662,3711,5149,6788
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
