,State,823,829,836,843,850,857,864
0,Washington,NaN,9284,12312,16607,22798,30308,37670
1,Illinois,NaN,20333,29534,41199,55504,69594,81061
2,California,NaN,35281,54241,83613,126770,184219,250205
3,Arizona,NaN,3264,2299,2173,2579,3371,4844
4,Massachusetts,NaN,14173,17428,22634,29479,36970,44100
5,Wisconsin,NaN,6505,9398,13767,20321,29721,39847
6,Texas,NaN,22044,34718,53427,78436,112253,151916
7,Nebraska,NaN,755,861,1089,1510,2279,3483
8,Utah,NaN,843,1381,2322,4152,7444,13107
9,Oregon,NaN,5075,8369,13509,20677,28752,34684
10,Florida,NaN,12712,18744,30434,50644,81013,118902
11,New York,NaN,46743,60020,81466,106537,132657,155348
12,Rhode Island,NaN,2342,3065,4046,5160,6327,7290
13,Georgia,NaN,2898,3015,3914,5631,9185,16138
14,New Hampshire,NaN,2200,2567,3429,4742,6621,9154
15,North Carolina,NaN,8678,13144,19718,28725,39728,51142
16,New Jersey,NaN,15328,19681,27296,38674,53156,67068
17,Colorado,NaN,10630,12900,16050,20131,25393,31611
18,Maryland,NaN,5781,8997,14456,23071,33788,45679
19,Nevada,NaN,1215,1375,1696,2273,3254,4928
20,Tennessee,NaN,1930,2415,3360,5136,8155,13519
21,Hawaii,NaN,1559,2105,2934,4125,5745,7854
22,Indiana,NaN,3050,5546,9684,16535,26864,39652
23,Kentucky,NaN,3251,3684,4895,7298,11295,16679
24,Minnesota,NaN,6403,9287,13490,19274,26671,34825
25,Oklahoma,NaN,1699,1882,2301,3169,4610,7158
26,Pennsylvania,NaN,10719,15698,23535,35238,52115,72947
27,South Carolina,NaN,1240,1543,2207,3500,5908,10422
28,District of Columbia,NaN,1796,1944,2316,2716,3047,3033
29,Kansas,NaN,750,779,978,1364,2048,3078
30,Missouri,NaN,928,925,1194,1656,2317,3478
31,Vermont,NaN,1886,2192,2492,2739,2872,2977
32,Virginia,NaN,9374,12607,16705,22281,29872,38264
33,Connecticut,NaN,6316,8344,11274,15106,19430,23282
34,Iowa,NaN,1039,1317,1808,2684,4173,6491
35,Louisiana,NaN,1426,2185,3720,6539,10884,16901
36,Ohio,NaN,6051,9244,14470,22628,34433,49759
37,Michigan,NaN,9514,14988,22795,34224,48199,62091
38,South Dakota,NaN,147,173,226,337,540,906
39,Arkansas,NaN,523,537,654,908,1396,2311
40,Delaware,NaN,1267,1833,2622,3825,5258,6700
41,Mississippi,NaN,688,734,922,1303,1996,3333
42,New Mexico,NaN,1185,1496,1983,2743,3834,5505
43,North Dakota,NaN,220,278,372,521,762,1179
44,Wyoming,NaN,84,82,97,122,172,247
45,Alaska,NaN,1309,1424,1570,1771,2041,2478
46,Maine,NaN,2188,2385,2726,3134,3719,4342
47,Alabama,NaN,1939,2901,4652,7916,13574,21707
48,Idaho,NaN,457,532,636,841,1157,1683
49,Montana,NaN,382,475,577,754,999,1390
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,854,1040,1274,1679,2325,3268
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
