,State,585,591,598,605,612,619,626
0,Washington,NaN,19697,18907,17831,16202,14178,11956
1,Illinois,NaN,24814,28521,32124,34981,36378,35116
2,California,NaN,96690,101731,107124,108033,101586,89180
3,Arizona,NaN,21859,21882,21127,19585,17523,15078
4,Massachusetts,NaN,9067,9577,9910,9837,9305,8416
5,Wisconsin,NaN,12273,14835,17310,19176,19803,18899
6,Texas,NaN,99558,101294,101838,99452,90945,76736
7,Nebraska,NaN,3008,3969,4417,4450,4135,3585
8,Utah,NaN,5037,4884,4490,3870,3169,2485
9,Oregon,NaN,13265,12620,11402,9989,8658,7156
10,Florida,NaN,122470,93358,61471,36899,20862,11272
11,New York,NaN,29309,27666,25588,23381,20819,17900
12,Rhode Island,NaN,1855,1822,1660,1437,1173,883
13,Georgia,NaN,51418,50492,45585,38833,31762,24829
14,New Hampshire,NaN,1681,1816,1869,1863,1759,1592
15,North Carolina,NaN,40272,42621,42343,39917,35749,29960
16,New Jersey,NaN,13484,12993,11890,10392,8603,6803
17,Colorado,NaN,8302,7824,7034,6078,5147,4338
18,Maryland,NaN,8136,8797,8958,8742,8180,7242
19,Nevada,NaN,6287,6226,6536,6933,7028,6602
20,Tennessee,NaN,38817,38458,34459,28482,22171,16304
21,Hawaii,NaN,5305,5493,5232,4637,3834,2897
22,Indiana,NaN,25256,26609,25500,22518,18851,15122
23,Kentucky,NaN,23248,21870,18787,15301,12145,9413
24,Minnesota,NaN,9196,9371,9020,8343,7416,6384
25,Oklahoma,NaN,14231,12925,11357,9562,7677,5936
26,Pennsylvania,NaN,21265,23468,23582,22388,19903,16808
27,South Carolina,NaN,24613,25638,25648,24097,21239,17452
28,District of Columbia,NaN,695,594,513,417,312,230
29,Kansas,NaN,7664,7264,6242,5116,4036,3078
30,Missouri,NaN,13231,12109,11010,10036,8949,7908
31,Vermont,NaN,727,724,695,623,529,446
32,Virginia,NaN,17607,18933,19482,19413,18855,17839
33,Connecticut,NaN,5106,6003,6685,7062,7067,6568
34,Iowa,NaN,6320,6987,7304,7260,6866,6229
35,Louisiana,NaN,24849,19192,14271,10717,7977,5868
36,Ohio,NaN,30072,35644,39198,40774,39945,37305
37,Michigan,NaN,14869,16920,19007,20613,21277,21443
38,South Dakota,NaN,1619,1851,1809,1574,1274,951
39,Arkansas,NaN,11931,9622,7217,5151,3620,2494
40,Delaware,NaN,2259,2132,1828,1544,1255,961
41,Mississippi,NaN,18187,13774,10075,7345,5271,3728
42,New Mexico,NaN,4511,4364,3972,3487,2928,2336
43,North Dakota,NaN,1575,1727,1743,1681,1551,1364
44,Wyoming,NaN,2321,2367,2322,2116,1856,1597
45,Alaska,NaN,2619,2679,2602,2406,2117,1756
46,Maine,NaN,1469,1660,1734,1671,1575,1428
47,Alabama,NaN,23523,21396,19228,16616,13847,10935
48,Idaho,NaN,4374,4661,4666,4512,4157,3593
49,Montana,NaN,2410,2558,2552,2428,2211,1931
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7344,8678,8870,8127,6935,5485
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
