,State,634,640,647,654,661,668,675
0,Washington,NaN,16285,15415,14852,14826,15357,16306
1,Illinois,NaN,15541,14433,14138,14637,16208,18939
2,California,NaN,37699,34899,34658,36961,40388,47119
3,Arizona,NaN,15063,13993,13241,12719,12594,12594
4,Massachusetts,NaN,9076,9530,10643,12368,15244,19194
5,Wisconsin,NaN,18329,17324,16346,15691,15525,16104
6,Texas,NaN,41506,42888,46942,53501,62456,72708
7,Nebraska,NaN,3897,3589,3308,3126,3068,3005
8,Utah,NaN,6163,5820,5626,5534,5522,5509
9,Oregon,NaN,8151,7376,6617,6038,5610,5491
10,Florida,NaN,23115,18116,15486,14436,14807,16633
11,New York,NaN,31658,30079,29665,29970,32171,36353
12,Rhode Island,NaN,1758,1566,1446,1386,1379,1434
13,Georgia,NaN,13164,10446,8897,8155,7976,8124
14,New Hampshire,NaN,3813,3992,3980,3870,3645,3477
15,North Carolina,NaN,21139,18598,16671,15117,14221,13797
16,New Jersey,NaN,10757,10370,10975,12183,14388,17987
17,Colorado,NaN,17053,18397,19302,19690,19929,19900
18,Maryland,NaN,7003,6659,6867,7486,8543,10328
19,Nevada,NaN,4377,4097,4022,4016,4075,4145
20,Tennessee,NaN,14119,12476,11320,10616,10338,10653
21,Hawaii,NaN,886,677,557,502,488,503
22,Indiana,NaN,13781,12376,11308,10930,10651,10869
23,Kentucky,NaN,12794,10707,9213,8174,7609,7362
24,Minnesota,NaN,19788,18977,18411,17868,17342,17235
25,Oklahoma,NaN,8625,7710,7124,6704,6507,6419
26,Pennsylvania,NaN,30903,28552,26664,25058,23642,22778
27,South Carolina,NaN,9620,7721,6586,5977,5944,6241
28,District of Columbia,NaN,631,536,456,390,384,356
29,Kansas,NaN,5628,5050,4636,4313,4202,4173
30,Missouri,NaN,7175,6328,5900,5777,5848,6195
31,Vermont,NaN,1602,1788,1968,2254,2499,2851
32,Virginia,NaN,14499,12929,12201,12186,12911,14367
33,Connecticut,NaN,3083,3567,4333,5413,6952,9159
34,Iowa,NaN,8117,7135,6578,6348,6423,6527
35,Louisiana,NaN,4508,3962,3665,3543,3670,3949
36,Ohio,NaN,31699,28294,25931,24400,23643,23716
37,Michigan,NaN,30385,30974,31472,31881,32186,31936
38,South Dakota,NaN,2009,1868,1757,1744,1786,1863
39,Arkansas,NaN,4161,3651,3234,3044,2900,2930
40,Delaware,NaN,2528,2186,1913,1690,1564,1468
41,Mississippi,NaN,3587,2891,2480,2251,2161,2153
42,New Mexico,NaN,4714,4522,4366,4388,4563,4828
43,North Dakota,NaN,3483,2949,2501,2152,1891,1719
44,Wyoming,NaN,2796,2392,2030,1737,1510,1363
45,Alaska,NaN,5641,4889,4052,3322,2768,2357
46,Maine,NaN,2547,2125,1960,1917,2007,2172
47,Alabama,NaN,5539,4411,3825,3485,3438,3463
48,Idaho,NaN,7716,7082,6304,5673,5082,4597
49,Montana,NaN,5802,5180,4437,3807,3326,2928
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7329,6308,5527,5024,4645,4381
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
