,State,543,549,556,563,570,577,584
0,Washington,NaN,2676,3620,4688,5981,7427,8746
1,Illinois,NaN,1989,2675,3421,4244,5162,6005
2,California,NaN,15891,23197,31454,40488,48983,54927
3,Arizona,NaN,4205,5103,5879,6513,6945,7162
4,Massachusetts,NaN,355,420,472,510,547,598
5,Wisconsin,NaN,557,755,932,1128,1317,1501
6,Texas,NaN,13479,20785,31516,46913,65174,79088
7,Nebraska,NaN,300,298,296,297,298,289
8,Utah,NaN,2124,2320,2437,2398,2275,2048
9,Oregon,NaN,938,1023,1099,1147,1204,1247
10,Florida,NaN,18059,22397,25646,27513,27803,26550
11,New York,NaN,2899,3495,3985,4417,4824,5187
12,Rhode Island,NaN,41,28,18,14,10,7
13,Georgia,NaN,4548,7044,10302,14339,18647,22108
14,New Hampshire,NaN,28,24,21,20,14,14
15,North Carolina,NaN,3235,5081,7341,10087,13172,16065
16,New Jersey,NaN,1513,1582,1584,1541,1470,1395
17,Colorado,NaN,2236,2334,2347,2337,2276,2229
18,Maryland,NaN,508,689,869,1085,1331,1589
19,Nevada,NaN,4462,5194,5517,5310,4720,3920
20,Tennessee,NaN,1549,2497,3716,5121,6492,7444
21,Hawaii,NaN,516,720,947,1194,1468,1708
22,Indiana,NaN,2018,3032,4521,6544,8906,10755
23,Kentucky,NaN,908,1131,1358,1671,2047,2429
24,Minnesota,NaN,578,788,1037,1341,1702,2112
25,Oklahoma,NaN,1460,1910,2473,3082,3718,4341
26,Pennsylvania,NaN,657,688,730,800,893,1013
27,South Carolina,NaN,878,1326,1860,2497,3172,3840
28,District of Columbia,NaN,51,48,39,32,23,20
29,Kansas,NaN,1655,2314,3071,3820,4408,4563
30,Missouri,NaN,10703,13496,15669,16963,17475,16800
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,1205,1597,2126,2969,4113,5668
33,Connecticut,NaN,384,482,566,643,719,775
34,Iowa,NaN,424,287,217,186,170,164
35,Louisiana,NaN,7094,10679,14742,18174,20027,19550
36,Ohio,NaN,1641,2233,2931,3839,4903,6168
37,Michigan,NaN,996,1249,1546,1916,2298,2770
38,South Dakota,NaN,13,9,7,4,2,3
39,Arkansas,NaN,5075,6685,8084,8987,8810,7719
40,Delaware,NaN,195,241,287,318,349,376
41,Mississippi,NaN,2028,2805,3594,4311,4819,4939
42,New Mexico,NaN,271,353,421,486,558,599
43,North Dakota,NaN,16,14,14,14,14,14
44,Wyoming,NaN,346,319,281,247,216,180
45,Alaska,NaN,329,449,563,675,761,786
46,Maine,NaN,65,54,48,41,36,33
47,Alabama,NaN,2835,4626,6882,9363,11653,13099
48,Idaho,NaN,519,606,685,762,839,896
49,Montana,NaN,193,181,166,145,135,121
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,107,93,92,93,101,111
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
