,State,501,507,514,521,528,535,542
0,Washington,NaN,4164,3399,2724,2178,1723,1340
1,Illinois,NaN,2975,1659,950,606,412,311
2,California,NaN,5526,5235,5259,5478,5926,6464
3,Arizona,NaN,2313,1602,1061,694,463,293
4,Massachusetts,NaN,802,470,261,153,85,46
5,Wisconsin,NaN,892,551,384,293,237,209
6,Texas,NaN,5626,4612,3973,3521,3127,2800
7,Nebraska,NaN,175,168,170,164,157,156
8,Utah,NaN,827,758,692,625,549,488
9,Oregon,NaN,1548,1163,882,683,518,396
10,Florida,NaN,7300,5072,3604,2555,1846,1339
11,New York,NaN,3404,2001,1210,735,466,301
12,Rhode Island,NaN,161,89,52,38,27,19
13,Georgia,NaN,1849,1403,1143,979,888,824
14,New Hampshire,NaN,206,110,56,33,20,12
15,North Carolina,NaN,1864,1062,718,561,490,439
16,New Jersey,NaN,1324,1216,1147,1087,1045,1011
17,Colorado,NaN,2968,2594,2297,2036,1789,1579
18,Maryland,NaN,699,411,254,166,117,87
19,Nevada,NaN,1053,1272,1466,1646,1739,1787
20,Tennessee,NaN,931,556,364,273,225,195
21,Hawaii,NaN,191,137,100,73,54,46
22,Indiana,NaN,2119,1530,1186,962,825,728
23,Kentucky,NaN,1384,1044,854,732,665,608
24,Minnesota,NaN,1055,518,268,156,100,75
25,Oklahoma,NaN,623,561,518,501,464,453
26,Pennsylvania,NaN,3071,1850,1118,694,451,297
27,South Carolina,NaN,1117,770,571,445,362,301
28,District of Columbia,NaN,147,142,124,100,78,57
29,Kansas,NaN,389,267,199,168,144,133
30,Missouri,NaN,1890,2026,2316,2731,3149,3509
31,Vermont,NaN,45,16,6,3,0,0
32,Virginia,NaN,1001,758,609,529,459,417
33,Connecticut,NaN,353,200,111,64,36,23
34,Iowa,NaN,330,230,186,163,154,148
35,Louisiana,NaN,1640,1540,1564,1674,1852,2039
36,Ohio,NaN,2480,1607,1096,809,640,526
37,Michigan,NaN,2195,1088,568,324,204,141
38,South Dakota,NaN,53,32,19,14,13,13
39,Arkansas,NaN,648,561,505,486,476,489
40,Delaware,NaN,242,147,89,52,33,20
41,Mississippi,NaN,471,395,360,346,344,353
42,New Mexico,NaN,285,190,137,101,80,59
43,North Dakota,NaN,153,109,88,79,69,63
44,Wyoming,NaN,193,209,240,274,301,328
45,Alaska,NaN,99,66,44,31,23,19
46,Maine,NaN,353,183,100,62,39,30
47,Alabama,NaN,1111,1127,1192,1326,1521,1776
48,Idaho,NaN,537,435,363,306,263,231
49,Montana,NaN,306,237,189,159,134,114
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,757,585,514,485,472,459
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
