,State,690,696,703,710,717,724,731
0,Washington,NaN,10474,10396,10227,9988,9926,9962
1,Illinois,NaN,50189,51833,48256,42332,36167,29983
2,California,NaN,50949,60454,68274,75085,80529,84204
3,Arizona,NaN,27417,25760,23299,20771,18629,16753
4,Massachusetts,NaN,30417,30788,27263,22247,17260,13134
5,Wisconsin,NaN,23044,21330,18913,16469,14271,12400
6,Texas,NaN,32092,47571,65301,83531,98623,105647
7,Nebraska,NaN,7203,6575,5812,5047,4383,3817
8,Utah,NaN,7188,6508,5748,5092,4539,4134
9,Oregon,NaN,5845,5821,5698,5555,5463,5382
10,Florida,NaN,17589,26144,38463,56164,79163,102146
11,New York,NaN,69809,72886,69895,62668,53115,42619
12,Rhode Island,NaN,3137,2920,2464,1939,1449,1043
13,Georgia,NaN,10054,11739,13365,15092,17096,19180
14,New Hampshire,NaN,7411,6072,4448,3181,2348,1885
15,North Carolina,NaN,21919,24047,24490,23649,22261,20369
16,New Jersey,NaN,30945,35223,35635,32981,28465,23194
17,Colorado,NaN,15118,13372,11567,10061,8855,7853
18,Maryland,NaN,3551,1849,1258,1093,1077,1098
19,Nevada,NaN,4395,4576,4540,4443,4324,4173
20,Tennessee,NaN,12516,13776,14942,15976,16938,17820
21,Hawaii,NaN,778,826,861,888,920,961
22,Indiana,NaN,32720,33191,31063,27634,23959,20405
23,Kentucky,NaN,16043,16635,16309,15696,14610,13499
24,Minnesota,NaN,28040,24751,20572,16643,13530,11206
25,Oklahoma,NaN,7131,7789,8016,8074,8103,8046
26,Pennsylvania,NaN,54666,51455,43840,35806,28538,22564
27,South Carolina,NaN,7640,9276,10719,12336,13940,15312
28,District of Columbia,NaN,1244,1506,1546,1387,1120,823
29,Kansas,NaN,12721,12732,11982,10900,9739,8569
30,Missouri,NaN,19771,21807,22758,22950,22340,21176
31,Vermont,NaN,3301,3072,2616,2185,1758,1439
32,Virginia,NaN,17067,19541,21262,22363,23138,23197
33,Connecticut,NaN,13319,17581,19137,18240,15488,12080
34,Iowa,NaN,14058,15789,15492,14151,12282,10406
35,Louisiana,NaN,3108,3419,3786,4353,5088,5951
36,Ohio,NaN,52695,52339,49387,45132,40756,36360
37,Michigan,NaN,53692,46846,40087,33911,28912,24957
38,South Dakota,NaN,2956,2649,2284,1996,1743,1555
39,Arkansas,NaN,5423,5649,5823,5977,6153,6190
40,Delaware,NaN,4151,4120,3645,2961,2308,1760
41,Mississippi,NaN,3265,3661,3874,4061,4307,4532
42,New Mexico,NaN,9634,8642,7413,6287,5320,4596
43,North Dakota,NaN,2685,2280,1916,1618,1383,1215
44,Wyoming,NaN,1118,981,863,772,703,644
45,Alaska,NaN,1402,1186,1007,863,760,697
46,Maine,NaN,5627,6066,5727,5074,4331,3667
47,Alabama,NaN,3889,4414,4986,5631,6479,7490
48,Idaho,NaN,2926,2857,2738,2668,2635,2655
49,Montana,NaN,1544,1304,1135,1003,907,840
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7007,5953,3990,2427,1561,1160
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
