,State,536,542,549,556,563,570,577
0,Washington,NaN,1567,1335,1146,988,835,711
1,Illinois,NaN,1381,1945,2723,3700,4917,6263
2,California,NaN,9215,11649,14454,17575,21133,24589
3,Arizona,NaN,3455,3903,4310,4615,4930,5144
4,Massachusetts,NaN,225,231,246,246,257,263
5,Wisconsin,NaN,328,394,478,592,724,885
6,Texas,NaN,8592,11772,17053,26097,40122,61193
7,Nebraska,NaN,295,295,299,298,293,294
8,Utah,NaN,1728,1867,1938,1971,1973,1910
9,Oregon,NaN,659,533,427,376,321,279
10,Florida,NaN,12540,15467,18397,21229,23572,24915
11,New York,NaN,2097,2472,2854,3339,3831,4338
12,Rhode Island,NaN,44,32,21,14,9,7
13,Georgia,NaN,2248,2924,3798,5016,6522,8118
14,New Hampshire,NaN,19,15,13,9,7,7
15,North Carolina,NaN,1375,1660,2135,2795,3680,4923
16,New Jersey,NaN,1262,1231,1200,1141,1073,1006
17,Colorado,NaN,1869,1811,1732,1637,1544,1442
18,Maryland,NaN,325,381,428,486,550,612
19,Nevada,NaN,3187,3316,3348,3256,3072,2814
20,Tennessee,NaN,942,1791,3422,6247,10415,14666
21,Hawaii,NaN,327,348,378,400,415,432
22,Indiana,NaN,1344,1626,2091,2819,3934,5435
23,Kentucky,NaN,563,488,458,447,447,453
24,Minnesota,NaN,315,308,312,309,308,301
25,Oklahoma,NaN,1030,1208,1403,1647,1923,2228
26,Pennsylvania,NaN,527,452,389,351,313,283
27,South Carolina,NaN,404,463,526,594,691,778
28,District of Columbia,NaN,44,41,36,29,24,20
29,Kansas,NaN,1077,1376,1789,2245,2789,3396
30,Missouri,NaN,8499,11575,15242,19588,23938,27429
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,870,1129,1530,2232,3380,5175
33,Connecticut,NaN,259,280,298,311,326,339
34,Iowa,NaN,548,432,337,277,245,223
35,Louisiana,NaN,4009,6006,8963,13118,18217,23098
36,Ohio,NaN,854,823,793,801,811,849
37,Michigan,NaN,640,656,688,724,746,782
38,South Dakota,NaN,12,7,7,7,7,7
39,Arkansas,NaN,3828,5434,7412,9451,11032,11627
40,Delaware,NaN,110,112,117,120,120,120
41,Mississippi,NaN,1244,1659,2254,3030,4012,4893
42,New Mexico,NaN,181,174,161,144,132,118
43,North Dakota,NaN,13,10,7,8,9,8
44,Wyoming,NaN,255,234,222,215,205,198
45,Alaska,NaN,258,401,602,843,1126,1427
46,Maine,NaN,33,26,22,18,18,14
47,Alabama,NaN,1627,2725,4559,7609,12045,17076
48,Idaho,NaN,366,451,592,770,1005,1280
49,Montana,NaN,192,167,148,134,123,113
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,93,75,66,65,67,67
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
