,State,760,766,773,780,787,794,801
0,Washington,NaN,18234,11621,9314,8513,8222,8093
1,Illinois,NaN,24927,20155,16549,14135,12649,11727
2,California,NaN,115187,87054,71416,62866,58014,55616
3,Arizona,NaN,21986,15898,13122,11797,11099,10693
4,Massachusetts,NaN,11675,9268,7553,6516,5896,5553
5,Wisconsin,NaN,12140,10255,9283,8713,8494,8488
6,Texas,NaN,70265,54432,48032,46179,44413,41857
7,Nebraska,NaN,2367,1492,1186,1072,1020,1010
8,Utah,NaN,5891,4702,3835,3325,3010,2833
9,Oregon,NaN,12319,8908,7107,6211,5640,5336
10,Florida,NaN,111955,94233,78650,67286,59746,55213
11,New York,NaN,26192,21015,17243,14772,13274,12394
12,Rhode Island,NaN,6486,4578,3592,3113,2894,2798
13,Georgia,NaN,21238,15798,13208,11927,11323,11084
14,New Hampshire,NaN,5263,4338,3515,2869,2411,2099
15,North Carolina,NaN,37045,28486,23449,20624,19002,18167
16,New Jersey,NaN,13130,11868,10511,9339,8383,7550
17,Colorado,NaN,13585,11036,9098,7846,7090,6693
18,Maryland,NaN,5551,4472,3709,3219,2953,2794
19,Nevada,NaN,5043,4507,4458,4681,5099,5393
20,Tennessee,NaN,49858,35308,26648,21755,19052,17484
21,Hawaii,NaN,3474,2680,2223,1970,1834,1769
22,Indiana,NaN,11625,8611,7277,6666,6362,6227
23,Kentucky,NaN,33246,28687,23848,19895,17352,15666
24,Minnesota,NaN,19422,14821,12247,10758,9848,9257
25,Oklahoma,NaN,15138,9536,7214,6225,5795,5578
26,Pennsylvania,NaN,20819,15765,12571,10640,9561,8934
27,South Carolina,NaN,16771,12368,10028,8824,8163,7807
28,District of Columbia,NaN,645,428,258,137,66,32
29,Kansas,NaN,8510,7145,6345,5880,5614,5465
30,Missouri,NaN,14662,13006,13479,14813,15664,15516
31,Vermont,NaN,1123,968,840,757,691,647
32,Virginia,NaN,21293,16397,13235,11245,10117,9455
33,Connecticut,NaN,6266,5509,4575,3819,3290,2915
34,Iowa,NaN,8506,6329,5279,4686,4386,4176
35,Louisiana,NaN,9164,6602,5411,5026,4952,4751
36,Ohio,NaN,15472,12594,10711,9668,9022,8721
37,Michigan,NaN,18945,14183,11739,10334,9559,9109
38,South Dakota,NaN,1909,1577,1376,1269,1216,1178
39,Arkansas,NaN,8760,7086,6135,5586,5223,5042
40,Delaware,NaN,1807,1405,1138,981,885,830
41,Mississippi,NaN,9604,5227,3364,2593,2203,2030
42,New Mexico,NaN,7077,5414,4358,3768,3403,3192
43,North Dakota,NaN,2679,1886,1525,1350,1261,1209
44,Wyoming,NaN,1719,1347,1208,1174,1194,1232
45,Alaska,NaN,4157,2901,2308,2017,1868,1772
46,Maine,NaN,6411,5749,4833,3956,3243,2674
47,Alabama,NaN,12795,9832,8455,7661,7209,6897
48,Idaho,NaN,10950,9244,7499,6107,5050,4320
49,Montana,NaN,4951,3860,3137,2639,2252,2033
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9067,6527,5105,4311,3868,3621
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
