,State,711,717,724,731,738,745,752
0,Washington,NaN,41612,68227,90625,94370,81980,60472
1,Illinois,NaN,130799,137882,119972,87805,55667,30822
2,California,NaN,276728,543635,696992,645328,462296,262604
3,Arizona,NaN,33638,54337,70262,78126,72395,57975
4,Massachusetts,NaN,72911,80489,62114,36262,15141,2548
5,Wisconsin,NaN,36357,40992,40370,35484,28266,21245
6,Texas,NaN,125381,255213,399595,470184,424541,311665
7,Nebraska,NaN,14215,31287,42112,37606,24127,12519
8,Utah,NaN,12439,20365,26509,28194,25557,19815
9,Oregon,NaN,12763,21365,30391,36826,38606,35408
10,Florida,NaN,206133,430475,569175,513144,333377,155613
11,New York,NaN,347946,329031,201644,83796,11062,0
12,Rhode Island,NaN,7765,7340,6236,4579,2923,1668
13,Georgia,NaN,104763,175501,206512,170863,106512,52236
14,New Hampshire,NaN,7420,6761,5827,4920,4047,3355
15,North Carolina,NaN,71007,119438,137576,118014,80737,45646
16,New Jersey,NaN,154264,161023,105302,42669,3880,0
17,Colorado,NaN,44418,65710,74058,65526,48455,30721
18,Maryland,NaN,73932,93602,76163,45140,18309,1961
19,Nevada,NaN,12443,20430,29142,35335,35257,29599
20,Tennessee,NaN,52311,84538,95688,81450,56580,33400
21,Hawaii,NaN,17585,27622,24518,13508,3975,11
22,Indiana,NaN,48815,68119,73673,65843,51319,35294
23,Kentucky,NaN,17245,18858,20816,21647,20963,19474
24,Minnesota,NaN,30604,44042,50875,47840,38577,27956
25,Oklahoma,NaN,7845,8802,10028,11395,12782,13413
26,Pennsylvania,NaN,114883,161568,157508,118081,69855,32077
27,South Carolina,NaN,29176,51777,67737,67492,54384,37458
28,District of Columbia,NaN,13551,7553,3373,1382,555,207
29,Kansas,NaN,12112,12185,12344,12213,11750,10998
30,Missouri,NaN,38918,66044,76534,65175,45800,29166
31,Vermont,NaN,4522,6189,6207,4860,3173,1815
32,Virginia,NaN,68730,94036,95183,78456,53041,30147
33,Connecticut,NaN,37018,42378,38056,26849,15850,7454
34,Iowa,NaN,11372,14611,17812,20048,20425,19174
35,Louisiana,NaN,49720,96200,108896,81151,44038,16562
36,Ohio,NaN,112347,139003,140135,116065,82328,51845
37,Michigan,NaN,54056,50037,44910,38949,32730,27158
38,South Dakota,NaN,4029,6234,7558,7336,6002,4170
39,Arkansas,NaN,23659,49292,55754,43738,27884,15756
40,Delaware,NaN,12074,17126,14286,7951,2778,122
41,Mississippi,NaN,22953,44912,56312,52005,37469,22000
42,New Mexico,NaN,7544,8283,8433,8176,7497,6425
43,North Dakota,NaN,3065,4315,5176,5247,4595,3702
44,Wyoming,NaN,1631,2442,3128,3488,3460,3121
45,Alaska,NaN,1615,2002,2402,2794,3090,3069
46,Maine,NaN,5977,6874,7193,7042,6421,5519
47,Alabama,NaN,44500,96578,112339,86724,50092,22148
48,Idaho,NaN,5366,10734,16064,19686,19288,16016
49,Montana,NaN,2637,4947,7245,8412,8120,6704
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10665,14181,15196,13773,10733,7760
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
