,State,697,703,710,717,724,731,738
0,Washington,NaN,10191,12197,14967,17914,20065,21382
1,Illinois,NaN,58908,66124,66769,60328,49247,34964
2,California,NaN,50314,75798,112490,150834,179687,189290
3,Arizona,NaN,22111,22462,23799,24599,24836,25175
4,Massachusetts,NaN,32050,30927,26861,21341,15234,10136
5,Wisconsin,NaN,32517,32966,32532,29741,25706,20412
6,Texas,NaN,43619,72531,119504,167209,180110,158834
7,Nebraska,NaN,6658,5881,5406,4904,4427,3981
8,Utah,NaN,5514,5056,4763,4511,4285,4071
9,Oregon,NaN,5238,5511,5845,6156,6425,6826
10,Florida,NaN,21770,56264,115661,179329,226549,244926
11,New York,NaN,98346,131103,127212,97161,62337,33961
12,Rhode Island,NaN,4571,5378,5357,4644,3598,2434
13,Georgia,NaN,12888,17101,21773,26062,30035,32591
14,New Hampshire,NaN,7845,6220,4626,3470,2580,2039
15,North Carolina,NaN,23783,27229,30370,32252,32226,30812
16,New Jersey,NaN,37692,44508,45152,39219,29666,19637
17,Colorado,NaN,12593,11726,11141,10630,9904,9123
18,Maryland,NaN,14287,17713,22244,26597,28923,28664
19,Nevada,NaN,4542,4927,5497,6069,6466,6875
20,Tennessee,NaN,12762,14308,16643,19320,21406,22939
21,Hawaii,NaN,3636,10806,17609,17885,12948,7493
22,Indiana,NaN,31413,31924,31280,29516,26717,23978
23,Kentucky,NaN,15010,14938,14919,14695,14283,13953
24,Minnesota,NaN,22676,19061,16545,14214,12278,10855
25,Oklahoma,NaN,7906,8783,10021,11703,13050,13625
26,Pennsylvania,NaN,56183,51248,46065,39930,32925,26636
27,South Carolina,NaN,7569,9266,11805,15078,18954,22027
28,District of Columbia,NaN,3540,5504,6401,5551,3696,2042
29,Kansas,NaN,12042,13308,14623,15071,14529,12938
30,Missouri,NaN,18520,21241,23204,24354,24240,22700
31,Vermont,NaN,2749,2591,2391,2198,1819,1484
32,Virginia,NaN,19619,22989,25376,27169,27970,27131
33,Connecticut,NaN,17013,19357,22340,23739,21778,18070
34,Iowa,NaN,10603,7110,5751,5359,5323,5410
35,Louisiana,NaN,4653,7040,9797,12930,15734,17112
36,Ohio,NaN,62432,72390,71154,61591,49755,38048
37,Michigan,NaN,46002,41847,36985,30936,25371,20704
38,South Dakota,NaN,2455,2165,1898,1683,1509,1377
39,Arkansas,NaN,4993,5423,6082,6705,7404,7851
40,Delaware,NaN,4740,5143,4921,4166,3223,2329
41,Mississippi,NaN,3283,3715,4283,4995,5699,6191
42,New Mexico,NaN,7104,6494,6037,5592,5172,4784
43,North Dakota,NaN,2310,2127,1929,1699,1441,1243
44,Wyoming,NaN,750,640,588,564,531,491
45,Alaska,NaN,1183,1046,941,840,771,729
46,Maine,NaN,6908,6798,6522,5891,4974,4083
47,Alabama,NaN,6003,10404,17299,23641,27378,26678
48,Idaho,NaN,2391,2397,2593,2871,3086,3321
49,Montana,NaN,1058,888,810,793,779,781
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6624,4669,2662,1444,821,514
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
