,State,277,283,290,297,304
0,Washington,102913,5477,5746,6029,6268
1,Illinois,378958,26566,28125,29763,31179
2,California,906596,21659,19670,17876,15827
3,Arizona,238163,6286,6526,6802,7025
4,Massachusetts,150565,5746,6106,6501,6859
5,Wisconsin,198166,24527,26461,28455,30294
6,Texas,892006,34474,31961,29721,27148
7,Nebraska,63797,6473,7059,7657,8203
8,Utah,104882,9722,10314,10965,11531
9,Oregon,42101,3193,3459,3721,3958
10,Florida,778636,26749,28906,31221,33331
11,New York,495464,10331,11130,11915,12602
12,Rhode Island,30118,1782,1966,2161,2344
13,Georgia,350923,9656,9027,8459,7803
14,New Hampshire,10328,714,789,864,934
15,North Carolina,260099,16692,17879,19047,20074
16,New Jersey,228468,7598,8237,8917,9540
17,Colorado,95066,7747,8491,9288,10014
18,Maryland,140279,4920,4909,4927,4903
19,Nevada,95703,5346,5701,6084,6426
20,Tennessee,247587,13964,14004,14112,13999
21,Hawaii,14672,557,472,390,297
22,Indiana,162607,12507,13086,13743,14288
23,Kentucky,96942,9497,10188,10931,11598
24,Minnesota,133802,10389,10904,11485,11974
25,Oklahoma,116736,10004,10364,10767,11030
26,Pennsylvania,198713,9858,10256,10735,11115
27,South Carolina,170678,7467,7394,7364,7270
28,District of Columbia,16767,496,520,547,566
29,Kansas,75816,5834,5982,6171,6309
30,Missouri,171796,14622,15088,15615,15938
31,Vermont,2073,96,109,121,133
32,Virginia,173371,8263,8235,8256,8207
33,Connecticut,66052,3047,3318,3597,3855
34,Iowa,116238,9377,9738,10153,10492
35,Louisiana,179842,3757,3529,3330,3102
36,Ohio,198115,12230,12439,12748,12936
37,Michigan,175612,11396,11959,12598,13141
38,South Dakota,39203,5878,6477,7106,7692
39,Arkansas,106115,7914,8184,8496,8746
40,Delaware,23961,1206,1267,1327,1377
41,Mississippi,115088,6076,6421,6800,7133
42,New Mexico,41863,4729,5549,6382,7181
43,North Dakota,37719,5635,6198,6796,7347
44,Wyoming,11041,1798,2035,2281,2515
45,Alaska,14070,1625,1791,1967,2129
46,Maine,6199,278,279,283,284
47,Alabama,184355,7678,7438,7247,6988
48,Idaho,59344,5718,6109,6530,6910
49,Montana,27880,5747,6548,7378,8167
50,Puerto Rico,62503,NaN,NaN,NaN,NaN
51,Virgin Islands,1346,NaN,NaN,NaN,NaN
52,Guam,4141,NaN,NaN,NaN,NaN
53,West Virginia,21907,2181,2302,2429,2538
54,Northern Mariana Islands,88,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
