,State,425,430,437,444,451
0,Washington,355986,4890,3748,3749,3905
1,Illinois,1222992,12151,8161,7499,6952
2,California,3645303,14454,8805,8582,8476
3,Arizona,836737,4834,2806,2485,2231
4,Massachusetts,615874,15970,10835,14180,44013
5,Wisconsin,629787,4167,2858,2678,2521
6,Texas,2757552,24637,14414,13571,12750
7,Nebraska,206571,1828,1417,1728,3359
8,Utah,381788,2947,2094,2076,3436
9,Oregon,161706,2147,1258,1157,1091
10,Florida,2011211,31670,25325,25858,26512
11,New York,1785565,39160,34749,33920,34138
12,Rhode Island,134039,2702,2181,2754,2083
13,Georgia,1046382,11720,9420,9294,9564
14,New Hampshire,80750,1902,860,679,1083
15,North Carolina,898102,11889,10016,10886,12009
16,New Jersey,869037,31768,15223,13038,11102
17,Colorado,450934,6713,7106,7189,7769
18,Maryland,400705,6197,3430,2483,1818
19,Nevada,301334,1476,1316,1253,1211
20,Tennessee,801645,8249,5615,5416,18411
21,Hawaii,29198,562,369,343,316
22,Indiana,678416,5426,4045,3740,3484
23,Kentucky,421121,4611,3605,4186,4733
24,Minnesota,506376,8426,4504,4650,4824
25,Oklahoma,435450,2029,512,669,1075
26,Pennsylvania,991089,18600,13442,12798,11953
27,South Carolina,542203,8778,6376,5942,5610
28,District of Columbia,43383,NaN,NaN,NaN,NaN
29,Kansas,301898,1375,1134,1454,1779
30,Missouri,575562,4341,3977,13064,77831
31,Vermont,17839,1055,469,497,537
32,Virginia,605967,10696,5756,4722,3930
33,Connecticut,299667,6000,5399,5842,6924
34,Iowa,346217,2721,1273,1175,1854
35,Louisiana,441066,776,981,1288,1592
36,Ohio,1001194,10587,6198,6042,5979
37,Michigan,696838,20849,17918,21160,28652
38,South Dakota,115972,1455,606,579,572
39,Arkansas,328707,1422,955,1950,1585
40,Delaware,92429,1665,1312,1157,1138
41,Mississippi,302932,3708,2749,3275,3315
42,New Mexico,189893,1406,1113,1623,2107
43,North Dakota,101701,763,370,350,347
44,Wyoming,55730,402,298,315,343
45,Alaska,61435,918,445,557,780
46,Maine,48642,1277,727,594,504
47,Alabama,511779,6564,6454,6375,6450
48,Idaho,177760,2266,1162,1204,1247
49,Montana,103098,1057,799,659,547
50,Puerto Rico,104743,NaN,NaN,NaN,NaN
51,Virgin Islands,2767,NaN,NaN,NaN,NaN
52,Guam,7784,NaN,NaN,NaN,NaN
53,West Virginia,138102,1991,1177,851,634
54,Northern Mariana Islands,158,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
