,State,243,248,255,262,269,276,283
0,Washington,82730,2566,2541,2501,2452,2397,2334
1,Illinois,277920,12389,12251,11918,11445,10842,10134
2,California,790096,23449,22849,22174,21475,20748,19990
3,Arizona,214251,4757,4417,4067,3725,3384,3052
4,Massachusetts,127796,2181,1940,1723,1524,1343,1183
5,Wisconsin,102498,12724,14160,15324,16242,16879,17240
6,Texas,734778,32276,33352,33719,33408,32444,30963
7,Nebraska,41388,3019,3373,3675,3937,4144,4280
8,Utah,64394,4558,4783,4926,5019,5048,5017
9,Oregon,30995,1652,1841,1991,2116,2213,2287
10,Florida,685439,19184,19043,18790,18461,18021,17482
11,New York,450473,4940,4814,4658,4488,4299,4097
12,Rhode Island,23932,667,622,578,535,494,454
13,Georgia,307339,11942,12003,11910,11701,11371,10935
14,New Hampshire,7952,274,300,317,327,333,334
15,North Carolina,200287,9103,9529,9820,10034,10163,10187
16,New Jersey,200154,2562,2315,2086,1879,1690,1519
17,Colorado,65379,3089,3059,2991,2895,2776,2639
18,Maryland,120568,3951,3789,3607,3419,3228,3033
19,Nevada,76036,2076,1992,1900,1811,1723,1632
20,Tennessee,184409,12511,13984,15275,16408,17311,17963
21,Hawaii,11459,771,765,758,750,742,733
22,Indiana,112027,6840,7338,7616,7719,7680,7504
23,Kentucky,61917,5184,5800,6280,6666,6951,7134
24,Minnesota,90942,5101,5370,5537,5631,5644,5594
25,Oklahoma,77908,8122,9234,10097,10739,11134,11280
26,Pennsylvania,155693,5984,6172,6276,6241,6048,5730
27,South Carolina,138124,7444,7321,7105,6836,6517,6158
28,District of Columbia,14978,385,397,396,389,377,360
29,Kansas,53627,4625,5349,6011,6611,7114,7509
30,Missouri,115537,11296,11961,12418,12673,12703,12527
31,Vermont,1719,107,166,214,255,289,316
32,Virginia,141022,8272,9391,10246,10858,11226,11364
33,Connecticut,56024,1061,933,819,720,632,554
34,Iowa,81007,6001,6453,6765,6955,7028,6989
35,Louisiana,161462,3918,3678,3428,3184,2936,2697
36,Ohio,145165,7749,8230,8544,8756,8846,8826
37,Michigan,129662,5370,5269,5121,4932,4697,4435
38,South Dakota,18869,2119,2267,2389,2483,2540,2554
39,Arkansas,76364,7488,8677,9841,10889,11748,12358
40,Delaware,19667,691,632,575,522,474,429
41,Mississippi,93556,3240,3121,2980,2830,2670,2500
42,New Mexico,27683,860,910,941,959,963,955
43,North Dakota,18244,2566,2637,2692,2721,2719,2680
44,Wyoming,4944,1029,1509,1916,2265,2538,2729
45,Alaska,6892,550,561,566,567,566,563
46,Maine,5106,308,395,469,533,589,637
47,Alabama,145780,8168,8276,8244,8081,7814,7463
48,Idaho,37901,2422,2748,3028,3267,3456,3587
49,Montana,10429,1313,1488,1649,1799,1937,2056
50,Puerto Rico,42476,2821,2633,2450,2272,2098,1932
51,Virgin Islands,1269,47,44,41,39,36,34
52,Guam,2147,292,340,395,450,504,550
53,West Virginia,14181,1852,2196,2507,2784,3023,3219
54,Northern Mariana Islands,69,2,2,1,1,1,1
55,American Samoa,0,0,0,0,0,0,0
