,State,327,332,339,346,353,360,367,374,381
0,Washington,203797,22964,23071,23324,23686,23970,23926,23372,22121
1,Illinois,856118,48945,38319,29799,23289,18294,14450,11502,9217
2,California,1611493,313857,402109,499960,589122,655335,687274,683292,649646
3,Arizona,420248,53786,59174,64111,67820,70142,70795,69750,67270
4,Massachusetts,294231,48459,57772,67643,77050,84979,90338,92037,90047
5,Wisconsin,471285,19264,14066,10457,8103,6547,5504,4779,4244
6,Texas,1491942,107988,124121,146001,159748,152494,131883,112982,99628
7,Nebraska,149344,9144,7646,6402,5418,4599,3923,3361,2878
8,Utah,235872,16069,12859,10231,8154,6528,5252,4257,3473
9,Oregon,95010,11073,11426,11805,12163,12482,12779,12962,12974
10,Florida,1134383,70060,67681,65678,64011,62505,60930,59142,56690
11,New York,784137,111673,152461,206549,272876,343896,403026,435090,428897
12,Rhode Island,74071,10684,10649,10368,9876,9255,8522,7738,6951
13,Georgia,546558,48069,55264,62211,64422,64031,64372,64582,63571
14,New Hampshire,31875,7899,9492,11207,12928,14512,15761,16461,16490
15,North Carolina,441365,48492,53440,58408,63188,67105,69628,70650,70301
16,New Jersey,405448,37533,37346,37079,36809,36481,36073,35386,34413
17,Colorado,291104,24411,20062,16149,12923,10337,8312,6693,5397
18,Maryland,236961,20626,20342,20061,19777,19475,19109,18680,18139
19,Nevada,189413,19220,18102,16906,15680,14419,13187,11952,10742
20,Tennessee,464624,49660,50824,51173,50619,49079,46712,43428,39575
21,Hawaii,19775,557,484,429,391,365,350,342,339
22,Indiana,430401,39705,34672,30182,26323,23002,20046,17443,15129
23,Kentucky,224889,23333,22966,22665,22307,21643,20524,18960,17139
24,Minnesota,381841,24664,19203,15029,11973,9665,7898,6541,5497
25,Oklahoma,239767,16171,13919,12069,10527,9189,8096,7211,6433
26,Pennsylvania,505174,90507,100732,108724,115117,119336,119977,117645,112412
27,South Carolina,254776,23007,25808,28774,31709,34176,35614,35922,35222
28,District of Columbia,25038,2512,2938,3401,3875,4355,4813,5229,5563
29,Kansas,193010,13240,10872,9002,7529,6312,5307,4467,3775
30,Missouri,356107,18597,15752,13601,11915,10419,9052,7831,6787
31,Vermont,5857,912,1074,1234,1406,1583,1757,1913,2038
32,Virginia,285149,34956,40550,44326,46713,48086,48537,48182,47167
33,Connecticut,153992,23764,25253,26452,27147,27307,27046,26264,25033
34,Iowa,257311,8062,5558,3937,2935,2316,1911,1636,1438
35,Louisiana,269643,19057,18934,19070,19436,19686,19646,19308,18646
36,Ohio,570602,102510,105814,107364,106879,104425,99759,93209,85527
37,Michigan,472780,38288,32845,28148,24276,21069,18369,16039,14048
38,South Dakota,91354,3795,2951,2319,1882,1574,1352,1183,1046
39,Arkansas,187057,14036,13010,12068,11153,10218,9240,8230,7221
40,Delaware,46457,7409,8553,9783,10966,11888,12315,12130,11363
41,Mississippi,181095,18172,20712,22859,24142,24759,24854,24369,23269
42,New Mexico,121299,8268,6284,4808,3761,3007,2455,2040,1717
43,North Dakota,88067,3552,2465,1691,1153,798,569,421,323
44,Wyoming,39775,2123,1625,1284,1064,920,823,753,692
45,Alaska,41573,6823,7630,7087,7431,7523,7068,6130,4933
46,Maine,16349,3029,3462,3966,4538,5156,5768,6325,6769
47,Alabama,297895,29573,30825,31764,32270,32151,31562,30437,28835
48,Idaho,122217,12309,11819,11305,10721,10037,9224,8325,7366
49,Montana,73303,3912,3112,2574,2130,1696,1320,1051,863
50,Puerto Rico,62985,5320,5948,6572,5842,5202,5082,5139,5215
51,Virgin Islands,1807,246,328,434,566,732,928,1150,1389
52,Guam,7137,40,19,8,3,1,0,0,0
53,West Virginia,64394,9428,9773,10132,10456,10584,10418,9990,9323
54,Northern Mariana Islands,113,27,64,153,359,824,1782,3376,4925
55,American Samoa,0,0,0,0,0,0,0,0,0
