,State,222,227,234,241,248
0,Washington,74635,2799,2794,2844,2913
1,Illinois,236724,11098,10083,9554,8774
2,California,712475,33134,33668,34246,35477
3,Arizona,201835,2781,2504,2302,2125
4,Massachusetts,121018,1222,687,432,282
5,Wisconsin,75603,4937,5840,6677,7580
6,Texas,632739,29140,28823,29769,30677
7,Nebraska,34287,2037,2606,3134,3533
8,Utah,52107,2119,2450,2775,3166
9,Oregon,26713,1662,1963,2314,2761
10,Florida,623471,19167,19128,19208,19421
11,New York,434756,2162,1476,1251,1093
12,Rhode Island,21949,395,275,217,182
13,Georgia,270471,13010,12283,11379,10583
14,New Hampshire,7275,167,197,217,229
15,North Carolina,172879,10721,12226,13500,14737
16,New Jersey,191960,955,532,352,242
17,Colorado,57404,1866,1825,1772,1725
18,Maryland,108249,2735,2369,2086,1865
19,Nevada,69228,2830,2757,2676,2580
20,Tennessee,154933,12194,16347,21283,26239
21,Hawaii,8472,1604,1802,1978,2153
22,Indiana,94196,5578,5089,4714,4327
23,Kentucky,48396,4490,5025,5441,5825
24,Minnesota,75864,4390,4363,4392,4401
25,Oklahoma,58733,5071,6301,7614,9030
26,Pennsylvania,138795,3332,3101,2958,2798
27,South Carolina,118992,5017,5130,5248,5342
28,District of Columbia,13992,202,132,93,65
29,Kansas,42599,4697,5457,6040,6553
30,Missouri,85635,7251,8166,9031,9526
31,Vermont,1624,57,75,92,110
32,Virginia,120575,5949,6229,6446,6670
33,Connecticut,52879,558,360,260,199
34,Iowa,65139,7943,9014,9570,9390
35,Louisiana,148193,2593,1693,1194,864
36,Ohio,123155,6447,6665,6902,7111
37,Michigan,113025,4053,3438,3089,2820
38,South Dakota,13509,1915,2545,3103,3363
39,Arkansas,61224,4427,5526,6877,8496
40,Delaware,17429,266,255,239,223
41,Mississippi,82950,3453,2858,2406,1997
42,New Mexico,25352,815,872,947,1024
43,North Dakota,11816,1831,2199,2519,2732
44,Wyoming,3850,462,734,1070,1469
45,Alaska,5263,535,697,940,1254
46,Maine,4529,184,238,290,347
47,Alabama,126058,7091,6599,6106,5695
48,Idaho,32081,2411,3240,4338,5588
49,Montana,7421,1013,1278,1421,1510
50,Puerto Rico,33199,2813,3056,3245,3405
51,Virgin Islands,1134,131,142,151,157
52,Guam,1395,609,721,815,870
53,West Virginia,10249,989,1384,1867,2408
54,Northern Mariana Islands,56,0,0,0,0
55,American Samoa,0,0,0,0,0
