,County,307,318,325
0,01001,2661,254,151
1,01003,8376,922,575
2,01005,1167,81,54
3,01007,1157,124,67
4,01009,2822,292,171
5,01011,690,45,29
6,01013,1143,91,64
7,01015,6049,543,321
8,01017,1714,153,91
9,01019,996,99,57
10,01021,2185,157,97
11,01023,418,25,18
12,01025,1553,103,75
13,01027,896,73,47
14,01029,756,81,47
15,01031,2366,248,137
16,01033,2976,294,175
17,01035,682,52,33
18,01037,314,43,24
19,01039,2159,156,105
20,01041,703,50,30
21,01043,4211,722,536
22,01045,2284,179,108
23,01047,2223,182,115
24,01049,4696,496,291
25,01051,3989,377,221
26,01053,1969,121,76
27,01055,6005,660,374
28,01057,862,115,62
29,01059,2462,199,130
30,01061,1184,112,75
31,01063,413,38,23
32,01065,932,81,52
33,01067,843,64,41
34,01069,5108,548,347
35,01071,3025,318,181
36,01073,31043,4510,3042
37,01075,633,57,35
38,01077,3872,493,279
39,01079,1239,152,84
40,01081,7597,555,370
41,01083,4088,536,342
42,01085,789,62,41
43,01087,717,73,42
44,01089,12528,1795,1230
45,01091,1174,83,59
46,01093,1355,117,68
47,01095,5961,852,546
48,01097,19446,1556,972
49,01099,779,62,39
50,01101,12122,900,556
51,01103,6262,1060,726
52,01105,672,46,33
53,01107,1176,120,78
54,01109,1560,117,71
55,01111,1003,84,50
56,01113,2192,151,97
57,01115,4039,382,220
58,01117,9922,1378,954
59,01119,562,49,34
60,01121,3390,344,210
61,01123,1717,138,89
62,01125,12684,1364,981
63,01127,3561,310,181
64,01129,899,60,38
65,01131,628,45,30
66,01133,1266,140,80
67,02013,27,5,3
68,02016,107,14,10
69,02020,15375,3447,2449
70,02050,1245,332,220
71,02060,0,7,6
72,02068,41,6,5
73,02070,96,18,12
74,02090,3264,569,408
75,02100,16,2,1
76,02105,0,,NaN
77,02110,812,122,89
78,02122,2212,509,336
79,02130,187,28,20
80,02150,238,63,39
81,02158,392,,NaN
82,02164,143,0,0
83,02170,2639,497,355
84,02180,205,42,27
85,02185,420,74,55
86,02188,350,61,43
87,02195,23,2,1
88,02198,47,6,4
89,02220,164,37,23
90,02230,9,1,1
91,02240,242,67,43
92,02261,249,44,28
93,02275,20,1,1
94,02282,46,,NaN
95,02290,162,28,18
96,04001,5036,681,457
97,04003,3272,425,273
98,04005,7114,1049,683
99,04007,2689,395,239
100,04009,2008,372,210
101,04011,187,45,24
102,04012,755,101,69
103,04013,194410,30246,24131
104,04015,5808,725,473
105,04017,7756,991,682
106,04019,36986,5681,3705
107,04021,15613,2418,1571
108,04023,3664,550,368
109,04025,4638,877,506
110,04027,16932,2350,1741
111,05001,935,143,100
112,05003,789,132,85
113,05005,1329,289,202
114,05007,11387,1635,1175
115,05009,1642,323,222
116,05011,447,57,35
117,05013,132,28,19
118,05015,1350,212,143
119,05017,1151,121,77
120,05019,760,121,86
121,05021,799,154,107
122,05023,667,105,74
123,05025,343,54,37
124,05027,1017,177,120
125,05029,624,122,81
126,05031,6657,1033,746
127,05033,2945,461,327
128,05035,3123,380,266
129,05037,804,135,89
130,05039,278,51,33
131,05041,530,70,49
132,05043,602,99,62
133,05045,4517,646,455
134,05047,740,123,86
135,05049,517,97,69
136,05051,3579,531,368
137,05053,561,103,71
138,05055,2674,541,384
139,05057,825,131,88
140,05059,2825,416,279
141,05061,783,96,64
142,05063,1996,271,194
143,05065,959,146,112
144,05067,1598,321,230
145,05069,5061,599,456
146,05071,1223,135,90
147,05073,255,39,28
148,05075,1108,176,131
149,05077,1165,122,85
150,05079,2398,206,169
151,05081,615,87,62
152,05083,880,144,99
153,05085,2550,411,290
154,05087,586,89,61
155,05089,409,108,74
156,05091,2076,292,212
157,05093,3048,406,286
158,05095,293,41,29
159,05097,262,50,31
160,05099,435,67,50
161,05101,416,67,48
162,05103,652,151,99
163,05105,239,47,32
164,05107,910,116,81
165,05109,354,49,33
166,05111,1602,237,174
167,05113,733,165,113
168,05115,3545,464,310
169,05117,345,50,36
170,05119,15955,2253,1553
171,05121,937,144,102
172,05123,2009,218,156
173,05125,4473,788,529
174,05127,345,61,43
175,05129,282,45,32
176,05131,6715,935,686
177,05133,1673,207,145
178,05135,645,132,95
179,05137,450,56,38
180,05139,1475,195,136
181,05141,344,73,46
182,05143,14864,2058,1534
183,05145,2876,617,425
184,05147,191,36,26
185,05149,1600,190,127
186,06001,27857,2455,1796
187,06003,42,10,5
188,06005,457,66,39
189,06007,3765,425,250
190,06009,434,68,36
191,06011,663,83,51
192,06013,22747,2368,1663
193,06015,296,40,25
194,06017,2018,367,205
195,06019,36688,2190,1315
196,06021,853,97,68
197,06023,801,95,57
198,06025,15568,1596,911
199,06027,280,27,21
200,06029,39437,3781,2091
201,06031,10259,1066,660
202,06033,845,98,61
203,06035,1715,261,126
204,06037,374134,36746,21095
205,06039,5938,441,270
206,06041,7596,612,388
207,06043,120,15,9
208,06045,1441,182,107
209,06047,11388,761,464
210,06049,118,21,12
211,06051,507,50,32
212,06053,14265,1514,914
213,06055,2811,446,257
214,06057,1131,203,111
215,06059,71953,7995,5233
216,06061,6148,820,489
217,06063,181,32,19
218,06065,82175,7671,4411
219,06067,34186,4726,2786
220,06069,1767,177,124
221,06071,87542,12771,7601
222,06073,74361,11186,7425
223,06075,14662,1294,784
224,06077,24804,1458,1008
225,06079,5811,658,485
226,06081,13561,1056,677
227,06083,10944,774,489
228,06085,31603,4148,2869
229,06087,4003,552,377
230,06089,4470,765,460
231,06091,19,3,1
232,06093,565,115,63
233,06095,9745,980,556
234,06097,11608,996,818
235,06099,20932,2372,1569
236,06101,2948,309,193
237,06103,1526,288,160
238,06105,124,33,21
239,06107,19882,1377,900
240,06109,806,214,113
241,06111,18480,2239,1566
242,06113,4363,641,393
243,06115,1866,228,131
244,08001,26819,5685,4104
245,08003,526,94,65
246,08005,24552,5270,3691
247,08007,167,46,27
248,08009,72,16,10
249,08011,79,26,15
250,08013,10126,2090,1494
251,08014,1848,382,269
252,08015,590,113,71
253,08017,51,13,7
254,08019,172,39,27
255,08021,154,32,22
256,08023,69,13,8
257,08025,1011,331,180
258,08027,59,14,9
259,08029,511,125,80
260,08031,33650,7126,5126
261,08033,11,3,1
262,08035,9428,2568,1735
263,08037,2155,374,250
264,08039,534,138,93
265,08041,23516,6229,4027
266,08043,2296,718,445
267,08045,1974,393,254
268,08047,75,15,10
269,08049,333,91,56
270,08051,447,64,47
271,08053,7,1,1
272,08055,121,33,22
273,08057,18,4,2
274,08059,18369,4473,3190
275,08061,21,5,3
276,08063,251,37,30
277,08065,248,53,36
