,County,584,591,598,605,612
0,01001,8637,292,313,278,261
1,01003,32511,1236,1298,1162,1078
2,01005,2988,120,124,107,99
3,01007,3415,139,144,125,117
4,01009,8482,299,316,279,262
5,01011,1374,42,46,42,40
6,01013,2774,94,96,85,80
7,01015,17509,610,656,595,567
8,01017,4619,164,170,151,143
9,01019,2372,96,96,82,76
10,01021,5543,216,224,198,184
11,01023,680,19,22,20,19
12,01025,4149,131,146,139,132
13,01027,1936,90,89,73,67
14,01029,1846,75,79,69,64
15,01031,7866,284,300,271,255
16,01033,7589,220,234,214,204
17,01035,1514,67,66,57,53
18,01037,1383,58,60,52,49
19,01039,5631,199,220,202,190
20,01041,2025,90,90,77,71
21,01043,12215,412,428,377,349
22,01045,7331,322,325,282,261
23,01047,4233,153,156,138,129
24,01049,10734,310,336,308,292
25,01051,12683,391,409,392,380
26,01053,5619,247,256,221,202
27,01055,16919,497,553,518,491
28,01057,2471,76,85,79,75
29,01059,5170,164,169,151,143
30,01061,3618,168,167,141,129
31,01063,1124,39,41,37,35
32,01065,2649,83,84,76,73
33,01067,2596,100,105,94,88
34,01069,14447,489,527,482,455
35,01071,8117,240,265,245,234
36,01073,99379,2796,2830,2666,2575
37,01075,1691,61,66,58,54
38,01077,11808,354,383,354,335
39,01079,3690,131,136,119,112
40,01081,19854,634,696,652,621
41,01083,12341,399,426,387,364
42,01085,1583,46,49,45,43
43,01087,1928,67,70,63,59
44,01089,43062,1378,1405,1272,1186
45,01091,2958,96,101,95,91
46,01093,4045,151,158,139,130
47,01095,15328,515,517,459,433
48,01097,62617,2182,2318,2128,2004
49,01099,2683,135,131,108,97
50,01101,29889,903,908,836,809
51,01103,17074,532,542,494,467
52,01105,1232,47,49,43,40
53,01107,2740,91,95,86,83
54,01109,3897,143,151,135,126
55,01111,2419,105,105,91,85
56,01113,5428,189,202,183,170
57,01115,12941,492,515,449,416
58,01117,31616,998,1072,1010,967
59,01119,1178,31,35,32,31
60,01121,10445,402,418,364,342
61,01123,5468,194,200,180,172
62,01125,29801,817,914,860,825
63,01127,8967,288,311,280,263
64,01129,2240,84,87,78,73
65,01131,1428,44,45,41,40
66,01133,3519,136,142,124,116
67,02013,399,15,19,17,16
68,02016,809,24,27,24,21
69,02020,37464,817,755,741,751
70,02050,4265,101,121,121,119
71,02060,0,,,,NaN
72,02068,158,7,6,5,4
73,02070,336,19,17,14,12
74,02090,9005,210,229,214,202
75,02100,128,8,7,5,4
76,02105,0,,,,NaN
77,02110,2200,75,73,63,58
78,02122,6635,165,152,143,140
79,02130,1064,59,50,37,32
80,02150,1529,53,57,53,49
81,02158,1569,40,51,50,48
82,02164,247,,,,NaN
83,02170,13503,312,344,346,344
84,02180,820,42,38,30,27
85,02185,1301,45,47,42,39
86,02188,814,29,30,26,25
87,02195,209,8,8,6,5
88,02198,328,17,15,12,10
89,02220,973,35,37,32,29
90,02230,49,2,2,1,1
91,02240,839,19,23,22,21
92,02261,0,37,38,33,31
93,02275,118,6,5,4,3
94,02282,108,,,,NaN
95,02290,416,15,16,14,13
96,04001,12359,243,283,274,267
97,04003,13038,306,360,339,319
98,04005,19747,349,390,394,402
99,04007,8128,221,235,218,207
100,04009,6174,173,180,159,151
101,04011,711,23,24,21,20
102,04012,2675,49,55,57,56
103,04013,636162,14145,14887,13341,12165
104,04015,28141,700,753,709,681
105,04017,18409,408,467,449,433
106,04019,126802,2190,2308,2189,2099
107,04021,62386,1436,1535,1467,1424
108,04023,8459,146,185,182,173
109,04025,23353,712,721,639,597
110,04027,39219,765,899,833,797
111,05001,3069,127,131,114,103
112,05003,2657,120,116,96,88
113,05005,5366,196,216,190,169
114,05007,37322,1172,1211,1049,954
115,05009,5557,204,220,195,177
116,05011,1760,59,65,59,55
117,05013,527,17,20,18,17
118,05015,3841,149,154,135,123
119,05017,1830,69,75,66,61
120,05019,2772,92,99,89,82
121,05021,2226,82,84,73,67
122,05023,3100,136,136,115,101
123,05025,1276,46,49,45,42
124,05027,2957,112,116,103,96
125,05029,2771,94,100,90,83
126,05031,18256,743,719,591,532
127,05033,8872,334,343,296,272
128,05035,7493,250,247,209,194
129,05037,2499,93,95,84,79
130,05039,1046,35,40,38,35
131,05041,1665,56,62,57,53
132,05043,2505,75,83,76,70
133,05045,17489,642,678,596,534
134,05047,2289,102,100,84,76
135,05049,1501,52,58,54,50
136,05051,14366,530,577,515,468
137,05053,2576,112,114,99,89
138,05055,8289,335,320,262,238
139,05057,2546,91,97,88,82
140,05059,6896,247,263,233,210
141,05061,2091,87,89,77,72
142,05063,5245,198,205,177,159
143,05065,2191,81,91,83,77
144,05067,3707,109,125,118,112
145,05069,11584,352,380,342,318
146,05071,3839,154,156,134,122
147,05073,725,31,31,27,25
148,05075,2650,102,103,89,83
149,05077,1921,61,69,63,57
150,05079,3540,83,108,111,107
151,05081,1651,78,78,65,60
152,05083,3011,133,132,114,104
153,05085,10530,436,445,376,335
154,05087,2083,88,90,78,71
155,05089,1884,87,89,75,67
156,05091,5401,193,204,180,165
157,05093,6855,215,220,189,177
158,05095,1078,35,39,36,34
159,05097,973,42,43,37,34
160,05099,1089,39,43,38,36
161,05101,1065,43,45,39,36
162,05103,3060,108,117,105,97
163,05105,1315,54,58,52,47
164,05107,2652,125,125,106,95
165,05109,1393,62,63,55,50
166,05111,4150,169,170,145,134
167,05113,2511,103,105,90,83
168,05115,10439,426,418,348,312
169,05117,1174,45,46,41,37
170,05119,53665,1475,1552,1405,1313
171,05121,2651,99,100,86,79
172,05123,4231,121,128,116,110
173,05125,16641,550,583,519,476
174,05127,1231,49,51,45,41
175,05129,1127,49,52,45,40
176,05131,19298,757,764,642,580
177,05133,3297,123,130,115,107
178,05135,2277,83,88,78,72
179,05137,1443,61,66,59,54
180,05139,4828,157,166,151,140
181,05141,1843,75,80,70,63
182,05143,39660,1292,1282,1094,988
183,05145,11619,461,465,389,349
184,05147,900,36,37,32,29
185,05149,4048,141,146,131,121
186,06001,107414,2799,2921,2580,2380
187,06003,92,2,2,2,2
188,06005,4458,163,176,155,143
189,06007,15401,777,769,633,571
190,06009,2903,132,127,106,95
191,06011,2655,114,118,102,94
192,06013,87298,2750,2935,2552,2315
193,06015,2805,148,123,100,89
194,06017,13011,525,519,442,411
195,06019,114481,3729,4070,3732,3564
196,06021,2754,139,137,117,108
197,06023,6874,385,354,281,244
198,06025,30201,639,792,761,737
199,06027,1555,34,40,39,38
200,06029,122950,2436,2481,2499,2484
201,06031,26031,911,949,825,769
202,06033,5228,217,221,189,171
203,06035,6239,145,167,177,176
204,06037,1400837,19081,24032,24411,23985
205,06039,18476,601,645,576,539
206,06041,16233,488,548,498,473
207,06043,781,33,31,26,24
208,06045,5927,225,231,200,185
209,06047,36352,804,828,859,888
210,06049,606,18,22,21,20
211,06051,1433,35,42,42,40
212,06053,46340,997,1296,1338,1337
213,06055,11487,333,351,317,303
214,06057,7169,372,354,274,238
215,06059,303381,4589,5192,5473,5556
216,06061,29157,1187,1263,1094,982
217,06063,984,48,45,37,33
218,06065,332499,6567,7178,6646,6126
219,06067,131921,4642,5193,4798,4518
220,06069,6657,147,161,157,154
221,06071,327755,6882,8066,7677,7247
222,06073,331330,9662,10322,9209,8602
223,06075,46456,1340,1565,1491,1424
224,06077,84949,2523,2860,2724,2643
225,06079,25137,871,885,792,739
226,06081,48424,1268,1487,1404,1341
227,06083,38791,1102,1218,1126,1070
228,06085,132504,2936,3303,3030,2828
229,06087,18163,495,556,538,528
230,06089,15201,766,734,593,528
231,06091,188,5,5,4,3
232,06093,3203,128,124,108,97
233,06095,39800,1262,1502,1399,1323
234,06097,36498,1117,1280,1157,1082
235,06099,73056,1723,1751,1761,1748
236,06101,11764,415,415,379,352
237,06103,6864,270,266,222,205
238,06105,632,27,25,19,18
239,06107,54443,2019,2130,1931,1860
240,06109,5603,282,268,215,189
241,06111,89866,1623,1738,1761,1801
242,06113,16805,562,578,509,477
243,06115,8417,300,276,259,246
