,County,653,661,668,675,682
0,01001,10314,101,98,94,89
1,01003,37529,272,280,274,271
2,01005,3611,23,23,23,24
3,01007,4295,34,34,34,33
4,01009,10510,126,117,107,97
5,01011,1525,9,9,10,11
6,01013,3377,30,28,27,26
7,01015,22383,148,159,165,168
8,01017,5785,36,38,41,43
9,01019,3089,25,25,25,24
10,01021,6824,51,48,46,44
11,01023,907,9,8,7,7
12,01025,4809,36,36,37,38
13,01027,2476,19,18,18,18
14,01029,2510,23,22,21,21
15,01031,9316,70,72,74,75
16,01033,9173,85,83,80,76
17,01035,1896,13,13,13,13
18,01037,1820,17,16,16,16
19,01039,6774,51,52,52,52
20,01041,2518,18,18,19,19
21,01043,15770,162,161,153,142
22,01045,8955,53,58,62,64
23,01047,5232,52,50,47,44
24,01049,12747,102,106,105,100
25,01051,15617,161,153,149,147
26,01053,6881,47,46,46,48
27,01055,19946,138,149,153,153
28,01057,3078,40,37,34,31
29,01059,6115,51,50,48,46
30,01061,4605,28,30,33,34
31,01063,1284,11,11,11,11
32,01065,3143,24,25,25,25
33,01067,3160,23,23,24,24
34,01069,17549,130,134,135,136
35,01071,10118,99,99,97,93
36,01073,115649,632,710,736,737
37,01075,2377,40,36,31,27
38,01077,14733,168,161,150,138
39,01079,4641,63,58,52,46
40,01081,25327,189,195,196,199
41,01083,15844,153,149,144,138
42,01085,1774,14,14,14,13
43,01087,2436,24,22,20,19
44,01089,52890,332,361,367,363
45,01091,3402,25,26,27,27
46,01093,5314,59,54,49,46
47,01095,18641,148,155,152,146
48,01097,73514,540,509,486,478
49,01099,3338,24,24,24,24
50,01101,34290,168,197,210,220
51,01103,21990,228,227,218,205
52,01105,1414,11,11,11,11
53,01107,3269,31,30,29,28
54,01109,5016,32,34,35,37
55,01111,3317,21,22,23,23
56,01113,7004,56,55,52,50
57,01115,16731,139,135,131,127
58,01117,37978,314,316,314,311
59,01119,1357,13,12,11,11
60,01121,14032,109,110,111,111
61,01123,7148,53,54,55,56
62,01125,35488,305,296,277,262
63,01127,11608,144,125,113,103
64,01129,2546,17,18,18,18
65,01131,1730,15,14,14,14
66,01133,4718,50,47,45,42
67,02013,444,10,9,8,6
68,02016,939,15,15,14,12
69,02020,58431,1037,815,692,608
70,02050,6209,138,123,110,94
71,02060,0,,,,NaN
72,02068,279,6,5,4,3
73,02070,912,22,20,17,14
74,02090,16185,268,202,177,160
75,02100,233,4,4,3,3
76,02105,0,,,,NaN
77,02110,4005,76,67,59,51
78,02122,11367,211,182,162,142
79,02130,1771,42,36,29,24
80,02150,2610,62,60,54,46
81,02158,2120,54,48,42,34
82,02164,510,,,,NaN
83,02170,22758,469,372,324,286
84,02180,1729,69,43,34,26
85,02185,2753,54,48,44,38
86,02188,1908,46,34,29,24
87,02195,338,12,9,7,5
88,02198,528,13,11,9,7
89,02220,1209,23,22,19,16
90,02230,90,2,1,1,1
91,02240,1314,42,36,29,23
92,02261,0,38,33,28,24
